#Filename=F:\pcameron\3_Experimental\AFM\311024\Image00023.nid
#Date=31-10-2024
#Controller=096-20-046
#Scanhead=75-21-266.hed
#Cantilever=CP-qp-CONT-BSG-B-5
#Spring-Constant=0.128966N/m
#Deflection-Sensitivity=6.38e-09m/V
#SpecMode=Map
#SpecMap-Dim=0;2e-05;0;2e-05
#SpecMap-Size=3;3;0;0
#SpecMap-CurIndex=6
#SpecMap-PhaseCount=2

#Spec-Phase=0
#Spec-Name=Spec forward
#Spec-Points=8078
#Spec-SampleRate=0Hz
#Spec-Data=Z-Axis Sensor [m];Deflection [N];Z-Axis-Out [m]
-4.48759e-06;0.00135987;-5.8412e-06
-4.48695e-06;0.00131386;-5.84041e-06
-4.4861e-06;0.00131526;-5.83962e-06
-4.4851e-06;0.00113195;-5.83883e-06
-4.48463e-06;0.00115725;-5.83803e-06
-4.4839e-06;0.00134325;-5.83724e-06
-4.48329e-06;0.00126085;-5.83645e-06
-4.48248e-06;0.0013187;-5.83566e-06
-4.48166e-06;0.00143571;-5.83487e-06
-4.48091e-06;0.00137855;-5.83408e-06
-4.48011e-06;0.00132416;-5.83328e-06
-4.47929e-06;0.00136815;-5.83249e-06
-4.47852e-06;0.00142038;-5.8317e-06
-4.47806e-06;0.00138838;-5.83091e-06
-4.47719e-06;0.0014906;-5.83012e-06
-4.47636e-06;0.0012865;-5.82932e-06
-4.47538e-06;0.00133981;-5.82853e-06
-4.47479e-06;0.00134947;-5.82774e-06
-4.47418e-06;0.00146354;-5.82695e-06
-4.47362e-06;0.00144968;-5.82616e-06
-4.47251e-06;0.00152363;-5.82537e-06
-4.47186e-06;0.00147621;-5.82457e-06
-4.47104e-06;0.00143422;-5.82378e-06
-4.47037e-06;0.00143644;-5.82299e-06
-4.46934e-06;0.00142048;-5.8222e-06
-4.46868e-06;0.00128493;-5.82141e-06
-4.4679e-06;0.00151934;-5.82061e-06
-4.46714e-06;0.00145505;-5.81982e-06
-4.46654e-06;0.00155561;-5.81903e-06
-4.46578e-06;0.00160706;-5.81824e-06
-4.46478e-06;0.00143977;-5.81745e-06
-4.46419e-06;0.00141718;-5.81666e-06
-4.46324e-06;0.00143515;-5.81586e-06
-4.46261e-06;0.00157433;-5.81507e-06
-4.46175e-06;0.00145736;-5.81428e-06
-4.46115e-06;0.0015059;-5.81349e-06
-4.46039e-06;0.00148828;-5.8127e-06
-4.45966e-06;0.00131684;-5.81191e-06
-4.45876e-06;0.00157558;-5.81111e-06
-4.45796e-06;0.00144855;-5.81032e-06
-4.45708e-06;0.0014963;-5.80953e-06
-4.45634e-06;0.00143392;-5.80874e-06
-4.45568e-06;0.00146466;-5.80795e-06
-4.45496e-06;0.00148165;-5.80715e-06
-4.45439e-06;0.00164023;-5.80636e-06
-4.45349e-06;0.00150582;-5.80557e-06
-4.45281e-06;0.00137764;-5.80478e-06
-4.45216e-06;0.00142582;-5.80399e-06
-4.45142e-06;0.00145948;-5.8032e-06
-4.45059e-06;0.00148289;-5.8024e-06
-4.44978e-06;0.00152529;-5.80161e-06
-4.44896e-06;0.00148284;-5.80082e-06
-4.44836e-06;0.00146624;-5.80003e-06
-4.44766e-06;0.00135664;-5.79924e-06
-4.44698e-06;0.0015872;-5.79844e-06
-4.44594e-06;0.00166329;-5.79765e-06
-4.44524e-06;0.00155211;-5.79686e-06
-4.44448e-06;0.00163624;-5.79607e-06
-4.44359e-06;0.00156334;-5.79528e-06
-4.44279e-06;0.00152374;-5.79449e-06
-4.44193e-06;0.00146719;-5.79369e-06
-4.44109e-06;0.00149277;-5.7929e-06
-4.44072e-06;0.00148094;-5.79211e-06
-4.43955e-06;0.0015533;-5.79132e-06
-4.43885e-06;0.00137415;-5.79053e-06
-4.43803e-06;0.00144758;-5.78973e-06
-4.43752e-06;0.00151756;-5.78894e-06
-4.43666e-06;0.00137704;-5.78815e-06
-4.4358e-06;0.0014679;-5.78736e-06
-4.43491e-06;0.00155906;-5.78657e-06
-4.43437e-06;0.00157817;-5.78578e-06
-4.43354e-06;0.00164634;-5.78498e-06
-4.43257e-06;0.00158627;-5.78419e-06
-4.43183e-06;0.00159921;-5.7834e-06
-4.43123e-06;0.00155587;-5.78261e-06
-4.43063e-06;0.00167264;-5.78182e-06
-4.42956e-06;0.00171481;-5.78103e-06
-4.42886e-06;0.00153378;-5.78023e-06
-4.42815e-06;0.00153432;-5.77944e-06
-4.42755e-06;0.00179483;-5.77865e-06
-4.42662e-06;0.0016784;-5.77786e-06
-4.42617e-06;0.00152097;-5.77707e-06
-4.42512e-06;0.00159826;-5.77627e-06
-4.42468e-06;0.00182124;-5.77548e-06
-4.42356e-06;0.00173508;-5.77469e-06
-4.42292e-06;0.00164435;-5.7739e-06
-4.42217e-06;0.00164276;-5.77311e-06
-4.42112e-06;0.00164496;-5.77232e-06
-4.42049e-06;0.00169369;-5.77152e-06
-4.42001e-06;0.00178658;-5.77073e-06
-4.41904e-06;0.00158886;-5.76994e-06
-4.41825e-06;0.0017708;-5.76915e-06
-4.41731e-06;0.00172025;-5.76836e-06
-4.41676e-06;0.00184242;-5.76756e-06
-4.41599e-06;0.00159704;-5.76677e-06
-4.41531e-06;0.00156129;-5.76598e-06
-4.41461e-06;0.00176415;-5.76519e-06
-4.41385e-06;0.00165994;-5.7644e-06
-4.41303e-06;0.00172658;-5.76361e-06
-4.41215e-06;0.00174333;-5.76281e-06
-4.41119e-06;0.00186691;-5.76202e-06
-4.41061e-06;0.001853;-5.76123e-06
-4.4097e-06;0.00189942;-5.76044e-06
-4.40944e-06;0.0017497;-5.75965e-06
-4.40825e-06;0.00197569;-5.75885e-06
-4.40795e-06;0.00201592;-5.75806e-06
-4.40697e-06;0.00187522;-5.75727e-06
-4.40631e-06;0.00190804;-5.75648e-06
-4.40537e-06;0.00200313;-5.75569e-06
-4.40443e-06;0.00184568;-5.7549e-06
-4.40362e-06;0.00190323;-5.7541e-06
-4.40307e-06;0.00184562;-5.75331e-06
-4.40231e-06;0.00172114;-5.75252e-06
-4.4015e-06;0.00167653;-5.75173e-06
-4.40096e-06;0.0016338;-5.75094e-06
-4.40003e-06;0.00171334;-5.75015e-06
-4.39918e-06;0.00193101;-5.74935e-06
-4.3986e-06;0.00204036;-5.74856e-06
-4.39758e-06;0.00174998;-5.74777e-06
-4.39678e-06;0.0018357;-5.74698e-06
-4.39581e-06;0.00197394;-5.74619e-06
-4.39531e-06;0.00208786;-5.74539e-06
-4.39402e-06;0.00183566;-5.7446e-06
-4.39385e-06;0.00182988;-5.74381e-06
-4.39289e-06;0.00188342;-5.74302e-06
-4.39225e-06;0.00178496;-5.74223e-06
-4.3912e-06;0.00182256;-5.74144e-06
-4.39051e-06;0.00189424;-5.74064e-06
-4.38976e-06;0.00192775;-5.73985e-06
-4.38922e-06;0.00208311;-5.73906e-06
-4.38835e-06;0.00193646;-5.73827e-06
-4.38774e-06;0.0017976;-5.73748e-06
-4.3868e-06;0.00200005;-5.73668e-06
-4.38611e-06;0.00193062;-5.73589e-06
-4.38558e-06;0.00197428;-5.7351e-06
-4.38483e-06;0.00205558;-5.73431e-06
-4.38387e-06;0.00207348;-5.73352e-06
-4.38307e-06;0.00197016;-5.73273e-06
-4.38229e-06;0.00188241;-5.73193e-06
-4.38164e-06;0.00205681;-5.73114e-06
-4.3806e-06;0.00206014;-5.73035e-06
-4.3799e-06;0.00200095;-5.72956e-06
-4.37926e-06;0.00198392;-5.72877e-06
-4.37828e-06;0.00204317;-5.72798e-06
-4.37756e-06;0.00197202;-5.72718e-06
-4.37679e-06;0.00207938;-5.72639e-06
-4.37588e-06;0.00206961;-5.7256e-06
-4.3751e-06;0.00182977;-5.72481e-06
-4.37427e-06;0.00192873;-5.72402e-06
-4.37391e-06;0.00210373;-5.72322e-06
-4.37284e-06;0.00210254;-5.72243e-06
-4.37229e-06;0.00197845;-5.72164e-06
-4.37129e-06;0.00209071;-5.72085e-06
-4.37077e-06;0.00204094;-5.72006e-06
-4.37005e-06;0.00211675;-5.71927e-06
-4.36903e-06;0.00215406;-5.71847e-06
-4.36821e-06;0.00209581;-5.71768e-06
-4.36782e-06;0.00211636;-5.71689e-06
