#Filename=F:\pcameron\3_Experimental\AFM\311024\Image00023.nid
#Date=31-10-2024
#Controller=096-20-046
#Scanhead=75-21-266.hed
#Cantilever=CP-qp-CONT-BSG-B-5
#Spring-Constant=0.128966N/m
#Deflection-Sensitivity=6.38e-09m/V
#SpecMode=Map
#SpecMap-Dim=0;2e-05;0;2e-05
#SpecMap-Size=3;3;0;0
#SpecMap-CurIndex=0
#SpecMap-PhaseCount=2

#Spec-Phase=0
#Spec-Name=Spec forward
#Spec-Points=8282
#Spec-SampleRate=0Hz
#Spec-Data=Z-Axis Sensor [m];Deflection [N];Z-Axis-Out [m]
-4.81694e-06;0.000364956;-6.05499e-06
-4.81612e-06;0.000534866;-6.0542e-06
-4.81533e-06;0.000380975;-6.05341e-06
-4.81446e-06;0.000376579;-6.05261e-06
-4.81386e-06;0.00045332;-6.05182e-06
-4.81309e-06;0.000387699;-6.05103e-06
-4.81255e-06;0.000230455;-6.05024e-06
-4.81154e-06;0.000363932;-6.04945e-06
-4.81105e-06;0.000236881;-6.04866e-06
-4.81023e-06;0.000324332;-6.04786e-06
-4.80957e-06;0.000243419;-6.04707e-06
-4.8087e-06;0.000560142;-6.04628e-06
-4.80788e-06;0.000314721;-6.04549e-06
-4.80734e-06;0.000277543;-6.0447e-06
-4.8065e-06;0.000309859;-6.04391e-06
-4.8058e-06;0.000390512;-6.04311e-06
-4.80514e-06;0.000304029;-6.04232e-06
-4.80457e-06;0.000389823;-6.04153e-06
-4.80392e-06;0.000211494;-6.04074e-06
-4.80328e-06;0.000328598;-6.03995e-06
-4.80255e-06;0.000268453;-6.03916e-06
-4.80174e-06;0.000263182;-6.03836e-06
-4.80078e-06;0.000417594;-6.03757e-06
-4.8e-06;0.000481017;-6.03678e-06
-4.79953e-06;0.000247256;-6.03599e-06
-4.79886e-06;0.000403084;-6.0352e-06
-4.79837e-06;0.000244201;-6.0344e-06
-4.79772e-06;0.000466768;-6.03361e-06
-4.79691e-06;0.000515253;-6.03282e-06
-4.79593e-06;0.000400197;-6.03203e-06
-4.79532e-06;0.000462987;-6.03124e-06
-4.79442e-06;0.000266013;-6.03045e-06
-4.794e-06;0.000340388;-6.02965e-06
-4.79309e-06;0.000370954;-6.02886e-06
-4.79242e-06;0.000392281;-6.02807e-06
-4.7917e-06;0.000239992;-6.02728e-06
-4.79105e-06;0.000433371;-6.02649e-06
-4.79035e-06;0.000327052;-6.0257e-06
-4.78984e-06;0.000173421;-6.0249e-06
-4.78884e-06;0.000278455;-6.02411e-06
-4.78802e-06;0.000392225;-6.02332e-06
-4.78715e-06;0.00038904;-6.02253e-06
-4.78654e-06;0.000357655;-6.02174e-06
-4.78608e-06;0.000457325;-6.02094e-06
-4.78525e-06;0.000351452;-6.02015e-06
-4.78435e-06;0.000462745;-6.01936e-06
-4.78357e-06;0.000322917;-6.01857e-06
-4.78297e-06;0.000241557;-6.01778e-06
-4.78204e-06;0.000367601;-6.01699e-06
-4.78129e-06;0.000318483;-6.01619e-06
-4.78092e-06;0.000150548;-6.0154e-06
-4.78005e-06;0.000227643;-6.01461e-06
-4.77959e-06;0.000134511;-6.01382e-06
-4.77884e-06;0.000203428;-6.01303e-06
-4.77801e-06;0.000131735;-6.01224e-06
-4.77738e-06;0.000221049;-6.01144e-06
-4.7767e-06;2.89922e-05;-6.01065e-06
-4.77589e-06;0.000168038;-6.00986e-06
-4.77524e-06;0.000102976;-6.00907e-06
-4.77447e-06;0.000156322;-6.00828e-06
-4.77373e-06;5.82357e-05;-6.00749e-06
-4.77296e-06;9.60218e-06;-6.00669e-06
-4.77197e-06;0.000136783;-6.0059e-06
-4.77146e-06;7.44779e-05;-6.00511e-06
-4.77067e-06;6.70832e-05;-6.00432e-06
-4.77006e-06;0.000259494;-6.00353e-06
-4.76952e-06;0.000241184;-6.00273e-06
-4.76868e-06;0.000136243;-6.00194e-06
-4.76801e-06;0.00027324;-6.00115e-06
-4.76708e-06;0.000109682;-6.00036e-06
-4.76634e-06;9.36003e-06;-5.99957e-06
-4.76539e-06;2.52111e-05;-5.99878e-06
-4.7649e-06;0.00015757;-5.99798e-06
-4.76395e-06;0.000192364;-5.99719e-06
-4.76335e-06;0.000189906;-5.9964e-06
-4.76269e-06;0.000284099;-5.99561e-06
-4.76198e-06;9.6308e-05;-5.99482e-06
-4.76145e-06;5.45849e-05;-5.99403e-06
-4.76062e-06;0.000167777;-5.99323e-06
-4.76012e-06;0.000198213;-5.99244e-06
-4.75949e-06;9.28062e-05;-5.99165e-06
-4.75839e-06;4.61471e-05;-5.99086e-06
-4.75764e-06;6.94674e-05;-5.99007e-06
-4.75704e-06;0.000110743;-5.98927e-06
-4.75624e-06;9.63266e-05;-5.98848e-06
-4.75566e-06;0.000171708;-5.98769e-06
-4.75492e-06;0.000118622;-5.9869e-06
-4.75425e-06;9.35885e-05;-5.98611e-06
-4.75356e-06;3.47664e-05;-5.98532e-06
-4.75291e-06;0.000195531;-5.98452e-06
-4.75206e-06;0.00028477;-5.98373e-06
-4.75136e-06;0.00015161;-5.98294e-06
-4.75068e-06;0.000116462;-5.98215e-06
-4.74977e-06;0.000137565;-5.98136e-06
-4.74901e-06;3.17489e-05;-5.98057e-06
-4.74808e-06;8.15745e-05;-5.97977e-06
-4.74742e-06;-1.66424e-05;-5.97898e-06
-4.74686e-06;0.000219801;-5.97819e-06
-4.74623e-06;3.88456e-05;-5.9774e-06
-4.74542e-06;9.11485e-05;-5.97661e-06
-4.7446e-06;0.000261114;-5.97582e-06
-4.74382e-06;0.000229375;-5.97502e-06
-4.74292e-06;0.000257687;-5.97423e-06
-4.7426e-06;0.000187708;-5.97344e-06
-4.74191e-06;0.000235838;-5.97265e-06
-4.74133e-06;0.000137677;-5.97186e-06
-4.74091e-06;0.000112681;-5.97106e-06
-4.73954e-06;1.32716e-05;-5.97027e-06
-4.73896e-06;8.90996e-05;-5.96948e-06
-4.73848e-06;0.000177873;-5.96869e-06
-4.73751e-06;2.8955e-05;-5.9679e-06
-4.73693e-06;8.60821e-05;-5.96711e-06
-4.73628e-06;6.54813e-05;-5.96631e-06
-4.73543e-06;0.000101766;-5.96552e-06
-4.73464e-06;0.000172769;-5.96473e-06
-4.734e-06;0.000308928;-5.96394e-06
-4.73332e-06;0.000140415;-5.96315e-06
-4.73247e-06;0.000101263;-5.96236e-06
-4.73172e-06;7.61542e-05;-5.96156e-06
-4.73095e-06;0.000146376;-5.96077e-06
-4.73027e-06;7.41798e-05;-5.95998e-06
-4.72948e-06;0.000124099;-5.95919e-06
-4.7289e-06;0.000102492;-5.9584e-06
-4.72806e-06;-1.62953e-06;-5.9576e-06
-4.7274e-06;4.54393e-05;-5.95681e-06
-4.72649e-06;0.000165617;-5.95602e-06
-4.72631e-06;0.000196667;-5.95523e-06
-4.72507e-06;-9.03753e-09;-5.95444e-06
-4.72468e-06;0.000157365;-5.95365e-06
-4.72369e-06;-1.31034e-05;-5.95285e-06
-4.72297e-06;0.000139056;-5.95206e-06
-4.72232e-06;6.61891e-05;-5.95127e-06
-4.72163e-06;8.94348e-05;-5.95048e-06
-4.72092e-06;-1.09241e-05;-5.94969e-06
-4.72039e-06;-7.62723e-06;-5.9489e-06
-4.71923e-06;-1.94736e-05;-5.9481e-06
-4.7188e-06;-9.81328e-05;-5.94731e-06
-4.71789e-06;-4.32967e-05;-5.94652e-06
-4.71692e-06;-2.40184e-05;-5.94573e-06
-4.71611e-06;-5.36716e-05;-5.94494e-06
-4.7157e-06;6.91998e-06;-5.94415e-06
-4.71496e-06;-8.33248e-05;-5.94335e-06
-4.71413e-06;-7.50547e-05;-5.94256e-06
-4.71312e-06;-1.52268e-05;-5.94177e-06
-4.71279e-06;-3.6256e-05;-5.94098e-06
-4.71196e-06;3.5884e-05;-5.94019e-06
-4.71111e-06;-9.36625e-05;-5.93939e-06
-4.71035e-06;-0.000227717;-5.9386e-06
-4.70999e-06;-0.000269496;-5.93781e-06
-4.70888e-06;-0.000135013;-5.93702e-06
-4.70796e-06;-4.3632e-05;-5.93623e-06
-4.70736e-06;3.8026e-05;-5.93544e-06
-4.70684e-06;-1.98648e-05;-5.93464e-06
-4.70583e-06;-3.17298e-05;-5.93385e-06
-4.70519e-06;-3.06681e-05;-5.93306e-06
-4.70418e-06;-0.000182734;-5.93227e-06
-4.70361e-06;-2.10941e-05;-5.93148e-06
