#Filename=F:\pcameron\3_Experimental\AFM\311024\Image00023.nid
#Date=31-10-2024
#Controller=096-20-046
#Scanhead=75-21-266.hed
#Cantilever=CP-qp-CONT-BSG-B-5
#Spring-Constant=0.128966N/m
#Deflection-Sensitivity=6.38e-09m/V
#SpecMode=Map
#SpecMap-Dim=0;2e-05;0;2e-05
#SpecMap-Size=3;3;0;0
#SpecMap-CurIndex=2
#SpecMap-PhaseCount=2

#Spec-Phase=0
#Spec-Name=Spec forward
#Spec-Points=8538
#Spec-SampleRate=0Hz
#Spec-Data=Z-Axis Sensor [m];Deflection [N];Z-Axis-Out [m]
-4.72706e-06;0.000256011;-6.093e-06
-4.72656e-06;8.07177e-05;-6.0922e-06
-4.72582e-06;7.74581e-05;-6.09141e-06
-4.72503e-06;3.66663e-05;-6.09062e-06
-4.72435e-06;3.48409e-05;-6.08983e-06
-4.7237e-06;7.08457e-05;-6.08904e-06
-4.72296e-06;0.000154869;-6.08825e-06
-4.7223e-06;0.000105789;-6.08745e-06
-4.72135e-06;-0.00010292;-6.08666e-06
-4.7212e-06;-6.77041e-06;-6.08587e-06
-4.72036e-06;6.1011e-05;-6.08508e-06
-4.71973e-06;-2.72849e-06;-6.08429e-06
-4.71883e-06;6.73371e-06;-6.08349e-06
-4.71794e-06;-4.42839e-05;-6.0827e-06
-4.71706e-06;0.000140806;-6.08191e-06
-4.71673e-06;0.000117486;-6.08112e-06
-4.71607e-06;0.000244537;-6.08033e-06
-4.71534e-06;0.000135312;-6.07954e-06
-4.71454e-06;0.000211363;-6.07874e-06
-4.71415e-06;0.000120597;-6.07795e-06
-4.71353e-06;0.000217119;-6.07716e-06
-4.71247e-06;0.000136764;-6.07637e-06
-4.71176e-06;0.000259121;-6.07558e-06
-4.7112e-06;0.000140024;-6.07479e-06
-4.71017e-06;0.00020531;-6.07399e-06
-4.70965e-06;0.000149561;-6.0732e-06
-4.70939e-06;0.000150082;-6.07241e-06
-4.70831e-06;-6.6214e-06;-6.07162e-06
-4.70776e-06;3.53438e-05;-6.07083e-06
-4.70716e-06;4.32973e-05;-6.07004e-06
-4.70634e-06;-9.67613e-06;-6.06924e-06
-4.70584e-06;8.93603e-05;-6.06845e-06
-4.70493e-06;0.000169603;-6.06766e-06
-4.70447e-06;0.000211568;-6.06687e-06
-4.70359e-06;0.000143228;-6.06608e-06
-4.70296e-06;0.000226339;-6.06529e-06
-4.7022e-06;0.000214902;-6.06449e-06
-4.70161e-06;0.00015798;-6.0637e-06
-4.70081e-06;0.000254874;-6.06291e-06
-4.70041e-06;0.00015621;-6.06212e-06
-4.69963e-06;6.29295e-05;-6.06133e-06
-4.69914e-06;0.000188527;-6.06053e-06
-4.69824e-06;2.49876e-05;-6.05974e-06
-4.69759e-06;2.00888e-05;-6.05895e-06
-4.6968e-06;9.83569e-05;-6.05816e-06
-4.69628e-06;0.000170348;-6.05737e-06
-4.69554e-06;5.75279e-05;-6.05658e-06
-4.69494e-06;0.000282348;-6.05578e-06
-4.6945e-06;0.000159898;-6.05499e-06
-4.69335e-06;0.000101393;-6.0542e-06
-4.69287e-06;0.000103069;-6.05341e-06
-4.69202e-06;0.000142427;-6.05262e-06
-4.69142e-06;0.000118492;-6.05183e-06
-4.69063e-06;0.000136951;-6.05103e-06
-4.68999e-06;0.000241948;-6.05024e-06
-4.68943e-06;0.000147139;-6.04945e-06
-4.68857e-06;0.000279685;-6.04866e-06
-4.68794e-06;0.000205235;-6.04787e-06
-4.68747e-06;0.00020531;-6.04708e-06
-4.6866e-06;0.00021019;-6.04628e-06
-4.68595e-06;0.000282367;-6.04549e-06
-4.68489e-06;0.000311182;-6.0447e-06
-4.68457e-06;0.000402749;-6.04391e-06
-4.68367e-06;0.000362945;-6.04312e-06
-4.6833e-06;0.000225165;-6.04232e-06
-4.68242e-06;0.000344877;-6.04153e-06
-4.68174e-06;0.000326046;-6.04074e-06
-4.68102e-06;0.000305128;-6.03995e-06
-4.6805e-06;0.000344095;-6.03916e-06
-4.67943e-06;0.000384831;-6.03837e-06
-4.67902e-06;0.00031718;-6.03757e-06
-4.67815e-06;0.000279182;-6.03678e-06
-4.67741e-06;0.000307699;-6.03599e-06
-4.67684e-06;0.000239936;-6.0352e-06
-4.6762e-06;0.000404761;-6.03441e-06
-4.6754e-06;0.000323997;-6.03362e-06
-4.67501e-06;0.00019201;-6.03282e-06
-4.67407e-06;0.000179661;-6.03203e-06
-4.67336e-06;0.000206464;-6.03124e-06
-4.6728e-06;8.31205e-05;-6.03045e-06
-4.67224e-06;9.77608e-05;-6.02966e-06
-4.67136e-06;0.000158203;-6.02887e-06
-4.67062e-06;0.00021412;-6.02807e-06
-4.67005e-06;0.00021263;-6.02728e-06
-4.66907e-06;0.000296784;-6.02649e-06
-4.66857e-06;0.000215386;-6.0257e-06
-4.66783e-06;0.000215312;-6.02491e-06
-4.66706e-06;0.000129966;-6.02412e-06
-4.66629e-06;0.000247796;-6.02332e-06
-4.66563e-06;0.000114841;-6.02253e-06
-4.66495e-06;0.000310586;-6.02174e-06
-4.6644e-06;6.90576e-05;-6.02095e-06
-4.66378e-06;2.84707e-05;-6.02016e-06
-4.66306e-06;7.47759e-05;-6.01936e-06
-4.66219e-06;9.20798e-05;-6.01857e-06
-4.66166e-06;0.000166734;-6.01778e-06
-4.66108e-06;3.89574e-05;-6.01699e-06
-4.66017e-06;0.000128103;-6.0162e-06
-4.65965e-06;0.000310027;-6.01541e-06
-4.65893e-06;0.000312393;-6.01461e-06
-4.65808e-06;0.000364416;-6.01382e-06
-4.65748e-06;0.000371755;-6.01303e-06
-4.65648e-06;0.000429012;-6.01224e-06
-4.65603e-06;0.000342251;-6.01145e-06
-4.65522e-06;0.000565507;-6.01066e-06
-4.65458e-06;0.0002426;-6.00986e-06
-4.65357e-06;0.000388295;-6.00907e-06
-4.65329e-06;0.000274749;-6.00828e-06
-4.65232e-06;0.000120355;-6.00749e-06
-4.65165e-06;0.000333925;-6.0067e-06
-4.65091e-06;0.000376188;-6.00591e-06
-4.65039e-06;0.00036898;-6.00511e-06
-4.64962e-06;0.000401129;-6.00432e-06
-4.64919e-06;0.000375424;-6.00353e-06
-4.64847e-06;0.000204378;-6.00274e-06
-4.6478e-06;0.000330907;-6.00195e-06
-4.64668e-06;0.000341282;-6.00115e-06
-4.64595e-06;0.000209705;-6.00036e-06
-4.64526e-06;0.000205757;-5.99957e-06
-4.64484e-06;0.000163512;-5.99878e-06
-4.64417e-06;0.000385576;-5.99799e-06
-4.64351e-06;0.000244704;-5.9972e-06
-4.64282e-06;0.000247256;-5.9964e-06
-4.64195e-06;0.000267131;-5.99561e-06
-4.64139e-06;0.000195903;-5.99482e-06
-4.64056e-06;0.000210357;-5.99403e-06
-4.63994e-06;0.000270334;-5.99324e-06
-4.6391e-06;0.000295051;-5.99245e-06
-4.6382e-06;0.000273966;-5.99165e-06
-4.63774e-06;0.000271489;-5.99086e-06
-4.63668e-06;0.000159656;-5.99007e-06
-4.63639e-06;0.000255508;-5.98928e-06
-4.63534e-06;0.000359145;-5.98849e-06
-4.63464e-06;0.000344709;-5.9877e-06
-4.63381e-06;0.000326493;-5.9869e-06
-4.63302e-06;0.000174949;-5.98611e-06
-4.63252e-06;0.000208364;-5.98532e-06
-4.63155e-06;0.000194748;-5.98453e-06
-4.63073e-06;0.000208904;-5.98374e-06
-4.63015e-06;0.000215554;-5.98295e-06
-4.6294e-06;0.000344616;-5.98215e-06
-4.62867e-06;0.000418116;-5.98136e-06
-4.62801e-06;0.000424542;-5.98057e-06
-4.6273e-06;0.000423424;-5.97978e-06
-4.62636e-06;0.000406679;-5.97899e-06
-4.6259e-06;0.000383229;-5.97819e-06
-4.6251e-06;0.000343163;-5.9774e-06
-4.6244e-06;0.000293394;-5.97661e-06
-4.62334e-06;0.000264281;-5.97582e-06
-4.62313e-06;0.000267969;-5.97503e-06
-4.62225e-06;0.000193407;-5.97424e-06
-4.62163e-06;0.00030388;-5.97344e-06
-4.62077e-06;0.000290153;-5.97265e-06
-4.61982e-06;0.000262195;-5.97186e-06
-4.6192e-06;0.000341878;-5.97107e-06
-4.61873e-06;0.000404463;-5.97028e-06
-4.61826e-06;0.00022999;-5.96949e-06
-4.61728e-06;0.000309915;-5.96869e-06
-4.61651e-06;0.000287191;-5.9679e-06
-4.61576e-06;0.000317142;-5.96711e-06
-4.61501e-06;0.000327294;-5.96632e-06
-4.61417e-06;0.000296113;-5.96553e-06
-4.6136e-06;0.000404761;-5.96474e-06
-4.61291e-06;0.000286353;-5.96394e-06
-4.61211e-06;0.000420314;-5.96315e-06
-4.61116e-06;0.000358623;-5.96236e-06
-4.61064e-06;0.00034307;-5.96157e-06
-4.60961e-06;0.000304625;-5.96078e-06
-4.60913e-06;0.000317981;-5.95999e-06
-4.60793e-06;0.000320961;-5.95919e-06
-4.60762e-06;0.000366484;-5.9584e-06
-4.60692e-06;0.000283205;-5.95761e-06
-4.6061e-06;0.0003668;-5.95682e-06
-4.60523e-06;0.000341878;-5.95603e-06
-4.60463e-06;0.000404314;-5.95523e-06
-4.60381e-06;0.000304402;-5.95444e-06
-4.60299e-06;0.000435476;-5.95365e-06
-4.60245e-06;0.000442628;-5.95286e-06
-4.60179e-06;0.000462633;-5.95207e-06
-4.60096e-06;0.000379112;-5.95128e-06
-4.60026e-06;0.000362591;-5.95048e-06
-4.59933e-06;0.000499234;-5.94969e-06
-4.59887e-06;0.000322078;-5.9489e-06
-4.59812e-06;0.000396174;-5.94811e-06
-4.59722e-06;0.000345231;-5.94732e-06
-4.59658e-06;0.000227643;-5.94653e-06
-4.59608e-06;0.000223955;-5.94573e-06
-4.59476e-06;0.000346945;-5.94494e-06
-4.59378e-06;0.00035894;-5.94415e-06
-4.59357e-06;0.000396733;-5.94336e-06
-4.59289e-06;0.000452649;-5.94257e-06
-4.59197e-06;0.000408319;-5.94178e-06
-4.59125e-06;0.000408319;-5.94098e-06
-4.59065e-06;0.00043596;-5.94019e-06
-4.58988e-06;0.000459262;-5.9394e-06
-4.58897e-06;0.00044179;-5.93861e-06
-4.58846e-06;0.000478018;-5.93782e-06
-4.58764e-06;0.000570834;-5.93702e-06
-4.58669e-06;0.000396286;-5.93623e-06
-4.58615e-06;0.00062783;-5.93544e-06
-4.58543e-06;0.000601604;-5.93465e-06
-4.58467e-06;0.000474889;-5.93386e-06
-4.58388e-06;0.000426479;-5.93307e-06
-4.58285e-06;0.000446633;-5.93227e-06
-4.58247e-06;0.000444305;-5.93148e-06
-4.58149e-06;0.000552151;-5.93069e-06
-4.58105e-06;0.000552114;-5.9299e-06
-4.58001e-06;0.000510391;-5.92911e-06
-4.57932e-06;0.000348342;-5.92832e-06
-4.57863e-06;0.000481148;-5.92752e-06
-4.57777e-06;0.000307531;-5.92673e-06
-4.5772e-06;0.000417203;-5.92594e-06
-4.57641e-06;0.000423909;-5.92515e-06
-4.57551e-06;0.000462372;-5.92436e-06
-4.57499e-06;0.000490032;-5.92357e-06
-4.57452e-06;0.000379019;-5.92277e-06
-4.57341e-06;0.000356444;-5.92198e-06
-4.57288e-06;0.00040288;-5.92119e-06
-4.57223e-06;0.000548612;-5.9204e-06
-4.57156e-06;0.000472431;-5.91961e-06
-4.57078e-06;0.000445143;-5.91882e-06
-4.57014e-06;0.000421897;-5.91802e-06
-4.56934e-06;0.000353892;-5.91723e-06
-4.56865e-06;0.00047461;-5.91644e-06
-4.56775e-06;0.000527751;-5.91565e-06
-4.56723e-06;0.000632077;-5.91486e-06
-4.56616e-06;0.000410572;-5.91406e-06
-4.56535e-06;0.000463732;-5.91327e-06
-4.56462e-06;0.000406717;-5.91248e-06
-4.56368e-06;0.000423741;-5.91169e-06
-4.56292e-06;0.00048396;-5.9109e-06
-4.56245e-06;0.000363727;-5.91011e-06
-4.5617e-06;0.000501171;-5.90931e-06
-4.5608e-06;0.000294698;-5.90852e-06
-4.56032e-06;0.000360598;-5.90773e-06
-4.55963e-06;0.000369669;-5.90694e-06
-4.55882e-06;0.000463117;-5.90615e-06
-4.55793e-06;0.00037114;-5.90536e-06
-4.55731e-06;0.000398689;-5.90456e-06
-4.55667e-06;0.000460733;-5.90377e-06
-4.55596e-06;0.000535146;-5.90298e-06
-4.55507e-06;0.000500575;-5.90219e-06
-4.55435e-06;0.000474144;-5.9014e-06
-4.55374e-06;0.000521902;-5.90061e-06
-4.55281e-06;0.000474237;-5.89981e-06
-4.55186e-06;0.000323364;-5.89902e-06
-4.55122e-06;0.000396081;-5.89823e-06
-4.55029e-06;0.000306004;-5.89744e-06
-4.54967e-06;0.000416477;-5.89665e-06
-4.54929e-06;0.000214511;-5.89586e-06
-4.54838e-06;0.000342046;-5.89506e-06
-4.54768e-06;0.000451625;-5.89427e-06
-4.54663e-06;0.00035568;-5.89348e-06
-4.54607e-06;0.000547569;-5.89269e-06
-4.54526e-06;0.000280206;-5.8919e-06
-4.54471e-06;0.000518233;-5.8911e-06
-4.54382e-06;0.00059339;-5.89031e-06
-4.54303e-06;0.000637162;-5.88952e-06
-4.5423e-06;0.000433334;-5.88873e-06
-4.54156e-06;0.000514731;-5.88794e-06
-4.54099e-06;0.00049264;-5.88715e-06
-4.54021e-06;0.00053129;-5.88635e-06
-4.53932e-06;0.000476417;-5.88556e-06
-4.53859e-06;0.00051231;-5.88477e-06
-4.53768e-06;0.000559472;-5.88398e-06
-4.53691e-06;0.00060315;-5.88319e-06
-4.53609e-06;0.000623267;-5.8824e-06
-4.53562e-06;0.000514172;-5.8816e-06
-4.5348e-06;0.000515774;-5.88081e-06
-4.53428e-06;0.000486307;-5.88002e-06
-4.53308e-06;0.000473846;-5.87923e-06
-4.53242e-06;0.000494521;-5.87844e-06
-4.5314e-06;0.00042497;-5.87765e-06
-4.53076e-06;0.000572398;-5.87685e-06
-4.53018e-06;0.00027907;-5.87606e-06
-4.52943e-06;0.000607584;-5.87527e-06
-4.52855e-06;0.000536729;-5.87448e-06
-4.52781e-06;0.000637963;-5.87369e-06
-4.52691e-06;0.000677712;-5.87289e-06
-4.52619e-06;0.000809512;-5.8721e-06
-4.52527e-06;0.000577558;-5.87131e-06
-4.52484e-06;0.000531662;-5.87052e-06
-4.52382e-06;0.000633903;-5.86973e-06
-4.52338e-06;0.00083503;-5.86894e-06
-4.52259e-06;0.000490777;-5.86814e-06
-4.522e-06;0.000650983;-5.86735e-06
-4.5211e-06;0.000487201;-5.86656e-06
-4.52056e-06;0.000507374;-5.86577e-06
-4.5195e-06;0.000509218;-5.86498e-06
-4.51881e-06;0.000585325;-5.86419e-06
-4.51797e-06;0.000576068;-5.86339e-06
-4.51727e-06;0.000553399;-5.8626e-06
-4.51634e-06;0.000503797;-5.86181e-06
-4.51579e-06;0.000578564;-5.86102e-06
-4.51478e-06;0.00038891;-5.86023e-06
-4.51416e-06;0.000673577;-5.85944e-06
-4.51344e-06;0.00051285;-5.85864e-06
-4.51285e-06;0.000674601;-5.85785e-06
-4.51178e-06;0.000517395;-5.85706e-06
-4.51139e-06;0.000410572;-5.85627e-06
-4.51063e-06;0.000440151;-5.85548e-06
-4.50983e-06;0.000419867;-5.85469e-06
-4.50925e-06;0.000440151;-5.85389e-06
-4.50841e-06;0.000324258;-5.8531e-06
-4.50767e-06;0.00035948;-5.85231e-06
-4.50686e-06;0.000345901;-5.85152e-06
-4.5064e-06;0.000562713;-5.85073e-06
-4.5055e-06;0.000474666;-5.84993e-06
-4.50482e-06;0.000612352;-5.84914e-06
-4.50407e-06;0.000617102;-5.84835e-06
-4.50306e-06;0.000503741;-5.84756e-06
-4.50226e-06;0.000628818;-5.84677e-06
-4.50172e-06;0.000653889;-5.84598e-06
-4.50089e-06;0.000506722;-5.84518e-06
-4.50016e-06;0.000530973;-5.84439e-06
-4.4993e-06;0.000458982;-5.8436e-06
-4.49836e-06;0.000460118;-5.84281e-06
-4.49759e-06;0.000614084;-5.84202e-06
-4.49698e-06;0.000667691;-5.84123e-06
-4.4962e-06;0.000828753;-5.84043e-06
-4.49538e-06;0.000647872;-5.83964e-06
-4.49463e-06;0.00068045;-5.83885e-06
-4.49379e-06;0.000592831;-5.83806e-06
-4.4934e-06;0.000724445;-5.83727e-06
-4.49273e-06;0.000663221;-5.83648e-06
-4.49195e-06;0.000604249;-5.83568e-06
-4.49106e-06;0.000614047;-5.83489e-06
-4.4905e-06;0.000537641;-5.8341e-06
-4.48965e-06;0.000542745;-5.83331e-06
-4.4889e-06;0.000575844;-5.83252e-06
-4.48795e-06;0.000643365;-5.83172e-06
-4.48709e-06;0.000484668;-5.83093e-06
-4.48655e-06;0.000582494;-5.83014e-06
-4.48597e-06;0.000558242;-5.82935e-06
-4.48489e-06;0.000580929;-5.82856e-06
-4.48384e-06;0.000682722;-5.82777e-06
-4.48354e-06;0.000782634;-5.82697e-06
-4.48247e-06;0.000730164;-5.82618e-06
-4.48195e-06;0.000610359;-5.82539e-06
-4.48132e-06;0.000691849;-5.8246e-06
-4.48023e-06;0.000773209;-5.82381e-06
-4.47939e-06;0.000758606;-5.82302e-06
-4.47865e-06;0.000620771;-5.82222e-06
-4.47812e-06;0.000746946;-5.82143e-06
-4.47738e-06;0.000821489;-5.82064e-06
-4.47655e-06;0.000775091;-5.81985e-06
-4.47583e-06;0.000730331;-5.81906e-06
-4.475e-06;0.000614066;-5.81827e-06
-4.47452e-06;0.000670876;-5.81747e-06
-4.47336e-06;0.000661768;-5.81668e-06
-4.47292e-06;0.000608627;-5.81589e-06
-4.47208e-06;0.000542019;-5.8151e-06
-4.47132e-06;0.000682275;-5.81431e-06
-4.47044e-06;0.000623975;-5.81352e-06
-4.46983e-06;0.000620194;-5.81272e-06
-4.4692e-06;0.00065631;-5.81193e-06
-4.46855e-06;0.000711388;-5.81114e-06
-4.46761e-06;0.000707346;-5.81035e-06
-4.46683e-06;0.000741507;-5.80956e-06
-4.46586e-06;0.000736571;-5.80876e-06
-4.46533e-06;0.000709451;-5.80797e-06
-4.4643e-06;0.000739831;-5.80718e-06
-4.46386e-06;0.000892325;-5.80639e-06
-4.46288e-06;0.000672478;-5.8056e-06
-4.46217e-06;0.000871631;-5.80481e-06
-4.46123e-06;0.000761028;-5.80401e-06
-4.46051e-06;0.000735919;-5.80322e-06
-4.4596e-06;0.000784665;-5.80243e-06
-4.45897e-06;0.00105845;-5.80164e-06
-4.45824e-06;0.00080426;-5.80085e-06
-4.45749e-06;0.000834993;-5.80006e-06
-4.45702e-06;0.00064126;-5.79926e-06
-4.45595e-06;0.00078256;-5.79847e-06
-4.45546e-06;0.000831193;-5.79768e-06
-4.45477e-06;0.000876455;-5.79689e-06
-4.45388e-06;0.000893275;-5.7961e-06
-4.4532e-06;0.000867179;-5.79531e-06
-4.45205e-06;0.000938016;-5.79451e-06
-4.4516e-06;0.00100243;-5.79372e-06
-4.45068e-06;0.00101463;-5.79293e-06
-4.45025e-06;0.000963217;-5.79214e-06
-4.44904e-06;0.000910467;-5.79135e-06
-4.44847e-06;0.000703379;-5.79056e-06
-4.44786e-06;0.000880404;-5.78976e-06
-4.44703e-06;0.000836092;-5.78897e-06
-4.44625e-06;0.000890202;-5.78818e-06
-4.44553e-06;0.000843505;-5.78739e-06
-4.44468e-06;0.000916577;-5.7866e-06
-4.44407e-06;0.000925219;-5.7858e-06
-4.44332e-06;0.000760227;-5.78501e-06
-4.4425e-06;0.00107777;-5.78422e-06
-4.44141e-06;0.000941368;-5.78343e-06
-4.44076e-06;0.000950588;-5.78264e-06
-4.43999e-06;0.000742997;-5.78185e-06
-4.43923e-06;0.00092155;-5.78105e-06
-4.43859e-06;0.000860735;-5.78026e-06
-4.43781e-06;0.000956586;-5.77947e-06
-4.43704e-06;0.000886998;-5.77868e-06
-4.43645e-06;0.000990393;-5.77789e-06
-4.43581e-06;0.00102012;-5.7771e-06
-4.43486e-06;0.00102953;-5.7763e-06
-4.43406e-06;0.000873401;-5.77551e-06
-4.43312e-06;0.000922947;-5.77472e-06
-4.43263e-06;0.000929615;-5.77393e-06
-4.43175e-06;0.00105315;-5.77314e-06
-4.43093e-06;0.000971655;-5.77235e-06
-4.43037e-06;0.00101088;-5.77155e-06
-4.42955e-06;0.00102141;-5.77076e-06
-4.42893e-06;0.00103118;-5.76997e-06
-4.4281e-06;0.000999166;-5.76918e-06
-4.42724e-06;0.0010285;-5.76839e-06
-4.42657e-06;0.00110273;-5.76759e-06
-4.42592e-06;0.00111808;-5.7668e-06
-4.42481e-06;0.000987189;-5.76601e-06
-4.4243e-06;0.00106825;-5.76522e-06
-4.42325e-06;0.00119484;-5.76443e-06
-4.42257e-06;0.00102912;-5.76364e-06
-4.42179e-06;0.00102668;-5.76284e-06
-4.42143e-06;0.00105933;-5.76205e-06
-4.4204e-06;0.00101699;-5.76126e-06
-4.41951e-06;0.00113845;-5.76047e-06
-4.41855e-06;0.00123233;-5.75968e-06
-4.41796e-06;0.00114468;-5.75889e-06
-4.41724e-06;0.00116367;-5.75809e-06
-4.41641e-06;0.00124923;-5.7573e-06
-4.41551e-06;0.001182;-5.75651e-06
-4.41501e-06;0.00107617;-5.75572e-06
-4.4141e-06;0.00112508;-5.75493e-06
-4.41336e-06;0.00115315;-5.75414e-06
-4.41239e-06;0.000965285;-5.75334e-06
-4.41181e-06;0.00100015;-5.75255e-06
-4.41111e-06;0.00100934;-5.75176e-06
-4.41021e-06;0.00106983;-5.75097e-06
-4.40972e-06;0.00115118;-5.75018e-06
-4.4088e-06;0.00106486;-5.74939e-06
-4.40815e-06;0.00120605;-5.74859e-06
-4.40723e-06;0.00111841;-5.7478e-06
-4.40644e-06;0.00109139;-5.74701e-06
-4.40549e-06;0.00126964;-5.74622e-06
-4.4048e-06;0.00111778;-5.74543e-06
-4.40393e-06;0.0011093;-5.74463e-06
-4.40326e-06;0.00111409;-5.74384e-06
-4.40254e-06;0.0011741;-5.74305e-06
-4.40203e-06;0.00118914;-5.74226e-06
-4.40078e-06;0.00124962;-5.74147e-06
-4.40022e-06;0.00120581;-5.74068e-06
-4.3992e-06;0.00136609;-5.73988e-06
-4.3987e-06;0.00117818;-5.73909e-06
-4.39792e-06;0.00124131;-5.7383e-06
-4.39715e-06;0.00130885;-5.73751e-06
-4.39626e-06;0.0013272;-5.73672e-06
-4.39544e-06;0.00130514;-5.73593e-06
-4.39475e-06;0.00138157;-5.73513e-06
-4.39409e-06;0.00142279;-5.73434e-06
-4.3934e-06;0.00128676;-5.73355e-06
-4.39256e-06;0.00124485;-5.73276e-06
-4.3918e-06;0.00130436;-5.73197e-06
-4.39107e-06;0.00119536;-5.73118e-06
-4.39021e-06;0.0012981;-5.73038e-06
-4.38951e-06;0.00123187;-5.72959e-06
-4.38871e-06;0.00116168;-5.7288e-06
-4.38823e-06;0.00135456;-5.72801e-06
-4.38716e-06;0.00131978;-5.72722e-06
-4.38624e-06;0.0011996;-5.72643e-06
-4.38552e-06;0.00121374;-5.72563e-06
-4.38485e-06;0.00129985;-5.72484e-06
-4.38375e-06;0.0014628;-5.72405e-06
-4.38323e-06;0.00127277;-5.72326e-06
-4.38269e-06;0.00112882;-5.72247e-06
-4.3816e-06;0.00111519;-5.72167e-06
-4.38104e-06;0.00128432;-5.72088e-06
-4.38026e-06;0.00129819;-5.72009e-06
-4.37931e-06;0.00133684;-5.7193e-06
-4.37889e-06;0.00139084;-5.71851e-06
-4.37775e-06;0.00130112;-5.71772e-06
-4.37715e-06;0.00148192;-5.71692e-06
-4.37631e-06;0.0013771;-5.71613e-06
