#Filename=G:\File_Exchange\Raoul_Paula\pdms_35t1_afm_041124\Image_00029_20241104_154610.nid
#Date=04-11-2024
#Controller=096-20-046
#Scanhead=75-21-266.hed
#Cantilever=CP-qp-CONT-BSG-B-5
#Spring-Constant=0.125959N/m
#Deflection-Sensitivity=6.4e-08m/V
#SpecMode=Map
#SpecMap-Dim=0;2e-05;0;2e-05
#SpecMap-Size=3;3;0;0
#SpecMap-CurIndex=5
#SpecMap-PhaseCount=2

#Spec-Phase=0
#Spec-Name=Spec forward
#Spec-Points=6535
#Spec-SampleRate=0Hz
#Spec-Data=Z-Axis Sensor [m];Deflection [V];Z-Axis-Out [m]
-4.11069e-06;0.0008759;-5.8609e-06
-4.10979e-06;0.000685873;-5.85992e-06
-4.10908e-06;0.000994569;-5.85895e-06
-4.10798e-06;0.000758385;-5.85797e-06
-4.10703e-06;0.000974061;-5.85699e-06
-4.10622e-06;0.00100524;-5.85602e-06
-4.10526e-06;0.00100554;-5.85504e-06
-4.10395e-06;0.000959141;-5.85406e-06
-4.10311e-06;0.000904752;-5.85309e-06
-4.10209e-06;0.00118895;-5.85211e-06
-4.10097e-06;0.000943849;-5.85113e-06
-4.10014e-06;0.000935672;-5.85016e-06
-4.09945e-06;0.000979798;-5.84918e-06
-4.09834e-06;0.00109921;-5.8482e-06
-4.09745e-06;0.000986764;-5.84723e-06
-4.09656e-06;0.00107485;-5.84625e-06
-4.09556e-06;0.00103678;-5.84527e-06
-4.09499e-06;0.000950741;-5.8443e-06
-4.09391e-06;0.0009521;-5.84332e-06
-4.09299e-06;0.00108286;-5.84234e-06
-4.09203e-06;0.000994718;-5.84137e-06
-4.09099e-06;0.00110011;-5.84039e-06
-4.09013e-06;0.00101783;-5.83941e-06
-4.08903e-06;0.00108072;-5.83844e-06
-4.088e-06;0.00111035;-5.83746e-06
-4.08702e-06;0.00103458;-5.83648e-06
-4.08604e-06;0.0010804;-5.83551e-06
-4.0853e-06;0.00115226;-5.83453e-06
-4.08442e-06;0.0012431;-5.83355e-06
-4.08325e-06;0.00105224;-5.83258e-06
-4.08267e-06;0.00112641;-5.8316e-06
-4.08155e-06;0.00108914;-5.83062e-06
-4.08048e-06;0.00120436;-5.82965e-06
-4.07944e-06;0.00117979;-5.82867e-06
-4.07872e-06;0.00122261;-5.82769e-06
-4.07772e-06;0.00126722;-5.82672e-06
-4.07676e-06;0.0011967;-5.82574e-06
-4.07603e-06;0.00133301;-5.82476e-06
-4.07462e-06;0.00131731;-5.82379e-06
-4.074e-06;0.00115548;-5.82281e-06
-4.0731e-06;0.00129472;-5.82183e-06
-4.07172e-06;0.00128339;-5.82086e-06
-4.07097e-06;0.00124191;-5.81988e-06
-4.07027e-06;0.00135765;-5.8189e-06
-4.06922e-06;0.00128052;-5.81793e-06
-4.06841e-06;0.00128056;-5.81695e-06
-4.06764e-06;0.00138697;-5.81597e-06
-4.06647e-06;0.00138686;-5.815e-06
-4.0656e-06;0.00142072;-5.81402e-06
-4.06452e-06;0.00126165;-5.81304e-06
-4.06378e-06;0.00121632;-5.81207e-06
-4.06282e-06;0.00137844;-5.81109e-06
-4.06175e-06;0.00134864;-5.81011e-06
-4.06093e-06;0.00139481;-5.80914e-06
-4.05986e-06;0.0012111;-5.80816e-06
-4.0589e-06;0.00117793;-5.80718e-06
-4.05787e-06;0.00133018;-5.80621e-06
-4.05721e-06;0.0013532;-5.80523e-06
-4.056e-06;0.00131535;-5.80425e-06
-4.0551e-06;0.00133353;-5.80328e-06
-4.05439e-06;0.00130408;-5.8023e-06
-4.05336e-06;0.00134419;-5.80132e-06
-4.05224e-06;0.0014045;-5.80035e-06
-4.05139e-06;0.00137984;-5.79937e-06
-4.05048e-06;0.00141538;-5.79839e-06
-4.04943e-06;0.00157109;-5.79742e-06
-4.04882e-06;0.00138887;-5.79644e-06
-4.04754e-06;0.00147643;-5.79546e-06
-4.04693e-06;0.00140934;-5.79449e-06
-4.04581e-06;0.00125083;-5.79351e-06
-4.04484e-06;0.0014192;-5.79253e-06
-4.04397e-06;0.00139168;-5.79156e-06
-4.04313e-06;0.00145697;-5.79058e-06
-4.04196e-06;0.00147433;-5.7896e-06
-4.04128e-06;0.00137995;-5.78863e-06
-4.04013e-06;0.00147603;-5.78765e-06
-4.03946e-06;0.00149067;-5.78667e-06
-4.03831e-06;0.00147327;-5.7857e-06
-4.03709e-06;0.00159099;-5.78472e-06
-4.03646e-06;0.00151028;-5.78374e-06
-4.03548e-06;0.00155297;-5.78277e-06
-4.03455e-06;0.00141089;-5.78179e-06
-4.03378e-06;0.00144827;-5.78081e-06
-4.0328e-06;0.00147567;-5.77984e-06
-4.03146e-06;0.00137116;-5.77886e-06
-4.03061e-06;0.00142201;-5.77788e-06
-4.02975e-06;0.00147295;-5.77691e-06
-4.02887e-06;0.00149327;-5.77593e-06
-4.02765e-06;0.00150382;-5.77495e-06
-4.02677e-06;0.0015952;-5.77398e-06
-4.02585e-06;0.00140459;-5.773e-06
-4.02469e-06;0.0015018;-5.77202e-06
-4.02409e-06;0.00163776;-5.77105e-06
-4.02324e-06;0.00158125;-5.77007e-06
-4.02195e-06;0.00162314;-5.76909e-06
-4.02081e-06;0.00156646;-5.76811e-06
-4.01999e-06;0.00154496;-5.76714e-06
-4.01929e-06;0.00170921;-5.76616e-06
-4.01838e-06;0.00146643;-5.76518e-06
-4.01762e-06;0.00154511;-5.76421e-06
-4.0166e-06;0.00158385;-5.76323e-06
-4.01558e-06;0.00163012;-5.76225e-06
-4.0147e-06;0.00156424;-5.76128e-06
-4.01372e-06;0.0016988;-5.7603e-06
-4.01281e-06;0.00161828;-5.75932e-06
-4.012e-06;0.00168107;-5.75835e-06
-4.01105e-06;0.00185889;-5.75737e-06
-4.00991e-06;0.00173238;-5.75639e-06
-4.00892e-06;0.00176626;-5.75542e-06
-4.00778e-06;0.00190065;-5.75444e-06
-4.00681e-06;0.00184149;-5.75346e-06
-4.00583e-06;0.00195649;-5.75249e-06
-4.00491e-06;0.00180711;-5.75151e-06
-4.00398e-06;0.00180709;-5.75053e-06
-4.00336e-06;0.00178239;-5.74956e-06
-4.00246e-06;0.00181883;-5.74858e-06
-4.00132e-06;0.00185781;-5.7476e-06
-4.0003e-06;0.00186284;-5.74663e-06
-3.99972e-06;0.00176813;-5.74565e-06
-3.99833e-06;0.0017717;-5.74467e-06
-3.99774e-06;0.00194022;-5.7437e-06
-3.9964e-06;0.00182956;-5.74272e-06
-3.99546e-06;0.00179443;-5.74174e-06
-3.9946e-06;0.00191453;-5.74077e-06
-3.99362e-06;0.00188834;-5.73979e-06
-3.99282e-06;0.00192917;-5.73881e-06
-3.99189e-06;0.00189508;-5.73784e-06
-3.99097e-06;0.00195888;-5.73686e-06
-3.99018e-06;0.00204916;-5.73588e-06
-3.98922e-06;0.00184181;-5.73491e-06
-3.9879e-06;0.00174901;-5.73393e-06
-3.98716e-06;0.00193707;-5.73295e-06
-3.98627e-06;0.00192651;-5.73198e-06
-3.98526e-06;0.00187007;-5.731e-06
-3.98428e-06;0.00193275;-5.73002e-06
-3.9832e-06;0.00189251;-5.72905e-06
-3.98238e-06;0.00195955;-5.72807e-06
-3.9815e-06;0.0019819;-5.72709e-06
-3.98036e-06;0.00169328;-5.72612e-06
-3.97969e-06;0.00190142;-5.72514e-06
-3.9784e-06;0.00183755;-5.72416e-06
-3.97737e-06;0.00179908;-5.72319e-06
-3.97652e-06;0.00187728;-5.72221e-06
-3.97545e-06;0.00193127;-5.72123e-06
-3.97475e-06;0.0019589;-5.72026e-06
-3.9738e-06;0.00193189;-5.71928e-06
-3.97256e-06;0.00194632;-5.7183e-06
-3.97165e-06;0.00197629;-5.71733e-06
-3.97091e-06;0.00196374;-5.71635e-06
-3.96978e-06;0.0020581;-5.71537e-06
-3.96868e-06;0.00194895;-5.7144e-06
-3.96756e-06;0.00212095;-5.71342e-06
-3.96664e-06;0.00206905;-5.71244e-06
-3.96572e-06;0.00216198;-5.71147e-06
-3.96489e-06;0.00215788;-5.71049e-06
-3.96388e-06;0.00202914;-5.70951e-06
-3.96323e-06;0.00186504;-5.70854e-06
-3.96246e-06;0.00207906;-5.70756e-06
-3.96124e-06;0.00203964;-5.70658e-06
-3.96017e-06;0.00184682;-5.70561e-06
-3.95929e-06;0.00182125;-5.70463e-06
-3.95834e-06;0.00197981;-5.70365e-06
-3.95736e-06;0.00202651;-5.70268e-06
-3.95661e-06;0.00191559;-5.7017e-06
-3.95545e-06;0.00198032;-5.70072e-06
-3.95448e-06;0.00201308;-5.69975e-06
-3.95358e-06;0.00200992;-5.69877e-06
-3.95264e-06;0.00204974;-5.69779e-06
-3.95149e-06;0.00202346;-5.69682e-06
-3.95068e-06;0.0020324;-5.69584e-06
-3.94978e-06;0.00190283;-5.69486e-06
-3.94865e-06;0.0019776;-5.69389e-06
-3.9481e-06;0.00194616;-5.69291e-06
-3.94681e-06;0.00194912;-5.69193e-06
-3.94585e-06;0.00206682;-5.69096e-06
-3.94484e-06;0.00187811;-5.68998e-06
-3.94415e-06;0.00196503;-5.689e-06
-3.94305e-06;0.00212048;-5.68803e-06
-3.94222e-06;0.00200986;-5.68705e-06
-3.94121e-06;0.00202821;-5.68607e-06
-3.94029e-06;0.00202213;-5.6851e-06
-3.93907e-06;0.0021549;-5.68412e-06
