#Filename=G:\File_Exchange\Raoul_Paula\pdms_35t1_afm_041124\Image_00029_20241104_154610.nid
#Date=04-11-2024
#Controller=096-20-046
#Scanhead=75-21-266.hed
#Cantilever=CP-qp-CONT-BSG-B-5
#Spring-Constant=0.125959N/m
#Deflection-Sensitivity=6.4e-08m/V
#SpecMode=Map
#SpecMap-Dim=0;2e-05;0;2e-05
#SpecMap-Size=3;3;0;0
#SpecMap-CurIndex=2
#SpecMap-PhaseCount=2

#Spec-Phase=0
#Spec-Name=Spec forward
#Spec-Points=6294
#Spec-SampleRate=0Hz
#Spec-Data=Z-Axis Sensor [m];Deflection [V];Z-Axis-Out [m]
-4.27282e-06;0.000320142;-6.02303e-06
-4.27173e-06;0.000145817;-6.02205e-06
-4.27094e-06;8.95653e-05;-6.02107e-06
-4.27032e-06;0.000105957;-6.0201e-06
-4.26901e-06;0.00017778;-6.01912e-06
-4.2682e-06;0.000215555;-6.01814e-06
-4.26771e-06;0.000148872;-6.01717e-06
-4.2665e-06;0.000208011;-6.01619e-06
-4.26574e-06;0.000357879;-6.01521e-06
-4.26482e-06;7.19819e-05;-6.01424e-06
-4.2641e-06;0.000138031;-6.01326e-06
-4.26322e-06;0.00027108;-6.01228e-06
-4.26223e-06;0.000205683;-6.01131e-06
-4.26122e-06;0.000101859;-6.01033e-06
-4.26062e-06;0.000382299;-6.00935e-06
-4.25954e-06;0.000232393;-6.00838e-06
-4.25872e-06;0.000207638;-6.0074e-06
-4.25784e-06;0.000157291;-6.00642e-06
-4.25682e-06;0.00016327;-6.00545e-06
-4.25604e-06;1.15763e-05;-6.00447e-06
-4.25535e-06;0.000258153;-6.00349e-06
-4.25446e-06;7.39563e-05;-6.00252e-06
-4.25357e-06;0.000171131;-6.00154e-06
-4.25278e-06;0.000167219;-6.00056e-06
-4.25156e-06;0.00034756;-5.99959e-06
-4.25057e-06;6.11413e-05;-5.99861e-06
-4.24984e-06;0.000219448;-5.99763e-06
-4.24897e-06;0.000174353;-5.99666e-06
-4.24821e-06;0.000180462;-5.99568e-06
-4.24714e-06;0.000336254;-5.9947e-06
-4.24616e-06;0.00023772;-5.99373e-06
-4.24593e-06;0.000355085;-5.99275e-06
-4.2448e-06;0.000364846;-5.99177e-06
-4.24359e-06;0.000215443;-5.9908e-06
-4.2429e-06;0.0003218;-5.98982e-06
-4.24184e-06;0.000223899;-5.98884e-06
-4.24082e-06;0.000336161;-5.98787e-06
-4.24005e-06;0.000288961;-5.98689e-06
-4.23924e-06;0.00016422;-5.98591e-06
-4.2383e-06;0.000299839;-5.98494e-06
-4.23776e-06;0.000252938;-5.98396e-06
-4.23648e-06;0.000183759;-5.98298e-06
-4.23598e-06;0.000323812;-5.98201e-06
-4.23505e-06;0.000311425;-5.98103e-06
-4.23413e-06;0.000319993;-5.98005e-06
-4.23305e-06;0.000301721;-5.97908e-06
-4.2321e-06;0.00033007;-5.9781e-06
-4.23112e-06;0.000413368;-5.97712e-06
-4.2304e-06;0.000358569;-5.97615e-06
-4.22951e-06;0.000350019;-5.97517e-06
-4.22842e-06;0.000182064;-5.97419e-06
-4.22784e-06;0.00023094;-5.97322e-06
-4.22667e-06;0.000261916;-5.97224e-06
-4.22576e-06;0.000157999;-5.97126e-06
-4.22493e-06;0.000360152;-5.97028e-06
-4.22393e-06;0.000335006;-5.96931e-06
-4.22295e-06;0.000255005;-5.96833e-06
-4.22235e-06;0.000312431;-5.96735e-06
-4.22151e-06;0.000334037;-5.96638e-06
-4.22036e-06;0.000423146;-5.9654e-06
-4.2196e-06;0.00044846;-5.96442e-06
-4.21859e-06;0.000365516;-5.96345e-06
-4.21774e-06;0.000396995;-5.96247e-06
-4.21711e-06;0.000351025;-5.96149e-06
-4.21595e-06;0.000427952;-5.96052e-06
-4.21502e-06;0.00036926;-5.95954e-06
-4.21408e-06;0.00028166;-5.95856e-06
-4.21306e-06;0.000284771;-5.95759e-06
-4.21261e-06;0.000252435;-5.95661e-06
-4.21105e-06;0.000244444;-5.95563e-06
-4.21058e-06;0.000434136;-5.95466e-06
-4.20981e-06;0.000483496;-5.95368e-06
-4.20865e-06;0.000389451;-5.9527e-06
-4.208e-06;0.000334056;-5.95173e-06
-4.20706e-06;0.000435123;-5.95075e-06
-4.2058e-06;0.000357302;-5.94977e-06
-4.20512e-06;0.000486458;-5.9488e-06
-4.20408e-06;0.000502085;-5.94782e-06
-4.2033e-06;0.000680005;-5.94684e-06
-4.20221e-06;0.000514211;-5.94587e-06
-4.20132e-06;0.000408636;-5.94489e-06
-4.20025e-06;0.000434844;-5.94391e-06
-4.19944e-06;0.000382727;-5.94294e-06
-4.19864e-06;0.000390904;-5.94196e-06
-4.19749e-06;0.000460679;-5.94098e-06
-4.19674e-06;0.000569662;-5.94001e-06
-4.19579e-06;0.000528684;-5.93903e-06
-4.19481e-06;0.000598552;-5.93805e-06
-4.19388e-06;0.000579869;-5.93708e-06
-4.19258e-06;0.000512106;-5.9361e-06
-4.19191e-06;0.000516092;-5.93512e-06
-4.19115e-06;0.000483142;-5.93415e-06
-4.19012e-06;0.000476642;-5.93317e-06
-4.18921e-06;0.00038906;-5.93219e-06
-4.18817e-06;0.00050961;-5.93122e-06
-4.18723e-06;0.000376487;-5.93024e-06
-4.18654e-06;0.000511473;-5.92926e-06
-4.18553e-06;0.000492884;-5.92829e-06
-4.18462e-06;0.000731992;-5.92731e-06
-4.18385e-06;0.000476772;-5.92633e-06
-4.18291e-06;0.000674604;-5.92536e-06
-4.18186e-06;0.000546807;-5.92438e-06
-4.18085e-06;0.000548037;-5.9234e-06
-4.17999e-06;0.000718692;-5.92243e-06
-4.1792e-06;0.000666538;-5.92145e-06
-4.17848e-06;0.000637891;-5.92047e-06
-4.17736e-06;0.000850363;-5.9195e-06
-4.17648e-06;0.000680787;-5.91852e-06
-4.17565e-06;0.000707908;-5.91754e-06
-4.17487e-06;0.000752928;-5.91657e-06
-4.1737e-06;0.000838796;-5.91559e-06
-4.17309e-06;0.000789789;-5.91461e-06
-4.17194e-06;0.000606151;-5.91364e-06
-4.17076e-06;0.000736052;-5.91266e-06
-4.17022e-06;0.000647111;-5.91168e-06
-4.16899e-06;0.000728117;-5.91071e-06
-4.1679e-06;0.000616582;-5.90973e-06
-4.16733e-06;0.000582496;-5.90875e-06
-4.16611e-06;0.000629602;-5.90778e-06
-4.16556e-06;0.000700513;-5.9068e-06
-4.16436e-06;0.000728937;-5.90582e-06
-4.16361e-06;0.000608293;-5.90485e-06
-4.1627e-06;0.00066855;-5.90387e-06
-4.16168e-06;0.000667041;-5.90289e-06
-4.16072e-06;0.000467794;-5.90192e-06
-4.15983e-06;0.000688443;-5.90094e-06
-4.15865e-06;0.000623791;-5.89996e-06
-4.15792e-06;0.0007156;-5.89898e-06
-4.15715e-06;0.000666389;-5.89801e-06
-4.15613e-06;0.000828011;-5.89703e-06
-4.15535e-06;0.000867294;-5.89605e-06
-4.15445e-06;0.000784965;-5.89508e-06
-4.15341e-06;0.000912873;-5.8941e-06
-4.15232e-06;0.000912575;-5.89312e-06
-4.15178e-06;0.000805324;-5.89215e-06
-4.15025e-06;0.000870088;-5.89117e-06
-4.14949e-06;0.000725491;-5.89019e-06
-4.14838e-06;0.000778316;-5.88922e-06
-4.14752e-06;0.000905572;-5.88824e-06
-4.14676e-06;0.00084267;-5.88726e-06
-4.14594e-06;0.000801599;-5.88629e-06
-4.14497e-06;0.000728173;-5.88531e-06
-4.14381e-06;0.000892254;-5.88433e-06
-4.14324e-06;0.00088959;-5.88336e-06
-4.1421e-06;0.000675293;-5.88238e-06
-4.14138e-06;0.000718562;-5.8814e-06
-4.14056e-06;0.000674976;-5.88043e-06
-4.13933e-06;0.000811191;-5.87945e-06
-4.13853e-06;0.000860216;-5.87847e-06
-4.13739e-06;0.000715638;-5.8775e-06
-4.13637e-06;0.000982685;-5.87652e-06
-4.13546e-06;0.00102437;-5.87554e-06
-4.13482e-06;0.000795545;-5.87457e-06
-4.13374e-06;0.000678329;-5.87359e-06
-4.13297e-06;0.000932878;-5.87261e-06
-4.13183e-06;0.00087834;-5.87164e-06
-4.13126e-06;0.000908589;-5.87066e-06
-4.13015e-06;0.000780085;-5.86968e-06
-4.12904e-06;0.000931947;-5.86871e-06
-4.12823e-06;0.00093258;-5.86773e-06
-4.12719e-06;0.00102158;-5.86675e-06
-4.12637e-06;0.00103869;-5.86578e-06
-4.12564e-06;0.00100252;-5.8648e-06
-4.12447e-06;0.00114367;-5.86382e-06
-4.12368e-06;0.00099632;-5.86285e-06
-4.12257e-06;0.00101426;-5.86187e-06
-4.12163e-06;0.00106462;-5.86089e-06
-4.12048e-06;0.00110422;-5.85992e-06
-4.11959e-06;0.00101239;-5.85894e-06
-4.11868e-06;0.000821436;-5.85796e-06
-4.11792e-06;0.00107075;-5.85699e-06
-4.117e-06;0.00111572;-5.85601e-06
-4.11595e-06;0.000972217;-5.85503e-06
-4.11518e-06;0.00112218;-5.85406e-06
-4.11414e-06;0.00121293;-5.85308e-06
-4.11318e-06;0.00101122;-5.8521e-06
-4.11245e-06;0.0010698;-5.85113e-06
-4.1113e-06;0.00118281;-5.85015e-06
-4.10999e-06;0.00105464;-5.84917e-06
-4.10919e-06;0.00114138;-5.8482e-06
-4.10841e-06;0.00139528;-5.84722e-06
-4.10762e-06;0.00106524;-5.84624e-06
-4.1068e-06;0.00121781;-5.84527e-06
-4.10555e-06;0.00133452;-5.84429e-06
-4.1049e-06;0.00139906;-5.84331e-06
-4.10382e-06;0.00130839;-5.84234e-06
-4.10313e-06;0.00141446;-5.84136e-06
-4.10224e-06;0.00117791;-5.84038e-06
-4.10091e-06;0.0010692;-5.83941e-06
-4.10018e-06;0.00136997;-5.83843e-06
-4.09918e-06;0.00116763;-5.83745e-06
-4.09806e-06;0.00118586;-5.83648e-06
-4.09725e-06;0.00128177;-5.8355e-06
-4.09616e-06;0.00137082;-5.83452e-06
-4.09564e-06;0.00119661;-5.83355e-06
-4.09441e-06;0.00130204;-5.83257e-06
-4.09328e-06;0.00136948;-5.83159e-06
-4.09277e-06;0.00161841;-5.83062e-06
-4.09184e-06;0.00152961;-5.82964e-06
-4.09074e-06;0.00149992;-5.82866e-06
-4.09015e-06;0.00141949;-5.82768e-06
-4.08894e-06;0.00132018;-5.82671e-06
-4.08803e-06;0.00154545;-5.82573e-06
-4.08703e-06;0.00147878;-5.82475e-06
-4.08607e-06;0.00141886;-5.82378e-06
-4.08526e-06;0.0015144;-5.8228e-06
-4.0844e-06;0.00144131;-5.82182e-06
-4.08327e-06;0.00124327;-5.82085e-06
-4.08244e-06;0.00150527;-5.81987e-06
-4.08136e-06;0.00156925;-5.81889e-06
-4.08029e-06;0.00149311;-5.81792e-06
-4.07959e-06;0.00154366;-5.81694e-06
-4.0783e-06;0.00159669;-5.81596e-06
-4.0774e-06;0.00150067;-5.81499e-06
-4.07661e-06;0.00149676;-5.81401e-06
-4.07534e-06;0.00153487;-5.81303e-06
-4.07454e-06;0.0015016;-5.81206e-06
-4.07337e-06;0.00149393;-5.81108e-06
-4.07255e-06;0.00158398;-5.8101e-06
-4.07171e-06;0.00171705;-5.80913e-06
-4.07096e-06;0.00149663;-5.80815e-06
-4.0697e-06;0.00159436;-5.80717e-06
-4.06911e-06;0.00164877;-5.8062e-06
-4.06805e-06;0.00157227;-5.80522e-06
-4.0673e-06;0.00136274;-5.80424e-06
-4.06647e-06;0.0015195;-5.80327e-06
-4.06555e-06;0.0015507;-5.80229e-06
-4.06435e-06;0.00151758;-5.80131e-06
-4.06331e-06;0.00154265;-5.80034e-06
-4.06225e-06;0.00144712;-5.79936e-06
-4.06135e-06;0.00146686;-5.79838e-06
-4.06053e-06;0.00149393;-5.79741e-06
-4.05967e-06;0.00136421;-5.79643e-06
-4.05868e-06;0.00129546;-5.79545e-06
-4.05765e-06;0.00143689;-5.79448e-06
-4.05667e-06;0.00138975;-5.7935e-06
-4.05597e-06;0.00161615;-5.79252e-06
-4.05465e-06;0.00136946;-5.79155e-06
-4.05401e-06;0.00148225;-5.79057e-06
-4.0531e-06;0.00154356;-5.78959e-06
-4.0521e-06;0.00157067;-5.78862e-06
-4.05097e-06;0.00161593;-5.78764e-06
-4.05002e-06;0.00144416;-5.78666e-06
-4.04926e-06;0.00151305;-5.78569e-06
-4.04847e-06;0.00149992;-5.78471e-06
-4.04757e-06;0.00140228;-5.78373e-06
-4.04677e-06;0.00167745;-5.78276e-06
-4.04562e-06;0.00154543;-5.78178e-06
-4.04484e-06;0.00136442;-5.7808e-06
-4.04395e-06;0.00148152;-5.77983e-06
-4.04302e-06;0.00161753;-5.77885e-06
-4.04204e-06;0.00151657;-5.77787e-06
-4.04081e-06;0.00152481;-5.7769e-06
-4.03974e-06;0.00153814;-5.77592e-06
-4.03908e-06;0.00156778;-5.77494e-06
-4.03803e-06;0.00169261;-5.77397e-06
-4.03741e-06;0.00145958;-5.77299e-06
-4.0362e-06;0.00149426;-5.77201e-06
-4.03497e-06;0.00152036;-5.77104e-06
-4.03421e-06;0.00146653;-5.77006e-06
-4.03313e-06;0.0015632;-5.76908e-06
-4.03222e-06;0.00156566;-5.76811e-06
-4.03111e-06;0.00159704;-5.76713e-06
-4.03036e-06;0.0018034;-5.76615e-06
-4.02951e-06;0.0017573;-5.76518e-06
-4.02855e-06;0.0016077;-5.7642e-06
-4.02755e-06;0.00168662;-5.76322e-06
-4.02647e-06;0.00164037;-5.76225e-06
-4.02572e-06;0.00155185;-5.76127e-06
-4.02457e-06;0.00173031;-5.76029e-06
-4.02354e-06;0.00174698;-5.75932e-06
-4.02295e-06;0.00163126;-5.75834e-06
-4.02159e-06;0.00155625;-5.75736e-06
-4.02094e-06;0.00173622;-5.75638e-06
-4.02011e-06;0.00159538;-5.75541e-06
-4.01901e-06;0.00167095;-5.75443e-06
-4.01787e-06;0.00165285;-5.75345e-06
-4.01743e-06;0.0016828;-5.75248e-06
-4.01647e-06;0.00175891;-5.7515e-06
-4.01537e-06;0.00162865;-5.75052e-06
-4.0141e-06;0.00170949;-5.74955e-06
-4.01352e-06;0.0016361;-5.74857e-06
-4.01221e-06;0.00168902;-5.74759e-06
-4.01103e-06;0.00189967;-5.74662e-06
-4.0103e-06;0.00165268;-5.74564e-06
-4.00965e-06;0.0016551;-5.74466e-06
-4.00838e-06;0.00171042;-5.74369e-06
-4.00734e-06;0.00178215;-5.74271e-06
-4.00681e-06;0.00184028;-5.74173e-06
-4.00573e-06;0.00178349;-5.74076e-06
-4.00446e-06;0.00196463;-5.73978e-06
-4.00375e-06;0.00200705;-5.7388e-06
-4.00281e-06;0.00189169;-5.73783e-06
-4.00187e-06;0.00196745;-5.73685e-06
-4.00107e-06;0.00194793;-5.73587e-06
-3.99991e-06;0.00198641;-5.7349e-06
-3.99937e-06;0.00192068;-5.73392e-06
-3.99826e-06;0.00192608;-5.73294e-06
-3.99727e-06;0.00203707;-5.73197e-06
-3.99622e-06;0.00189911;-5.73099e-06
-3.99544e-06;0.00194778;-5.73001e-06
-3.99424e-06;0.00187312;-5.72904e-06
-3.99338e-06;0.00193731;-5.72806e-06
-3.99243e-06;0.00200315;-5.72708e-06
-3.99123e-06;0.00201208;-5.72611e-06
-3.99049e-06;0.00203253;-5.72513e-06
-3.98947e-06;0.00209476;-5.72415e-06
-3.9886e-06;0.00206082;-5.72318e-06
-3.98772e-06;0.00201209;-5.7222e-06
-3.98643e-06;0.00187538;-5.72122e-06
-3.98557e-06;0.00195756;-5.72025e-06
-3.98473e-06;0.00198661;-5.71927e-06
-3.98364e-06;0.00203454;-5.71829e-06
-3.98284e-06;0.0018894;-5.71732e-06
-3.98207e-06;0.00203668;-5.71634e-06
-3.98094e-06;0.00199351;-5.71536e-06
-3.98015e-06;0.00208811;-5.71439e-06
-3.97909e-06;0.00212674;-5.71341e-06
-3.97814e-06;0.0019895;-5.71243e-06
-3.9769e-06;0.00200645;-5.71146e-06
-3.97632e-06;0.00214745;-5.71048e-06
-3.97543e-06;0.00202146;-5.7095e-06
-3.9746e-06;0.00202653;-5.70853e-06
-3.97348e-06;0.0021772;-5.70755e-06
-3.97236e-06;0.00207231;-5.70657e-06
-3.97159e-06;0.00196136;-5.7056e-06
-3.97068e-06;0.00196283;-5.70462e-06
-3.96945e-06;0.00202614;-5.70364e-06
-3.96854e-06;0.0019711;-5.70267e-06
-3.96761e-06;0.00204361;-5.70169e-06
-3.96693e-06;0.00194554;-5.70071e-06
-3.96603e-06;0.00213043;-5.69974e-06
-3.96476e-06;0.00211232;-5.69876e-06
-3.964e-06;0.00211806;-5.69778e-06
-3.96299e-06;0.0020671;-5.69681e-06
-3.96197e-06;0.00192822;-5.69583e-06
-3.96097e-06;0.00208077;-5.69485e-06
-3.96004e-06;0.00202016;-5.69388e-06
-3.95913e-06;0.00202802;-5.6929e-06
-3.95799e-06;0.00207796;-5.69192e-06
-3.95699e-06;0.00213659;-5.69095e-06
-3.9562e-06;0.00209325;-5.68997e-06
-3.95508e-06;0.00187981;-5.68899e-06
-3.9539e-06;0.00207423;-5.68802e-06
-3.95319e-06;0.00209398;-5.68704e-06
-3.95245e-06;0.00225279;-5.68606e-06
-3.9515e-06;0.00209696;-5.68508e-06
-3.95034e-06;0.0020676;-5.68411e-06
-3.9496e-06;0.00210303;-5.68313e-06
-3.94873e-06;0.00216567;-5.68215e-06
-3.94766e-06;0.00208677;-5.68118e-06
-3.94668e-06;0.00211279;-5.6802e-06
-3.94561e-06;0.0020741;-5.67922e-06
-3.94474e-06;0.00206835;-5.67825e-06
-3.94378e-06;0.00208746;-5.67727e-06
-3.9428e-06;0.00215263;-5.67629e-06
-3.94202e-06;0.00204765;-5.67532e-06
-3.94107e-06;0.00221225;-5.67434e-06
-3.94005e-06;0.00210307;-5.67336e-06
-3.93925e-06;0.00225016;-5.67239e-06
-3.93808e-06;0.0021099;-5.67141e-06
-3.93723e-06;0.0022187;-5.67043e-06
-3.93604e-06;0.00228976;-5.66946e-06
-3.93498e-06;0.00225467;-5.66848e-06
-3.93385e-06;0.00220629;-5.6675e-06
-3.93298e-06;0.00226793;-5.66653e-06
-3.93226e-06;0.0023554;-5.66555e-06
-3.93107e-06;0.0022122;-5.66457e-06
-3.92994e-06;0.00233225;-5.6636e-06
-3.92928e-06;0.00229756;-5.66262e-06
-3.92796e-06;0.00240377;-5.66164e-06
-3.92708e-06;0.00220968;-5.66067e-06
-3.92619e-06;0.00225783;-5.65969e-06
-3.92514e-06;0.00229205;-5.65871e-06
-3.92432e-06;0.00219378;-5.65774e-06
-3.92347e-06;0.00218104;-5.65676e-06
-3.92279e-06;0.00224113;-5.65578e-06
-3.92203e-06;0.0022936;-5.65481e-06
-3.92061e-06;0.00224694;-5.65383e-06
-3.91971e-06;0.00215528;-5.65285e-06
-3.91852e-06;0.00221877;-5.65188e-06
-3.91761e-06;0.00243478;-5.6509e-06
-3.91714e-06;0.00226566;-5.64992e-06
-3.91589e-06;0.002293;-5.64895e-06
-3.91474e-06;0.00229827;-5.64797e-06
-3.91396e-06;0.00238196;-5.64699e-06
-3.91307e-06;0.00235462;-5.64602e-06
-3.91208e-06;0.00232172;-5.64504e-06
-3.91113e-06;0.00242974;-5.64406e-06
-3.90999e-06;0.00226053;-5.64309e-06
-3.90917e-06;0.00224221;-5.64211e-06
-3.90833e-06;0.00223496;-5.64113e-06
-3.90727e-06;0.00232237;-5.64016e-06
-3.90622e-06;0.00237468;-5.63918e-06
-3.90538e-06;0.00240277;-5.6382e-06
-3.90433e-06;0.00234756;-5.63723e-06
-3.90321e-06;0.00237378;-5.63625e-06
-3.9027e-06;0.00244428;-5.63527e-06
-3.90118e-06;0.00249152;-5.6343e-06
-3.90052e-06;0.0024709;-5.63332e-06
-3.89948e-06;0.00252475;-5.63234e-06
-3.89827e-06;0.00255448;-5.63137e-06
-3.8975e-06;0.00244063;-5.63039e-06
-3.89646e-06;0.00240984;-5.62941e-06
-3.8955e-06;0.00246343;-5.62844e-06
-3.89489e-06;0.00254295;-5.62746e-06
-3.89344e-06;0.00233858;-5.62648e-06
-3.89259e-06;0.00250348;-5.62551e-06
-3.89187e-06;0.00243609;-5.62453e-06
-3.89071e-06;0.00245013;-5.62355e-06
-3.88972e-06;0.00244834;-5.62258e-06
-3.88894e-06;0.00260443;-5.6216e-06
-3.88779e-06;0.00239466;-5.62062e-06
-3.88703e-06;0.00235974;-5.61965e-06
-3.88618e-06;0.00249312;-5.61867e-06
-3.8851e-06;0.00253403;-5.61769e-06
-3.88417e-06;0.00262472;-5.61672e-06
