#Filename=G:\File_Exchange\Raoul_Paula\pdms_35t1_afm_041124\Image_00029_20241104_154610.nid
#Date=04-11-2024
#Controller=096-20-046
#Scanhead=75-21-266.hed
#Cantilever=CP-qp-CONT-BSG-B-5
#Spring-Constant=0.125959N/m
#Deflection-Sensitivity=6.4e-08m/V
#SpecMode=Map
#SpecMap-Dim=0;2e-05;0;2e-05
#SpecMap-Size=3;3;0;0
#SpecMap-CurIndex=0
#SpecMap-PhaseCount=2

#Spec-Phase=0
#Spec-Name=Spec forward
#Spec-Points=6376
#Spec-SampleRate=0Hz
#Spec-Data=Z-Axis Sensor [m];Deflection [V];Z-Axis-Out [m]
-4.44485e-06;0.00146127;-6.08749e-06
-4.44373e-06;0.0013307;-6.08651e-06
-4.44306e-06;0.00154271;-6.08554e-06
-4.44228e-06;0.00156363;-6.08456e-06
-4.44116e-06;0.00142916;-6.08358e-06
-4.44029e-06;0.00132403;-6.08261e-06
-4.43945e-06;0.00146021;-6.08163e-06
-4.43837e-06;0.00144639;-6.08065e-06
-4.43745e-06;0.00158343;-6.07968e-06
-4.43674e-06;0.00151801;-6.0787e-06
-4.4357e-06;0.00157376;-6.07772e-06
-4.4349e-06;0.00156485;-6.07675e-06
-4.43401e-06;0.00153014;-6.07577e-06
-4.43276e-06;0.0016462;-6.07479e-06
-4.43236e-06;0.00171189;-6.07382e-06
-4.4315e-06;0.00180048;-6.07284e-06
-4.43053e-06;0.00166881;-6.07186e-06
-4.42981e-06;0.00156284;-6.07089e-06
-4.42869e-06;0.00157663;-6.06991e-06
-4.42765e-06;0.0015456;-6.06893e-06
-4.42701e-06;0.00156634;-6.06795e-06
-4.42588e-06;0.00160539;-6.06698e-06
-4.42502e-06;0.00153999;-6.066e-06
-4.42427e-06;0.00166203;-6.06502e-06
-4.42318e-06;0.0015279;-6.06405e-06
-4.4227e-06;0.00160248;-6.06307e-06
-4.42175e-06;0.00180679;-6.06209e-06
-4.42092e-06;0.0016895;-6.06112e-06
-4.42032e-06;0.00171143;-6.06014e-06
-4.41944e-06;0.0017055;-6.05916e-06
-4.41837e-06;0.00158419;-6.05819e-06
-4.41754e-06;0.00154483;-6.05721e-06
-4.4169e-06;0.00148994;-6.05623e-06
-4.41575e-06;0.00156107;-6.05526e-06
-4.415e-06;0.00159019;-6.05428e-06
-4.41418e-06;0.00162118;-6.0533e-06
-4.41301e-06;0.00159555;-6.05233e-06
-4.41208e-06;0.00166009;-6.05135e-06
-4.41121e-06;0.00139172;-6.05037e-06
-4.41036e-06;0.00139874;-6.0494e-06
-4.40965e-06;0.0015322;-6.04842e-06
-4.40879e-06;0.00145878;-6.04744e-06
-4.408e-06;0.00163863;-6.04647e-06
-4.4071e-06;0.00136317;-6.04549e-06
-4.40632e-06;0.00137995;-6.04451e-06
-4.40501e-06;0.0015233;-6.04354e-06
-4.40438e-06;0.0013606;-6.04256e-06
-4.40333e-06;0.00153434;-6.04158e-06
-4.40228e-06;0.00155601;-6.04061e-06
-4.40161e-06;0.00159356;-6.03963e-06
-4.4006e-06;0.00143359;-6.03865e-06
-4.39984e-06;0.00162588;-6.03768e-06
-4.39887e-06;0.00150985;-6.0367e-06
-4.39759e-06;0.00149728;-6.03572e-06
-4.39721e-06;0.00160337;-6.03475e-06
-4.39617e-06;0.00152257;-6.03377e-06
-4.39536e-06;0.00147545;-6.03279e-06
-4.39449e-06;0.001584;-6.03182e-06
-4.39383e-06;0.00170088;-6.03084e-06
-4.39277e-06;0.00142277;-6.02986e-06
-4.39166e-06;0.00151641;-6.02889e-06
-4.39078e-06;0.0016066;-6.02791e-06
-4.39003e-06;0.00153036;-6.02693e-06
-4.38928e-06;0.00163027;-6.02596e-06
-4.38811e-06;0.00150829;-6.02498e-06
-4.38742e-06;0.00140919;-6.024e-06
-4.38656e-06;0.00155442;-6.02303e-06
-4.38537e-06;0.00153881;-6.02205e-06
-4.3848e-06;0.00151369;-6.02107e-06
-4.38407e-06;0.00170347;-6.0201e-06
-4.38294e-06;0.00156724;-6.01912e-06
-4.38192e-06;0.00155325;-6.01814e-06
-4.38107e-06;0.00151695;-6.01717e-06
-4.38033e-06;0.00156743;-6.01619e-06
-4.37949e-06;0.00158497;-6.01521e-06
-4.3785e-06;0.00154446;-6.01424e-06
-4.37753e-06;0.00165931;-6.01326e-06
-4.37644e-06;0.00151346;-6.01228e-06
-4.37595e-06;0.00169915;-6.0113e-06
-4.3747e-06;0.00165978;-6.01033e-06
-4.37405e-06;0.00173287;-6.00935e-06
-4.37351e-06;0.0016117;-6.00837e-06
-4.37231e-06;0.00159928;-6.0074e-06
-4.37131e-06;0.00152067;-6.00642e-06
-4.37043e-06;0.00156297;-6.00544e-06
-4.36925e-06;0.00163754;-6.00447e-06
-4.36873e-06;0.00176215;-6.00349e-06
-4.36756e-06;0.00165169;-6.00251e-06
-4.36666e-06;0.00148349;-6.00154e-06
-4.36603e-06;0.00145382;-6.00056e-06
-4.36504e-06;0.00157583;-5.99958e-06
-4.36422e-06;0.00166343;-5.99861e-06
-4.36326e-06;0.0014563;-5.99763e-06
-4.36231e-06;0.00147681;-5.99665e-06
-4.36144e-06;0.0015944;-5.99568e-06
-4.36068e-06;0.0014631;-5.9947e-06
-4.35975e-06;0.00155856;-5.99372e-06
-4.35882e-06;0.00152747;-5.99275e-06
-4.35808e-06;0.00165901;-5.99177e-06
-4.35689e-06;0.0015414;-5.99079e-06
-4.35611e-06;0.00141731;-5.98982e-06
-4.35509e-06;0.00144043;-5.98884e-06
-4.35426e-06;0.001434;-5.98786e-06
-4.35346e-06;0.00161062;-5.98689e-06
-4.35233e-06;0.00140158;-5.98591e-06
-4.35151e-06;0.00140914;-5.98493e-06
-4.35058e-06;0.00142365;-5.98396e-06
-4.34998e-06;0.00124025;-5.98298e-06
-4.34892e-06;0.00138878;-5.982e-06
-4.34805e-06;0.00148141;-5.98103e-06
-4.34666e-06;0.00131981;-5.98005e-06
-4.34602e-06;0.00144732;-5.97907e-06
-4.34534e-06;0.00141731;-5.9781e-06
-4.34401e-06;0.00145889;-5.97712e-06
-4.34351e-06;0.00145701;-5.97614e-06
-4.34251e-06;0.00151909;-5.97517e-06
-4.34139e-06;0.0016744;-5.97419e-06
-4.34064e-06;0.00147722;-5.97321e-06
-4.33981e-06;0.00146409;-5.97224e-06
-4.33871e-06;0.00142268;-5.97126e-06
-4.33781e-06;0.00134229;-5.97028e-06
-4.33687e-06;0.00121306;-5.96931e-06
-4.33593e-06;0.00125087;-5.96833e-06
-4.33537e-06;0.00143695;-5.96735e-06
-4.33454e-06;0.00131886;-5.96638e-06
-4.33384e-06;0.00137488;-5.9654e-06
-4.33278e-06;0.00139921;-5.96442e-06
-4.33166e-06;0.00143279;-5.96345e-06
-4.33086e-06;0.00141312;-5.96247e-06
-4.32988e-06;0.00146472;-5.96149e-06
-4.3289e-06;0.00137323;-5.96052e-06
-4.32818e-06;0.00136082;-5.95954e-06
-4.32721e-06;0.00136669;-5.95856e-06
-4.32622e-06;0.0013706;-5.95758e-06
-4.32539e-06;0.00146878;-5.95661e-06
-4.32455e-06;0.00129168;-5.95563e-06
-4.32359e-06;0.00132126;-5.95465e-06
-4.32314e-06;0.00140314;-5.95368e-06
-4.32205e-06;0.00150423;-5.9527e-06
-4.32099e-06;0.00143236;-5.95172e-06
-4.32004e-06;0.00139865;-5.95075e-06
-4.31919e-06;0.00133586;-5.94977e-06
-4.31821e-06;0.00136356;-5.94879e-06
-4.31734e-06;0.00137662;-5.94782e-06
-4.31627e-06;0.00127696;-5.94684e-06
-4.31561e-06;0.00136965;-5.94586e-06
-4.31472e-06;0.00141296;-5.94489e-06
-4.31354e-06;0.00145364;-5.94391e-06
-4.31261e-06;0.00145326;-5.94293e-06
-4.31194e-06;0.0013717;-5.94196e-06
-4.31078e-06;0.00139863;-5.94098e-06
-4.30974e-06;0.00139824;-5.94e-06
-4.30885e-06;0.00123705;-5.93903e-06
-4.3082e-06;0.00134219;-5.93805e-06
-4.30727e-06;0.00149817;-5.93707e-06
-4.30646e-06;0.00140551;-5.9361e-06
-4.30585e-06;0.00135497;-5.93512e-06
-4.30475e-06;0.00157227;-5.93414e-06
-4.30379e-06;0.00143017;-5.93317e-06
-4.30307e-06;0.00135441;-5.93219e-06
-4.30229e-06;0.00158154;-5.93121e-06
-4.30119e-06;0.00155692;-5.93024e-06
-4.30024e-06;0.00147377;-5.92926e-06
-4.29959e-06;0.00165976;-5.92828e-06
-4.29819e-06;0.00160846;-5.92731e-06
-4.29716e-06;0.00155498;-5.92633e-06
-4.29625e-06;0.00169042;-5.92535e-06
-4.29504e-06;0.00152904;-5.92438e-06
-4.2944e-06;0.0013654;-5.9234e-06
-4.29358e-06;0.00141636;-5.92242e-06
-4.29249e-06;0.00139502;-5.92145e-06
-4.29184e-06;0.0015482;-5.92047e-06
-4.29084e-06;0.00148584;-5.91949e-06
-4.28967e-06;0.00162353;-5.91852e-06
-4.28906e-06;0.00163191;-5.91754e-06
-4.28819e-06;0.00156247;-5.91656e-06
-4.28699e-06;0.00147109;-5.91559e-06
-4.28616e-06;0.00153488;-5.91461e-06
-4.28505e-06;0.00153697;-5.91363e-06
-4.28436e-06;0.00158607;-5.91266e-06
-4.28356e-06;0.00146979;-5.91168e-06
-4.28254e-06;0.00148983;-5.9107e-06
-4.28164e-06;0.00156119;-5.90973e-06
-4.28061e-06;0.00148858;-5.90875e-06
-4.27995e-06;0.00154941;-5.90777e-06
-4.27897e-06;0.0015849;-5.9068e-06
-4.27816e-06;0.00162949;-5.90582e-06
-4.27715e-06;0.00159993;-5.90484e-06
-4.276e-06;0.00169245;-5.90386e-06
-4.2751e-06;0.00163182;-5.90289e-06
-4.27388e-06;0.00171547;-5.90191e-06
-4.27345e-06;0.00163899;-5.90093e-06
-4.27255e-06;0.00159909;-5.89996e-06
-4.27099e-06;0.0015011;-5.89898e-06
-4.27088e-06;0.00170751;-5.898e-06
-4.26936e-06;0.00160974;-5.89703e-06
-4.26846e-06;0.00167002;-5.89605e-06
-4.26794e-06;0.00166089;-5.89507e-06
-4.2668e-06;0.00174788;-5.8941e-06
-4.26598e-06;0.00171301;-5.89312e-06
-4.26468e-06;0.00171167;-5.89214e-06
-4.26377e-06;0.00171778;-5.89117e-06
-4.2631e-06;0.00169947;-5.89019e-06
-4.26189e-06;0.00160458;-5.88921e-06
-4.26114e-06;0.00160364;-5.88824e-06
-4.26031e-06;0.00163837;-5.88726e-06
-4.25935e-06;0.00153937;-5.88628e-06
-4.25858e-06;0.001522;-5.88531e-06
-4.25759e-06;0.00156251;-5.88433e-06
-4.25667e-06;0.00163586;-5.88335e-06
-4.25569e-06;0.00162696;-5.88238e-06
-4.25475e-06;0.00161086;-5.8814e-06
-4.25373e-06;0.00167868;-5.88042e-06
-4.25263e-06;0.00166596;-5.87945e-06
-4.25167e-06;0.001712;-5.87847e-06
-4.25089e-06;0.00158743;-5.87749e-06
-4.24994e-06;0.00155549;-5.87652e-06
-4.24883e-06;0.00170465;-5.87554e-06
-4.24788e-06;0.00166443;-5.87456e-06
-4.24657e-06;0.00191906;-5.87359e-06
-4.24575e-06;0.00173631;-5.87261e-06
-4.24478e-06;0.00173404;-5.87163e-06
-4.24412e-06;0.00177766;-5.87066e-06
-4.24297e-06;0.00184202;-5.86968e-06
-4.242e-06;0.00178603;-5.8687e-06
-4.24113e-06;0.00172555;-5.86773e-06
-4.24059e-06;0.00178075;-5.86675e-06
-4.23931e-06;0.00178386;-5.86577e-06
-4.23865e-06;0.0017007;-5.8648e-06
-4.23759e-06;0.00174615;-5.86382e-06
-4.23657e-06;0.001856;-5.86284e-06
-4.23596e-06;0.0017487;-5.86187e-06
-4.23461e-06;0.00182713;-5.86089e-06
-4.23379e-06;0.00171251;-5.85991e-06
-4.233e-06;0.00177455;-5.85894e-06
-4.23206e-06;0.00162325;-5.85796e-06
-4.23079e-06;0.00171776;-5.85698e-06
-4.23004e-06;0.00188108;-5.85601e-06
-4.22875e-06;0.00176485;-5.85503e-06
-4.22778e-06;0.00193671;-5.85405e-06
-4.22686e-06;0.00189853;-5.85308e-06
-4.22584e-06;0.00194023;-5.8521e-06
-4.22495e-06;0.00195342;-5.85112e-06
-4.22397e-06;0.00191099;-5.85015e-06
-4.2227e-06;0.00195957;-5.84917e-06
-4.22218e-06;0.0018553;-5.84819e-06
-4.22127e-06;0.00199246;-5.84721e-06
-4.22001e-06;0.00197441;-5.84624e-06
-4.21896e-06;0.00196108;-5.84526e-06
-4.21805e-06;0.00211616;-5.84428e-06
-4.21709e-06;0.00184909;-5.84331e-06
-4.21611e-06;0.00197458;-5.84233e-06
-4.2154e-06;0.00198643;-5.84135e-06
-4.21428e-06;0.00193342;-5.84038e-06
-4.21361e-06;0.00200811;-5.8394e-06
-4.21277e-06;0.0019635;-5.83842e-06
-4.2118e-06;0.00188733;-5.83745e-06
-4.21075e-06;0.00191796;-5.83647e-06
-4.20991e-06;0.00199883;-5.83549e-06
-4.20896e-06;0.00192343;-5.83452e-06
-4.2082e-06;0.00184371;-5.83354e-06
-4.20721e-06;0.00205251;-5.83256e-06
-4.20621e-06;0.00190192;-5.83159e-06
-4.20504e-06;0.00195523;-5.83061e-06
-4.20409e-06;0.00193755;-5.82963e-06
-4.20324e-06;0.00187696;-5.82866e-06
-4.20231e-06;0.00188745;-5.82768e-06
-4.20151e-06;0.00203361;-5.8267e-06
-4.20045e-06;0.00203374;-5.82573e-06
-4.19914e-06;0.00188335;-5.82475e-06
-4.19822e-06;0.00192962;-5.82377e-06
-4.19728e-06;0.00179675;-5.8228e-06
-4.19636e-06;0.00181516;-5.82182e-06
-4.19545e-06;0.00198348;-5.82084e-06
-4.19452e-06;0.00206807;-5.81987e-06
-4.19347e-06;0.00203296;-5.81889e-06
-4.19263e-06;0.00195364;-5.81791e-06
-4.19169e-06;0.00197695;-5.81694e-06
-4.19076e-06;0.00198609;-5.81596e-06
-4.18963e-06;0.00190488;-5.81498e-06
-4.18898e-06;0.00200876;-5.81401e-06
-4.18793e-06;0.00203012;-5.81303e-06
-4.18695e-06;0.00195275;-5.81205e-06
-4.18585e-06;0.00213248;-5.81108e-06
-4.1848e-06;0.00206674;-5.8101e-06
-4.18391e-06;0.00216552;-5.80912e-06
-4.18321e-06;0.00224705;-5.80815e-06
-4.18222e-06;0.00232293;-5.80717e-06
-4.18104e-06;0.00231649;-5.80619e-06
-4.18024e-06;0.00225012;-5.80522e-06
-4.17915e-06;0.00211352;-5.80424e-06
-4.17812e-06;0.00228369;-5.80326e-06
-4.17746e-06;0.00215397;-5.80229e-06
-4.17636e-06;0.00233014;-5.80131e-06
-4.17546e-06;0.00225116;-5.80033e-06
-4.17425e-06;0.00215611;-5.79936e-06
-4.17307e-06;0.00202511;-5.79838e-06
-4.17235e-06;0.00220786;-5.7974e-06
-4.17144e-06;0.00220786;-5.79643e-06
-4.17058e-06;0.00204924;-5.79545e-06
-4.16972e-06;0.00218195;-5.79447e-06
-4.16838e-06;0.00222907;-5.79349e-06
-4.16746e-06;0.00218899;-5.79252e-06
-4.16656e-06;0.00223082;-5.79154e-06
-4.16561e-06;0.00232517;-5.79056e-06
-4.16493e-06;0.00229965;-5.78959e-06
-4.16383e-06;0.00219799;-5.78861e-06
-4.16289e-06;0.00220374;-5.78763e-06
-4.16205e-06;0.00214872;-5.78666e-06
-4.16102e-06;0.00212637;-5.78568e-06
-4.15989e-06;0.00229272;-5.7847e-06
-4.15898e-06;0.00229933;-5.78373e-06
-4.158e-06;0.00210031;-5.78275e-06
-4.15689e-06;0.00237561;-5.78177e-06
-4.15617e-06;0.00230781;-5.7808e-06
-4.15523e-06;0.00231384;-5.77982e-06
-4.15419e-06;0.00230442;-5.77884e-06
-4.15341e-06;0.00226782;-5.77787e-06
-4.1522e-06;0.00224297;-5.77689e-06
-4.15157e-06;0.00221857;-5.77591e-06
-4.15046e-06;0.00220864;-5.77494e-06
-4.14954e-06;0.00223984;-5.77396e-06
-4.14856e-06;0.00228829;-5.77298e-06
-4.1476e-06;0.00216889;-5.77201e-06
-4.14676e-06;0.00230341;-5.77103e-06
-4.14562e-06;0.00233767;-5.77005e-06
-4.14463e-06;0.00228547;-5.76908e-06
-4.14367e-06;0.00227933;-5.7681e-06
-4.14286e-06;0.00248824;-5.76712e-06
-4.14191e-06;0.00246732;-5.76615e-06
-4.14067e-06;0.00233051;-5.76517e-06
-4.13973e-06;0.00248487;-5.76419e-06
-4.13903e-06;0.00242257;-5.76322e-06
-4.13785e-06;0.00242245;-5.76224e-06
-4.13685e-06;0.00252585;-5.76126e-06
-4.13602e-06;0.00249908;-5.76029e-06
-4.13504e-06;0.00243855;-5.75931e-06
-4.13425e-06;0.00244168;-5.75833e-06
-4.13325e-06;0.00252056;-5.75736e-06
-4.13242e-06;0.00251262;-5.75638e-06
-4.13129e-06;0.00237375;-5.7554e-06
-4.13029e-06;0.00224019;-5.75443e-06
-4.12923e-06;0.00243354;-5.75345e-06
-4.12821e-06;0.00238481;-5.75247e-06
-4.12713e-06;0.00245226;-5.7515e-06
-4.12626e-06;0.00248148;-5.75052e-06
-4.12523e-06;0.00251786;-5.74954e-06
-4.12435e-06;0.00248336;-5.74857e-06
-4.12356e-06;0.00255636;-5.74759e-06
-4.12233e-06;0.00255802;-5.74661e-06
-4.12162e-06;0.00242737;-5.74564e-06
-4.12047e-06;0.00247379;-5.74466e-06
-4.11957e-06;0.00249394;-5.74368e-06
-4.11832e-06;0.00246755;-5.74271e-06
-4.11747e-06;0.00252361;-5.74173e-06
-4.11672e-06;0.00244976;-5.74075e-06
-4.11574e-06;0.00242264;-5.73977e-06
-4.11483e-06;0.00242454;-5.7388e-06
-4.11373e-06;0.0024208;-5.73782e-06
-4.11257e-06;0.00236214;-5.73684e-06
-4.11179e-06;0.00250126;-5.73587e-06
-4.11067e-06;0.0024392;-5.73489e-06
-4.10991e-06;0.0025173;-5.73391e-06
-4.10897e-06;0.00241295;-5.73294e-06
-4.10788e-06;0.00248018;-5.73196e-06
-4.10703e-06;0.00248381;-5.73098e-06
-4.10607e-06;0.00250892;-5.73001e-06
-4.10492e-06;0.00247472;-5.72903e-06
-4.10414e-06;0.00254086;-5.72805e-06
-4.10311e-06;0.00268101;-5.72708e-06
-4.10189e-06;0.002648;-5.7261e-06
-4.10096e-06;0.00268406;-5.72512e-06
-4.09979e-06;0.00256666;-5.72415e-06
-4.09907e-06;0.00250026;-5.72317e-06
-4.09819e-06;0.00257916;-5.72219e-06
-4.09709e-06;0.00262297;-5.72122e-06
-4.09647e-06;0.0024422;-5.72024e-06
-4.09538e-06;0.00267255;-5.71926e-06
-4.09414e-06;0.00266436;-5.71829e-06
-4.09357e-06;0.00268511;-5.71731e-06
-4.09216e-06;0.0027207;-5.71633e-06
-4.09138e-06;0.00272107;-5.71536e-06
-4.0905e-06;0.00284483;-5.71438e-06
-4.08942e-06;0.00264288;-5.7134e-06
-4.08836e-06;0.0026733;-5.71243e-06
-4.08757e-06;0.00271584;-5.71145e-06
-4.08665e-06;0.00274003;-5.71047e-06
-4.0857e-06;0.00274473;-5.7095e-06
-4.08503e-06;0.00284365;-5.70852e-06
-4.08365e-06;0.00272472;-5.70754e-06
-4.08272e-06;0.0026743;-5.70657e-06
-4.08207e-06;0.00267261;-5.70559e-06
-4.08088e-06;0.00267408;-5.70461e-06
-4.08016e-06;0.00263882;-5.70364e-06
-4.07896e-06;0.00269704;-5.70266e-06
-4.0779e-06;0.00278915;-5.70168e-06
-4.0771e-06;0.00280154;-5.70071e-06
-4.07597e-06;0.00272308;-5.69973e-06
-4.07499e-06;0.00267928;-5.69875e-06
-4.07406e-06;0.00279767;-5.69778e-06
-4.07338e-06;0.00280377;-5.6968e-06
-4.07229e-06;0.00280314;-5.69582e-06
-4.07117e-06;0.00267345;-5.69485e-06
-4.07033e-06;0.00292028;-5.69387e-06
-4.06912e-06;0.00269744;-5.69289e-06
-4.06849e-06;0.00288513;-5.69192e-06
-4.06738e-06;0.00288996;-5.69094e-06
-4.0661e-06;0.00292727;-5.68996e-06
-4.06542e-06;0.00293267;-5.68899e-06
-4.06411e-06;0.00298868;-5.68801e-06
-4.06328e-06;0.00287662;-5.68703e-06
-4.06205e-06;0.00287586;-5.68606e-06
-4.06147e-06;0.00292574;-5.68508e-06
-4.06026e-06;0.00289994;-5.6841e-06
-4.05938e-06;0.00293762;-5.68312e-06
-4.05825e-06;0.00297495;-5.68215e-06
-4.05714e-06;0.00294662;-5.68117e-06
-4.05671e-06;0.00292442;-5.68019e-06
-4.05551e-06;0.00298186;-5.67922e-06
-4.05466e-06;0.00295644;-5.67824e-06
-4.05394e-06;0.00283641;-5.67726e-06
-4.05277e-06;0.00302822;-5.67629e-06
-4.05169e-06;0.00311497;-5.67531e-06
-4.05073e-06;0.00300598;-5.67433e-06
-4.04967e-06;0.00300781;-5.67336e-06
-4.04856e-06;0.00297495;-5.67238e-06
-4.04767e-06;0.00307546;-5.6714e-06
-4.04694e-06;0.00288128;-5.67043e-06
-4.04598e-06;0.00299229;-5.66945e-06
-4.04467e-06;0.00307835;-5.66847e-06
-4.04396e-06;0.00294772;-5.6675e-06
-4.04334e-06;0.00294711;-5.66652e-06
-4.04174e-06;0.00301621;-5.66554e-06
-4.04083e-06;0.00314171;-5.66457e-06
-4.04e-06;0.00320361;-5.66359e-06
-4.03894e-06;0.00309163;-5.66261e-06
-4.03788e-06;0.00298503;-5.66164e-06
-4.03698e-06;0.00307533;-5.66066e-06
-4.03601e-06;0.00306495;-5.65968e-06
-4.03491e-06;0.00307037;-5.65871e-06
-4.03414e-06;0.00299881;-5.65773e-06
-4.03323e-06;0.00311066;-5.65675e-06
-4.03194e-06;0.00312342;-5.65578e-06
-4.03133e-06;0.00292928;-5.6548e-06
-4.03012e-06;0.00287688;-5.65382e-06
-4.02931e-06;0.00302237;-5.65285e-06
-4.02842e-06;0.00292455;-5.65187e-06
-4.02737e-06;0.00286327;-5.65089e-06
-4.0264e-06;0.00288394;-5.64992e-06
-4.02549e-06;0.00294452;-5.64894e-06
-4.02414e-06;0.00304653;-5.64796e-06
-4.0233e-06;0.00308783;-5.64699e-06
-4.02267e-06;0.00294863;-5.64601e-06
-4.02176e-06;0.00300069;-5.64503e-06
-4.02061e-06;0.00293615;-5.64406e-06
-4.0194e-06;0.00307045;-5.64308e-06
-4.01862e-06;0.00289096;-5.6421e-06
-4.0175e-06;0.00311644;-5.64113e-06
-4.01657e-06;0.00298914;-5.64015e-06
-4.01551e-06;0.00304599;-5.63917e-06
-4.01443e-06;0.00302847;-5.6382e-06
-4.0136e-06;0.00302589;-5.63722e-06
-4.01266e-06;0.00307876;-5.63624e-06
-4.01193e-06;0.00297035;-5.63527e-06
-4.01067e-06;0.00291028;-5.63429e-06
-4.0099e-06;0.00295998;-5.63331e-06
-4.00888e-06;0.00304866;-5.63234e-06
-4.00793e-06;0.00318437;-5.63136e-06
-4.00697e-06;0.00297124;-5.63038e-06
-4.00606e-06;0.00317718;-5.6294e-06
-4.00488e-06;0.0029822;-5.62843e-06
-4.00397e-06;0.00303243;-5.62745e-06
-4.003e-06;0.00305268;-5.62647e-06
-4.00213e-06;0.00310003;-5.6255e-06
-4.00132e-06;0.00317807;-5.62452e-06
-3.99998e-06;0.00307544;-5.62354e-06
-3.99894e-06;0.00294655;-5.62257e-06
-3.99808e-06;0.00317187;-5.62159e-06
-3.99689e-06;0.00316924;-5.62061e-06
-3.99614e-06;0.00324738;-5.61964e-06
-3.99523e-06;0.00308569;-5.61866e-06
-3.99424e-06;0.00305875;-5.61768e-06
-3.99337e-06;0.00307011;-5.61671e-06
-3.99232e-06;0.00318832;-5.61573e-06
-3.99153e-06;0.00325634;-5.61475e-06
-3.99042e-06;0.00320694;-5.61378e-06
-3.98945e-06;0.00315855;-5.6128e-06
-3.98864e-06;0.00315384;-5.61182e-06
-3.98762e-06;0.00325722;-5.61085e-06
-3.98622e-06;0.00322082;-5.60987e-06
-3.98523e-06;0.00317336;-5.60889e-06
-3.98425e-06;0.00325968;-5.60792e-06
