#Filename=G:\File_Exchange\Raoul_Paula\pdms_35t1_afm_041124\Image_00029_20241104_154610.nid
#Date=04-11-2024
#Controller=096-20-046
#Scanhead=75-21-266.hed
#Cantilever=CP-qp-CONT-BSG-B-5
#Spring-Constant=0.125959N/m
#Deflection-Sensitivity=6.4e-08m/V
#SpecMode=Map
#SpecMap-Dim=0;2e-05;0;2e-05
#SpecMap-Size=3;3;0;0
#SpecMap-CurIndex=1
#SpecMap-PhaseCount=2

#Spec-Phase=0
#Spec-Name=Spec forward
#Spec-Points=6329
#Spec-SampleRate=0Hz
#Spec-Data=Z-Axis Sensor [m];Deflection [V];Z-Axis-Out [m]
-4.27804e-06;0.000141794;-6.01717e-06
-4.27684e-06;0.000199107;-6.01619e-06
-4.27614e-06;0.000372669;-6.01522e-06
-4.27511e-06;0.000193501;-6.01424e-06
-4.27436e-06;0.0001805;-6.01326e-06
-4.27345e-06;0.000220789;-6.01229e-06
-4.27296e-06;0.000210674;-6.01131e-06
-4.27192e-06;0.000149077;-6.01033e-06
-4.27086e-06;0.000297138;-6.00936e-06
-4.27033e-06;0.00013846;-6.00838e-06
-4.26922e-06;0.000208626;-6.0074e-06
-4.26844e-06;0.000220602;-6.00643e-06
-4.26718e-06;0.000231257;-6.00545e-06
-4.2663e-06;0.000363598;-6.00447e-06
-4.26574e-06;0.000458388;-6.0035e-06
-4.26493e-06;0.000257147;-6.00252e-06
-4.26401e-06;0.000315132;-6.00154e-06
-4.26325e-06;0.000342736;-6.00057e-06
-4.26195e-06;0.000289688;-5.99959e-06
-4.261e-06;0.00043924;-5.99861e-06
-4.26023e-06;0.000231052;-5.99764e-06
-4.25937e-06;0.000350783;-5.99666e-06
-4.25856e-06;0.00033115;-5.99568e-06
-4.25754e-06;0.00039869;-5.99471e-06
-4.25643e-06;0.000404185;-5.99373e-06
-4.25589e-06;0.000436967;-5.99275e-06
-4.25483e-06;0.000345754;-5.99178e-06
-4.25395e-06;0.000192272;-5.9908e-06
-4.25278e-06;0.000316249;-5.98982e-06
-4.25188e-06;0.000199834;-5.98885e-06
-4.25112e-06;0.00041035;-5.98787e-06
-4.25003e-06;0.000224197;-5.98689e-06
-4.24952e-06;0.000366652;-5.98592e-06
-4.24854e-06;0.000170683;-5.98494e-06
-4.24773e-06;0.000397889;-5.98396e-06
-4.24676e-06;0.000287993;-5.98299e-06
-4.24595e-06;0.000393046;-5.98201e-06
-4.24525e-06;0.000215294;-5.98103e-06
-4.24453e-06;0.000338266;-5.98006e-06
-4.24351e-06;0.000291457;-5.97908e-06
-4.24246e-06;0.000420539;-5.9781e-06
-4.24111e-06;0.000267932;-5.97713e-06
-4.24061e-06;0.000318335;-5.97615e-06
-4.23954e-06;0.000399454;-5.97517e-06
-4.23867e-06;0.000290079;-5.9742e-06
-4.23789e-06;0.000416348;-5.97322e-06
-4.23706e-06;0.000219895;-5.97224e-06
-4.23611e-06;0.000346331;-5.97127e-06
-4.23544e-06;0.000420036;-5.97029e-06
-4.23436e-06;0.000404613;-5.96931e-06
-4.2335e-06;0.000327053;-5.96834e-06
-4.23273e-06;0.000370508;-5.96736e-06
-4.23176e-06;0.000318503;-5.96638e-06
-4.23092e-06;0.000394108;-5.96541e-06
-4.23005e-06;0.000435067;-5.96443e-06
-4.22921e-06;0.000441736;-5.96345e-06
-4.22813e-06;0.000486402;-5.96248e-06
-4.2276e-06;0.000235634;-5.9615e-06
-4.22634e-06;0.000339737;-5.96052e-06
-4.22548e-06;0.000354284;-5.95955e-06
-4.22477e-06;0.000368366;-5.95857e-06
-4.22361e-06;0.000350317;-5.95759e-06
-4.22271e-06;0.000315374;-5.95662e-06
-4.22179e-06;0.000292649;-5.95564e-06
-4.22109e-06;0.000419626;-5.95466e-06
-4.21997e-06;0.000374252;-5.95369e-06
-4.21919e-06;0.000397908;-5.95271e-06
-4.2182e-06;0.000396343;-5.95173e-06
-4.2172e-06;0.00031299;-5.95076e-06
-4.21652e-06;0.000507524;-5.94978e-06
-4.21562e-06;0.000423873;-5.9488e-06
-4.21485e-06;0.000501564;-5.94783e-06
-4.21376e-06;0.000450602;-5.94685e-06
-4.21281e-06;0.000326736;-5.94587e-06
-4.2117e-06;0.000278549;-5.9449e-06
-4.21091e-06;0.00042961;-5.94392e-06
-4.20998e-06;0.00053185;-5.94294e-06
-4.20912e-06;0.000438476;-5.94197e-06
-4.20813e-06;0.000531608;-5.94099e-06
-4.20739e-06;0.000679316;-5.94001e-06
-4.20646e-06;0.000634501;-5.93904e-06
-4.20538e-06;0.000525983;-5.93806e-06
-4.20462e-06;0.000611851;-5.93708e-06
-4.20358e-06;0.000613229;-5.93611e-06
-4.20259e-06;0.000562621;-5.93513e-06
-4.20179e-06;0.000685891;-5.93415e-06
-4.20069e-06;0.000515757;-5.93318e-06
-4.19983e-06;0.000510877;-5.9322e-06
-4.19929e-06;0.000675125;-5.93122e-06
-4.19794e-06;0.000520526;-5.93025e-06
-4.19701e-06;0.000575921;-5.92927e-06
-4.19615e-06;0.000694292;-5.92829e-06
-4.19524e-06;0.000685034;-5.92732e-06
-4.19425e-06;0.00071709;-5.92634e-06
-4.1934e-06;0.000586035;-5.92536e-06
-4.19232e-06;0.00050324;-5.92439e-06
-4.19155e-06;0.000574505;-5.92341e-06
-4.19052e-06;0.000715191;-5.92243e-06
-4.18972e-06;0.000711633;-5.92146e-06
-4.18878e-06;0.000668215;-5.92048e-06
-4.18774e-06;0.000746278;-5.9195e-06
-4.1869e-06;0.000770641;-5.91853e-06
-4.18573e-06;0.000935188;-5.91755e-06
-4.18488e-06;0.000904491;-5.91657e-06
-4.18427e-06;0.000647185;-5.9156e-06
-4.18307e-06;0.000858204;-5.91462e-06
-4.18248e-06;0.000833971;-5.91364e-06
-4.18137e-06;0.000748644;-5.91267e-06
-4.18026e-06;0.000847811;-5.91169e-06
-4.17953e-06;0.000704015;-5.91071e-06
-4.17841e-06;0.000740839;-5.90974e-06
-4.17749e-06;0.000905534;-5.90876e-06
-4.17697e-06;0.000785636;-5.90778e-06
-4.17583e-06;0.000685519;-5.90681e-06
-4.175e-06;0.000744434;-5.90583e-06
-4.17414e-06;0.000838609;-5.90485e-06
-4.17299e-06;0.000700084;-5.90388e-06
-4.1723e-06;0.000777664;-5.9029e-06
-4.17097e-06;0.000755461;-5.90192e-06
-4.17003e-06;0.000848928;-5.90095e-06
-4.16925e-06;0.000799792;-5.89997e-06
-4.16824e-06;0.000674529;-5.89899e-06
-4.16756e-06;0.000817487;-5.89801e-06
-4.16629e-06;0.000738492;-5.89704e-06
-4.16522e-06;0.000849655;-5.89606e-06
-4.16462e-06;0.000970745;-5.89508e-06
-4.16363e-06;0.000910396;-5.89411e-06
-4.16254e-06;0.00100725;-5.89313e-06
-4.16185e-06;0.000865785;-5.89215e-06
-4.1608e-06;0.000875304;-5.89118e-06
-4.15952e-06;0.00077513;-5.8902e-06
-4.15929e-06;0.000856826;-5.88922e-06
-4.15785e-06;0.000857553;-5.88825e-06
-4.15694e-06;0.00104423;-5.88727e-06
-4.15616e-06;0.000952454;-5.88629e-06
-4.15512e-06;0.00091874;-5.88532e-06
-4.15462e-06;0.000852952;-5.88434e-06
-4.15359e-06;0.000974098;-5.88336e-06
-4.1528e-06;0.00114313;-5.88239e-06
-4.15192e-06;0.000857906;-5.88141e-06
-4.1508e-06;0.00105369;-5.88043e-06
-4.1498e-06;0.000970932;-5.87946e-06
-4.14895e-06;0.00102106;-5.87848e-06
-4.14795e-06;0.000862544;-5.8775e-06
-4.14718e-06;0.00095007;-5.87653e-06
-4.14632e-06;0.000870647;-5.87555e-06
-4.14521e-06;0.000937274;-5.87457e-06
-4.14455e-06;0.000839578;-5.8736e-06
-4.14334e-06;0.000936156;-5.87262e-06
-4.14244e-06;0.000958731;-5.87164e-06
-4.14138e-06;0.00107509;-5.87067e-06
-4.1406e-06;0.00102692;-5.86969e-06
-4.13968e-06;0.000879662;-5.86871e-06
-4.13867e-06;0.0010701;-5.86774e-06
-4.13778e-06;0.00107699;-5.86676e-06
-4.13671e-06;0.000875955;-5.86578e-06
-4.13596e-06;0.00104615;-5.86481e-06
-4.13497e-06;0.00133037;-5.86383e-06
-4.1337e-06;0.00106693;-5.86285e-06
-4.13295e-06;0.00103553;-5.86188e-06
-4.13189e-06;0.00096946;-5.8609e-06
-4.1311e-06;0.0012285;-5.85992e-06
-4.13008e-06;0.00110443;-5.85895e-06
-4.12935e-06;0.00103648;-5.85797e-06
-4.12846e-06;0.00120961;-5.85699e-06
-4.12779e-06;0.00109619;-5.85602e-06
-4.12664e-06;0.000918815;-5.85504e-06
-4.12541e-06;0.000931798;-5.85406e-06
-4.12468e-06;0.000957558;-5.85309e-06
-4.12355e-06;0.00110579;-5.85211e-06
-4.1228e-06;0.00108504;-5.85113e-06
-4.12194e-06;0.00109478;-5.85016e-06
-4.12059e-06;0.00104331;-5.84918e-06
-4.11981e-06;0.00133301;-5.8482e-06
-4.11898e-06;0.0012187;-5.84723e-06
-4.11767e-06;0.00105082;-5.84625e-06
-4.11717e-06;0.00100355;-5.84527e-06
-4.11629e-06;0.00139722;-5.8443e-06
-4.11532e-06;0.0011205;-5.84332e-06
-4.11432e-06;0.00125541;-5.84234e-06
-4.11335e-06;0.0011702;-5.84137e-06
-4.11211e-06;0.00119979;-5.84039e-06
-4.11135e-06;0.00117679;-5.83941e-06
-4.11075e-06;0.00138833;-5.83844e-06
-4.10966e-06;0.00113838;-5.83746e-06
-4.1086e-06;0.00123492;-5.83648e-06
-4.10759e-06;0.00122062;-5.83551e-06
-4.10681e-06;0.00111644;-5.83453e-06
-4.10576e-06;0.00111007;-5.83355e-06
-4.10503e-06;0.00123261;-5.83258e-06
-4.10415e-06;0.00121965;-5.8316e-06
-4.10288e-06;0.001242;-5.83062e-06
-4.1022e-06;0.00122217;-5.82965e-06
-4.10131e-06;0.00116724;-5.82867e-06
-4.10018e-06;0.00127395;-5.82769e-06
-4.09926e-06;0.00120413;-5.82672e-06
-4.09831e-06;0.00125208;-5.82574e-06
-4.09734e-06;0.00128371;-5.82476e-06
-4.09641e-06;0.00125307;-5.82379e-06
-4.09529e-06;0.00123306;-5.82281e-06
-4.09419e-06;0.00138325;-5.82183e-06
-4.0933e-06;0.00125765;-5.82086e-06
-4.09239e-06;0.00127903;-5.81988e-06
-4.09158e-06;0.00130598;-5.8189e-06
-4.0906e-06;0.00136037;-5.81793e-06
-4.08942e-06;0.0013774;-5.81695e-06
-4.08884e-06;0.00133698;-5.81597e-06
-4.08761e-06;0.00132748;-5.815e-06
-4.08656e-06;0.00150585;-5.81402e-06
-4.08585e-06;0.0013643;-5.81304e-06
-4.08483e-06;0.00118925;-5.81207e-06
-4.08408e-06;0.00130496;-5.81109e-06
-4.08341e-06;0.00137622;-5.81011e-06
-4.08212e-06;0.00133038;-5.80914e-06
-4.08106e-06;0.00135249;-5.80816e-06
-4.08004e-06;0.00141214;-5.80718e-06
-4.0792e-06;0.00148897;-5.80621e-06
-4.07821e-06;0.00139416;-5.80523e-06
-4.07733e-06;0.00129397;-5.80425e-06
-4.07683e-06;0.00143825;-5.80328e-06
-4.07554e-06;0.00137613;-5.8023e-06
-4.07451e-06;0.00143311;-5.80132e-06
-4.07375e-06;0.00133538;-5.80035e-06
-4.07263e-06;0.00151913;-5.79937e-06
-4.0716e-06;0.00142026;-5.79839e-06
-4.07082e-06;0.00152283;-5.79742e-06
-4.06976e-06;0.00136203;-5.79644e-06
-4.06854e-06;0.00138487;-5.79546e-06
-4.06775e-06;0.00136011;-5.79449e-06
-4.0668e-06;0.00141487;-5.79351e-06
-4.06601e-06;0.0013866;-5.79253e-06
-4.06516e-06;0.00141659;-5.79156e-06
-4.064e-06;0.00149592;-5.79058e-06
-4.06337e-06;0.00146748;-5.7896e-06
-4.0623e-06;0.00133804;-5.78863e-06
-4.06124e-06;0.00150907;-5.78765e-06
-4.06035e-06;0.0015818;-5.78667e-06
-4.05938e-06;0.00149674;-5.7857e-06
-4.05858e-06;0.00159181;-5.78472e-06
-4.05776e-06;0.00151169;-5.78374e-06
-4.05667e-06;0.00163979;-5.78277e-06
-4.05561e-06;0.0014221;-5.78179e-06
-4.05476e-06;0.00149435;-5.78081e-06
-4.05386e-06;0.00140182;-5.77984e-06
-4.05293e-06;0.00163813;-5.77886e-06
-4.05204e-06;0.00165143;-5.77788e-06
-4.05091e-06;0.00145848;-5.77691e-06
-4.05008e-06;0.00152186;-5.77593e-06
-4.049e-06;0.00160274;-5.77495e-06
-4.04794e-06;0.00155854;-5.77398e-06
-4.04708e-06;0.00153559;-5.773e-06
-4.04594e-06;0.00165221;-5.77202e-06
-4.045e-06;0.00163886;-5.77105e-06
-4.04439e-06;0.00168272;-5.77007e-06
-4.04316e-06;0.00157989;-5.76909e-06
-4.04233e-06;0.00158091;-5.76812e-06
-4.04162e-06;0.00160803;-5.76714e-06
-4.0402e-06;0.00158724;-5.76616e-06
-4.03938e-06;0.00169749;-5.76519e-06
-4.03846e-06;0.00174071;-5.76421e-06
-4.03758e-06;0.00162528;-5.76323e-06
-4.03651e-06;0.00177485;-5.76226e-06
-4.03579e-06;0.00174065;-5.76128e-06
-4.0346e-06;0.00163377;-5.7603e-06
-4.0339e-06;0.00155929;-5.75933e-06
-4.03287e-06;0.00160866;-5.75835e-06
-4.03215e-06;0.00155174;-5.75737e-06
-4.03137e-06;0.00170623;-5.7564e-06
-4.0302e-06;0.00167928;-5.75542e-06
-4.02939e-06;0.0016971;-5.75444e-06
-4.0283e-06;0.00172329;-5.75347e-06
-4.02739e-06;0.00165879;-5.75249e-06
-4.02641e-06;0.00164471;-5.75151e-06
-4.02555e-06;0.00168937;-5.75054e-06
-4.02419e-06;0.00181236;-5.74956e-06
-4.0233e-06;0.00172979;-5.74858e-06
-4.0223e-06;0.00167615;-5.74761e-06
-4.02172e-06;0.00175144;-5.74663e-06
-4.02069e-06;0.0017029;-5.74565e-06
-4.0199e-06;0.00170513;-5.74468e-06
-4.01878e-06;0.00173434;-5.7437e-06
-4.01781e-06;0.00159831;-5.74272e-06
-4.01679e-06;0.00155318;-5.74175e-06
-4.01601e-06;0.00159354;-5.74077e-06
-4.01546e-06;0.00182078;-5.73979e-06
-4.01422e-06;0.00178208;-5.73882e-06
-4.01315e-06;0.00190581;-5.73784e-06
-4.01209e-06;0.00170049;-5.73686e-06
-4.0113e-06;0.00175909;-5.73589e-06
-4.01028e-06;0.00177898;-5.73491e-06
-4.00928e-06;0.00179668;-5.73393e-06
-4.00849e-06;0.00179389;-5.73296e-06
-4.00732e-06;0.00186591;-5.73198e-06
-4.00649e-06;0.00170155;-5.731e-06
-4.00557e-06;0.00180137;-5.73002e-06
-4.00459e-06;0.00184012;-5.72905e-06
-4.00349e-06;0.00175265;-5.72807e-06
-4.00266e-06;0.00187279;-5.72709e-06
-4.00154e-06;0.00176617;-5.72612e-06
-4.0006e-06;0.00191162;-5.72514e-06
-3.9998e-06;0.00187715;-5.72416e-06
-3.99864e-06;0.00163908;-5.72319e-06
-3.9978e-06;0.00173635;-5.72221e-06
-3.99705e-06;0.00174235;-5.72123e-06
-3.9959e-06;0.00161174;-5.72026e-06
-3.9952e-06;0.00187702;-5.71928e-06
-3.99402e-06;0.00188003;-5.7183e-06
-3.99297e-06;0.00176105;-5.71733e-06
-3.99224e-06;0.00177053;-5.71635e-06
-3.99109e-06;0.00172838;-5.71537e-06
-3.99018e-06;0.00192015;-5.7144e-06
-3.98932e-06;0.00177688;-5.71342e-06
-3.98836e-06;0.00190764;-5.71244e-06
-3.98754e-06;0.00183332;-5.71147e-06
-3.98641e-06;0.00192606;-5.71049e-06
-3.98541e-06;0.00179843;-5.70951e-06
-3.98471e-06;0.0017234;-5.70854e-06
-3.9837e-06;0.00179059;-5.70756e-06
-3.98256e-06;0.00169736;-5.70658e-06
-3.98175e-06;0.00183591;-5.70561e-06
-3.98078e-06;0.00205991;-5.70463e-06
-3.97993e-06;0.00192986;-5.70365e-06
-3.97866e-06;0.00189244;-5.70268e-06
-3.97774e-06;0.00194053;-5.7017e-06
-3.97714e-06;0.00199621;-5.70072e-06
-3.97599e-06;0.00210893;-5.69975e-06
-3.97475e-06;0.00209195;-5.69877e-06
-3.97392e-06;0.00198235;-5.69779e-06
-3.9731e-06;0.00206892;-5.69682e-06
-3.97226e-06;0.00194303;-5.69584e-06
-3.9712e-06;0.00203342;-5.69486e-06
-3.97036e-06;0.00203121;-5.69389e-06
-3.96921e-06;0.00200394;-5.69291e-06
-3.96839e-06;0.00196424;-5.69193e-06
-3.96717e-06;0.00203681;-5.69096e-06
-3.96628e-06;0.00208235;-5.68998e-06
-3.96526e-06;0.00216641;-5.689e-06
-3.96428e-06;0.00210323;-5.68803e-06
-3.96307e-06;0.00209908;-5.68705e-06
-3.9627e-06;0.00207656;-5.68607e-06
-3.96183e-06;0.00205259;-5.6851e-06
-3.96066e-06;0.00205123;-5.68412e-06
-3.95966e-06;0.00190957;-5.68314e-06
-3.95851e-06;0.00202342;-5.68217e-06
-3.95784e-06;0.00198354;-5.68119e-06
-3.95714e-06;0.00194316;-5.68021e-06
-3.95607e-06;0.00181853;-5.67924e-06
-3.95506e-06;0.00201981;-5.67826e-06
-3.95394e-06;0.00214905;-5.67728e-06
-3.95328e-06;0.00216558;-5.67631e-06
-3.95221e-06;0.00212762;-5.67533e-06
-3.9511e-06;0.0019746;-5.67435e-06
-3.94994e-06;0.00204165;-5.67338e-06
-3.94903e-06;0.00203139;-5.6724e-06
-3.94836e-06;0.00213754;-5.67142e-06
-3.94732e-06;0.00204562;-5.67045e-06
-3.94644e-06;0.00201591;-5.66947e-06
-3.945e-06;0.00204206;-5.66849e-06
-3.94432e-06;0.00194398;-5.66752e-06
-3.94377e-06;0.00218009;-5.66654e-06
-3.9425e-06;0.00216053;-5.66556e-06
-3.94155e-06;0.00194014;-5.66459e-06
-3.94071e-06;0.00199418;-5.66361e-06
-3.93976e-06;0.00205792;-5.66263e-06
-3.9387e-06;0.00201655;-5.66166e-06
-3.93796e-06;0.00201262;-5.66068e-06
-3.93682e-06;0.00209426;-5.6597e-06
-3.93565e-06;0.00204974;-5.65873e-06
-3.93481e-06;0.00216956;-5.65775e-06
-3.93349e-06;0.0018799;-5.65677e-06
-3.93243e-06;0.00204171;-5.6558e-06
-3.93161e-06;0.00215587;-5.65482e-06
-3.9307e-06;0.00210487;-5.65384e-06
-3.92997e-06;0.00206375;-5.65287e-06
-3.92887e-06;0.00205194;-5.65189e-06
-3.92792e-06;0.00205652;-5.65091e-06
-3.92699e-06;0.00211642;-5.64994e-06
-3.92612e-06;0.00214153;-5.64896e-06
-3.92501e-06;0.00212322;-5.64798e-06
-3.9239e-06;0.00213618;-5.64701e-06
-3.92297e-06;0.00221646;-5.64603e-06
-3.9222e-06;0.0021124;-5.64505e-06
-3.92129e-06;0.00208487;-5.64408e-06
-3.92011e-06;0.00203942;-5.6431e-06
-3.91909e-06;0.00198063;-5.64212e-06
-3.91825e-06;0.00212471;-5.64115e-06
-3.91744e-06;0.00206939;-5.64017e-06
-3.91642e-06;0.00203214;-5.63919e-06
-3.91546e-06;0.00190501;-5.63822e-06
-3.91478e-06;0.0021672;-5.63724e-06
-3.91368e-06;0.00210711;-5.63626e-06
-3.91273e-06;0.00226789;-5.63529e-06
-3.9118e-06;0.00211437;-5.63431e-06
-3.91088e-06;0.00208325;-5.63333e-06
-3.90972e-06;0.00214393;-5.63236e-06
-3.9086e-06;0.00219173;-5.63138e-06
-3.90741e-06;0.00220432;-5.6304e-06
-3.90673e-06;0.00228093;-5.62943e-06
-3.9057e-06;0.00209478;-5.62845e-06
-3.90472e-06;0.00216107;-5.62747e-06
-3.90394e-06;0.00235823;-5.6265e-06
-3.9031e-06;0.00230323;-5.62552e-06
-3.90234e-06;0.00229194;-5.62454e-06
-3.90144e-06;0.00243091;-5.62357e-06
-3.90019e-06;0.00226599;-5.62259e-06
-3.89935e-06;0.00227443;-5.62161e-06
-3.89824e-06;0.00240461;-5.62064e-06
-3.89757e-06;0.00228086;-5.61966e-06
-3.89642e-06;0.0023464;-5.61868e-06
-3.89511e-06;0.00222812;-5.61771e-06
