#Filename=G:\File_Exchange\Raoul_Paula\pdms_35t1_afm_041124\Image_00029_20241104_154610.nid
#Date=04-11-2024
#Controller=096-20-046
#Scanhead=75-21-266.hed
#Cantilever=CP-qp-CONT-BSG-B-5
#Spring-Constant=0.125959N/m
#Deflection-Sensitivity=6.4e-08m/V
#SpecMode=Map
#SpecMap-Dim=0;2e-05;0;2e-05
#SpecMap-Size=3;3;0;0
#SpecMap-CurIndex=8
#SpecMap-PhaseCount=2

#Spec-Phase=0
#Spec-Name=Spec forward
#Spec-Points=6633
#Spec-SampleRate=0Hz
#Spec-Data=Z-Axis Sensor [m];Deflection [V];Z-Axis-Out [m]
-4.14111e-06;0.000922913;-5.89898e-06
-4.14049e-06;0.000867797;-5.898e-06
-4.13942e-06;0.000860589;-5.89702e-06
-4.13812e-06;0.000916785;-5.89605e-06
-4.13752e-06;0.000902722;-5.89507e-06
-4.13651e-06;0.000764532;-5.89409e-06
-4.13549e-06;0.000790311;-5.89312e-06
-4.13478e-06;0.000798469;-5.89214e-06
-4.13335e-06;0.000712899;-5.89116e-06
-4.13291e-06;0.000877222;-5.89019e-06
-4.1318e-06;0.000953516;-5.88921e-06
-4.13083e-06;0.000753691;-5.88823e-06
-4.12995e-06;0.000741174;-5.88726e-06
-4.1286e-06;0.000867741;-5.88628e-06
-4.12801e-06;0.000903876;-5.8853e-06
-4.12747e-06;0.000829594;-5.88433e-06
-4.12612e-06;0.000922149;-5.88335e-06
-4.1255e-06;0.00078612;-5.88237e-06
-4.12476e-06;0.000759913;-5.8814e-06
-4.12353e-06;0.00101469;-5.88042e-06
-4.12258e-06;0.000985479;-5.87944e-06
-4.12185e-06;0.00103694;-5.87847e-06
-4.12092e-06;0.000982406;-5.87749e-06
-4.11971e-06;0.000938764;-5.87651e-06
-4.11897e-06;0.000988441;-5.87554e-06
-4.11781e-06;0.000837119;-5.87456e-06
-4.117e-06;0.000845445;-5.87358e-06
-4.11621e-06;0.000856286;-5.87261e-06
-4.11496e-06;0.000960594;-5.87163e-06
-4.11426e-06;0.00094858;-5.87065e-06
-4.11318e-06;0.000973614;-5.86968e-06
-4.11224e-06;0.00107842;-5.8687e-06
-4.11162e-06;0.000863215;-5.86772e-06
-4.11041e-06;0.000816686;-5.86675e-06
-4.1093e-06;0.000874093;-5.86577e-06
-4.10879e-06;0.00111072;-5.86479e-06
-4.10754e-06;0.00111771;-5.86382e-06
-4.10676e-06;0.000966722;-5.86284e-06
-4.10579e-06;0.00106581;-5.86186e-06
-4.10482e-06;0.00107146;-5.86088e-06
-4.10429e-06;0.000996264;-5.85991e-06
-4.10306e-06;0.00103236;-5.85893e-06
-4.10217e-06;0.00104352;-5.85795e-06
-4.10117e-06;0.0011316;-5.85698e-06
-4.09982e-06;0.00114844;-5.856e-06
-4.09919e-06;0.000960054;-5.85502e-06
-4.09834e-06;0.00101282;-5.85405e-06
-4.09733e-06;0.00110577;-5.85307e-06
-4.0964e-06;0.00107314;-5.85209e-06
-4.09553e-06;0.000994476;-5.85112e-06
-4.09461e-06;0.000909297;-5.85014e-06
-4.09378e-06;0.00089719;-5.84916e-06
-4.09289e-06;0.000992725;-5.84819e-06
-4.09179e-06;0.00100632;-5.84721e-06
-4.09102e-06;0.00100498;-5.84623e-06
-4.08991e-06;0.000936864;-5.84526e-06
-4.08881e-06;0.000981027;-5.84428e-06
-4.08787e-06;0.00101269;-5.8433e-06
-4.08687e-06;0.00101867;-5.84233e-06
-4.08605e-06;0.00108481;-5.84135e-06
-4.0851e-06;0.00122904;-5.84037e-06
-4.0842e-06;0.0011536;-5.8394e-06
-4.08332e-06;0.00116098;-5.83842e-06
-4.08239e-06;0.00116761;-5.83744e-06
-4.08127e-06;0.00109754;-5.83647e-06
-4.0803e-06;0.00123587;-5.83549e-06
-4.07935e-06;0.0012109;-5.83451e-06
-4.07874e-06;0.00109308;-5.83354e-06
-4.07788e-06;0.00116023;-5.83256e-06
-4.07689e-06;0.00118359;-5.83158e-06
-4.07587e-06;0.00119043;-5.83061e-06
-4.07494e-06;0.00123073;-5.82963e-06
-4.0738e-06;0.00128577;-5.82865e-06
-4.07316e-06;0.00117448;-5.82768e-06
-4.0719e-06;0.00118983;-5.8267e-06
-4.07113e-06;0.00110245;-5.82572e-06
-4.07012e-06;0.00110156;-5.82475e-06
-4.06915e-06;0.00107883;-5.82377e-06
-4.06861e-06;0.00095929;-5.82279e-06
-4.06742e-06;0.00103691;-5.82182e-06
-4.06649e-06;0.0010722;-5.82084e-06
-4.06551e-06;0.00114092;-5.81986e-06
-4.06425e-06;0.00109409;-5.81889e-06
-4.06362e-06;0.00103305;-5.81791e-06
-4.06251e-06;0.000981176;-5.81693e-06
-4.06143e-06;0.00102497;-5.81595e-06
-4.06055e-06;0.00114451;-5.81498e-06
-4.05961e-06;0.00114868;-5.814e-06
-4.05869e-06;0.00117543;-5.81302e-06
-4.05786e-06;0.00118331;-5.81205e-06
-4.05715e-06;0.00121898;-5.81107e-06
-4.05623e-06;0.00131321;-5.81009e-06
-4.05512e-06;0.00123744;-5.80912e-06
-4.05406e-06;0.0012827;-5.80814e-06
-4.05324e-06;0.00125022;-5.80716e-06
-4.05217e-06;0.00136952;-5.80619e-06
-4.05147e-06;0.0012016;-5.80521e-06
-4.05071e-06;0.00131452;-5.80423e-06
-4.04954e-06;0.00136209;-5.80326e-06
-4.04851e-06;0.00139059;-5.80228e-06
-4.04773e-06;0.00136034;-5.8013e-06
-4.04664e-06;0.00132482;-5.80033e-06
-4.04589e-06;0.00139403;-5.79935e-06
-4.04468e-06;0.00141134;-5.79837e-06
-4.04367e-06;0.00133746;-5.7974e-06
-4.04292e-06;0.00127579;-5.79642e-06
-4.04217e-06;0.00129002;-5.79544e-06
-4.04105e-06;0.00116606;-5.79447e-06
-4.03972e-06;0.00123533;-5.79349e-06
-4.03914e-06;0.00134689;-5.79251e-06
-4.0381e-06;0.00126095;-5.79154e-06
-4.03725e-06;0.00144902;-5.79056e-06
-4.0364e-06;0.00139651;-5.78958e-06
-4.03527e-06;0.00136162;-5.78861e-06
-4.03426e-06;0.0013684;-5.78763e-06
-4.03332e-06;0.00130001;-5.78665e-06
-4.03216e-06;0.00124897;-5.78568e-06
-4.03158e-06;0.00123306;-5.7847e-06
-4.03078e-06;0.00137025;-5.78372e-06
-4.02974e-06;0.0012404;-5.78275e-06
-4.02856e-06;0.00142415;-5.78177e-06
-4.02736e-06;0.00143767;-5.78079e-06
-4.02679e-06;0.00121663;-5.77982e-06
-4.02563e-06;0.00136952;-5.77884e-06
-4.0248e-06;0.00141154;-5.77786e-06
-4.0238e-06;0.00130826;-5.77689e-06
-4.02307e-06;0.00150097;-5.77591e-06
-4.02221e-06;0.00153777;-5.77493e-06
-4.02105e-06;0.00162727;-5.77396e-06
-4.02019e-06;0.0015995;-5.77298e-06
-4.01899e-06;0.00159617;-5.772e-06
-4.01785e-06;0.00150413;-5.77102e-06
-4.01713e-06;0.00159332;-5.77005e-06
-4.01632e-06;0.00160976;-5.76907e-06
-4.01536e-06;0.00154835;-5.76809e-06
-4.01441e-06;0.00152991;-5.76712e-06
-4.01339e-06;0.00149968;-5.76614e-06
-4.01237e-06;0.00176019;-5.76516e-06
-4.01134e-06;0.00176358;-5.76419e-06
-4.01059e-06;0.00175805;-5.76321e-06
-4.00953e-06;0.00155873;-5.76223e-06
-4.00879e-06;0.00160801;-5.76126e-06
-4.00789e-06;0.00171718;-5.76028e-06
-4.00706e-06;0.00180063;-5.7593e-06
-4.00592e-06;0.00160716;-5.75833e-06
-4.00496e-06;0.00158873;-5.75735e-06
-4.00406e-06;0.00146632;-5.75637e-06
-4.00301e-06;0.00153712;-5.7554e-06
-4.00235e-06;0.00154101;-5.75442e-06
-4.00133e-06;0.00152518;-5.75344e-06
-3.99999e-06;0.00157199;-5.75247e-06
-3.999e-06;0.00156472;-5.75149e-06
-3.99826e-06;0.00178088;-5.75051e-06
-3.99735e-06;0.00171456;-5.74954e-06
-3.99643e-06;0.00157732;-5.74856e-06
-3.99556e-06;0.00164182;-5.74758e-06
-3.99443e-06;0.00153909;-5.74661e-06
-3.99375e-06;0.00149519;-5.74563e-06
-3.99261e-06;0.00153123;-5.74465e-06
-3.99181e-06;0.00162316;-5.74368e-06
-3.99059e-06;0.00163627;-5.7427e-06
-3.98964e-06;0.00154053;-5.74172e-06
-3.98894e-06;0.00169187;-5.74075e-06
-3.98775e-06;0.00164467;-5.73977e-06
-3.98676e-06;0.00172446;-5.73879e-06
-3.98583e-06;0.00175365;-5.73782e-06
-3.98489e-06;0.00183391;-5.73684e-06
-3.98389e-06;0.00182004;-5.73586e-06
-3.98277e-06;0.00186098;-5.73489e-06
-3.98217e-06;0.0019361;-5.73391e-06
-3.98111e-06;0.00184196;-5.73293e-06
-3.98018e-06;0.00182365;-5.73196e-06
-3.97946e-06;0.00187677;-5.73098e-06
-3.97816e-06;0.00175613;-5.73e-06
-3.97767e-06;0.00186956;-5.72903e-06
-3.97649e-06;0.00169327;-5.72805e-06
-3.97564e-06;0.00186945;-5.72707e-06
-3.97463e-06;0.00177159;-5.72609e-06
-3.97361e-06;0.00193565;-5.72512e-06
-3.97265e-06;0.00178178;-5.72414e-06
-3.97163e-06;0.00190374;-5.72316e-06
-3.97087e-06;0.00175861;-5.72219e-06
-3.9698e-06;0.0018463;-5.72121e-06
-3.96907e-06;0.001804;-5.72023e-06
-3.96787e-06;0.00182309;-5.71926e-06
-3.96723e-06;0.00176604;-5.71828e-06
-3.96612e-06;0.00176069;-5.7173e-06
-3.96507e-06;0.00177526;-5.71633e-06
-3.96427e-06;0.00176203;-5.71535e-06
-3.96321e-06;0.00189179;-5.71437e-06
-3.96194e-06;0.00176302;-5.7134e-06
-3.96126e-06;0.00192177;-5.71242e-06
-3.96043e-06;0.00164767;-5.71144e-06
-3.95928e-06;0.00177435;-5.71047e-06
-3.9584e-06;0.00159784;-5.70949e-06
-3.95741e-06;0.00188627;-5.70851e-06
-3.95644e-06;0.00185584;-5.70754e-06
-3.95568e-06;0.00188584;-5.70656e-06
-3.95431e-06;0.00166492;-5.70558e-06
-3.95339e-06;0.00171526;-5.70461e-06
-3.9526e-06;0.00179819;-5.70363e-06
-3.95145e-06;0.00185606;-5.70265e-06
-3.95069e-06;0.00196557;-5.70168e-06
-3.94985e-06;0.00191604;-5.7007e-06
-3.94874e-06;0.00201211;-5.69972e-06
-3.94818e-06;0.00201982;-5.69875e-06
-3.94715e-06;0.00190095;-5.69777e-06
-3.94605e-06;0.00179223;-5.69679e-06
-3.94497e-06;0.0018735;-5.69582e-06
-3.94402e-06;0.00178882;-5.69484e-06
-3.94298e-06;0.00188141;-5.69386e-06
-3.94225e-06;0.00185992;-5.69289e-06
-3.94104e-06;0.00195459;-5.69191e-06
-3.94006e-06;0.00191665;-5.69093e-06
-3.93925e-06;0.00180685;-5.68996e-06
-3.93823e-06;0.00180847;-5.68898e-06
-3.93722e-06;0.00186299;-5.688e-06
-3.93634e-06;0.00188689;-5.68703e-06
-3.93522e-06;0.00178569;-5.68605e-06
-3.93436e-06;0.00192254;-5.68507e-06
-3.93335e-06;0.00191933;-5.68409e-06
-3.93245e-06;0.00174294;-5.68312e-06
-3.93149e-06;0.00194422;-5.68214e-06
-3.93057e-06;0.00194709;-5.68116e-06
-3.92965e-06;0.00190421;-5.68019e-06
-3.92865e-06;0.00190078;-5.67921e-06
-3.92754e-06;0.00179778;-5.67823e-06
-3.92635e-06;0.00188068;-5.67726e-06
-3.92547e-06;0.00198937;-5.67628e-06
-3.92466e-06;0.00196944;-5.6753e-06
-3.92339e-06;0.00194742;-5.67433e-06
-3.92273e-06;0.00198518;-5.67335e-06
-3.92198e-06;0.0020234;-5.67237e-06
-3.92075e-06;0.00206224;-5.6714e-06
-3.92014e-06;0.0019356;-5.67042e-06
-3.91897e-06;0.0019339;-5.66944e-06
-3.9181e-06;0.00199272;-5.66847e-06
-3.91718e-06;0.00196137;-5.66749e-06
-3.91625e-06;0.00196352;-5.66651e-06
-3.91525e-06;0.00204577;-5.66554e-06
-3.91441e-06;0.00209157;-5.66456e-06
-3.91357e-06;0.00191023;-5.66358e-06
-3.91248e-06;0.00198117;-5.66261e-06
-3.91162e-06;0.00210504;-5.66163e-06
-3.91073e-06;0.00204927;-5.66065e-06
-3.90962e-06;0.00191246;-5.65968e-06
-3.90866e-06;0.00204227;-5.6587e-06
-3.90744e-06;0.00208554;-5.65772e-06
-3.90643e-06;0.00211735;-5.65675e-06
-3.90588e-06;0.00232368;-5.65577e-06
-3.90445e-06;0.00208803;-5.65479e-06
-3.90372e-06;0.00204627;-5.65382e-06
-3.9029e-06;0.002166;-5.65284e-06
-3.90185e-06;0.00205343;-5.65186e-06
-3.9013e-06;0.00211827;-5.65089e-06
-3.9e-06;0.00225754;-5.64991e-06
-3.89873e-06;0.00221995;-5.64893e-06
-3.89785e-06;0.00224003;-5.64796e-06
-3.89718e-06;0.00224269;-5.64698e-06
-3.89613e-06;0.00210444;-5.646e-06
-3.89497e-06;0.00223733;-5.64503e-06
-3.89424e-06;0.00195642;-5.64405e-06
-3.8933e-06;0.00214714;-5.64307e-06
-3.89214e-06;0.00210707;-5.6421e-06
-3.89117e-06;0.00208323;-5.64112e-06
-3.89012e-06;0.00208761;-5.64014e-06
-3.88925e-06;0.00215449;-5.63916e-06
-3.88836e-06;0.00223293;-5.63819e-06
-3.88755e-06;0.00221849;-5.63721e-06
-3.8865e-06;0.00215639;-5.63623e-06
-3.8853e-06;0.00213188;-5.63526e-06
-3.88442e-06;0.00204646;-5.63428e-06
-3.88338e-06;0.00217264;-5.6333e-06
-3.88235e-06;0.00219208;-5.63233e-06
-3.88181e-06;0.00226815;-5.63135e-06
-3.88067e-06;0.00238881;-5.63037e-06
-3.87951e-06;0.00246151;-5.6294e-06
-3.87866e-06;0.00232351;-5.62842e-06
-3.87818e-06;0.00227313;-5.62744e-06
-3.87686e-06;0.00237384;-5.62647e-06
-3.87597e-06;0.00231079;-5.62549e-06
-3.87518e-06;0.00246282;-5.62451e-06
-3.87401e-06;0.00239487;-5.62354e-06
-3.87323e-06;0.00217081;-5.62256e-06
-3.87216e-06;0.00237933;-5.62158e-06
-3.87115e-06;0.00240463;-5.62061e-06
-3.87027e-06;0.00234903;-5.61963e-06
-3.86929e-06;0.00234698;-5.61865e-06
-3.86805e-06;0.00252132;-5.61768e-06
-3.86719e-06;0.00243993;-5.6167e-06
-3.8661e-06;0.00244529;-5.61572e-06
-3.86536e-06;0.00234979;-5.61475e-06
-3.86435e-06;0.0025127;-5.61377e-06
-3.86315e-06;0.00247021;-5.61279e-06
