#Filename=G:\File_Exchange\Raoul_Paula\pdms_35t1_afm_041124\Image_00031_20241104.nid
#Date=04-11-2024
#Controller=096-20-046
#Scanhead=75-21-266.hed
#Cantilever=CP-qp-CONT-BSG-B-5
#Spring-Constant=0.125959N/m
#Deflection-Sensitivity=5e-09m/V
#SpecMode=Map
#SpecMap-Dim=-1e-05;1e-05;-1e-05;1e-05
#SpecMap-Size=3;3;0;0
#SpecMap-CurIndex=7
#SpecMap-PhaseCount=2

#Spec-Phase=0
#Spec-Name=Spec forward
#Spec-Points=10240
#Spec-SampleRate=0Hz
#Spec-Data=Z-Axis Sensor [m];Deflection [N];Z-Axis-Out [m]
-1.65322e-06;0.0015788;-3.69471e-06
-1.65256e-06;0.00163881;-3.69373e-06
-1.6516e-06;0.00165841;-3.69276e-06
-1.65085e-06;0.00154872;-3.69178e-06
-1.64985e-06;0.00186414;-3.6908e-06
-1.64886e-06;0.00187825;-3.68983e-06
-1.64794e-06;0.00168704;-3.68885e-06
-1.64691e-06;0.00167437;-3.68787e-06
-1.64614e-06;0.00150649;-3.6869e-06
-1.64525e-06;0.00167573;-3.68592e-06
-1.64443e-06;0.00155227;-3.68494e-06
-1.64295e-06;0.00163939;-3.68397e-06
-1.64254e-06;0.00162128;-3.68299e-06
-1.64158e-06;0.00166921;-3.68201e-06
-1.64051e-06;0.00187798;-3.68104e-06
-1.63951e-06;0.00183426;-3.68006e-06
-1.63864e-06;0.00182774;-3.67908e-06
-1.63779e-06;0.00202384;-3.67811e-06
-1.63711e-06;0.00211584;-3.67713e-06
-1.63613e-06;0.00188643;-3.67615e-06
-1.63526e-06;0.00206849;-3.67518e-06
-1.63442e-06;0.00198307;-3.6742e-06
-1.63321e-06;0.00224941;-3.67322e-06
-1.63248e-06;0.0020686;-3.67225e-06
-1.63163e-06;0.00213461;-3.67127e-06
-1.6304e-06;0.00204401;-3.67029e-06
-1.62962e-06;0.00212342;-3.66932e-06
-1.62872e-06;0.00206754;-3.66834e-06
-1.62773e-06;0.00182055;-3.66736e-06
-1.62664e-06;0.00211842;-3.66639e-06
-1.62593e-06;0.00221109;-3.66541e-06
-1.62509e-06;0.00224428;-3.66444e-06
-1.62389e-06;0.00231031;-3.66346e-06
-1.62289e-06;0.00229631;-3.66248e-06
-1.62197e-06;0.00222391;-3.66151e-06
-1.62101e-06;0.00251696;-3.66053e-06
-1.62024e-06;0.00245482;-3.65955e-06
-1.6194e-06;0.00247786;-3.65858e-06
-1.61837e-06;0.00246707;-3.6576e-06
-1.61759e-06;0.00213197;-3.65662e-06
-1.6164e-06;0.00252366;-3.65565e-06
-1.61568e-06;0.00247834;-3.65467e-06
-1.61451e-06;0.00246376;-3.65369e-06
-1.61352e-06;0.00253923;-3.65272e-06
-1.61292e-06;0.0024586;-3.65174e-06
-1.61182e-06;0.00254572;-3.65076e-06
-1.61083e-06;0.00229456;-3.64979e-06
-1.61018e-06;0.00266848;-3.64881e-06
-1.60879e-06;0.0024526;-3.64783e-06
-1.60834e-06;0.00244714;-3.64686e-06
-1.6074e-06;0.00247764;-3.64588e-06
-1.60622e-06;0.00243001;-3.6449e-06
-1.6053e-06;0.00268368;-3.64393e-06
-1.60404e-06;0.00274951;-3.64295e-06
-1.60315e-06;0.0027634;-3.64197e-06
-1.60255e-06;0.00272276;-3.641e-06
-1.60135e-06;0.00257107;-3.64002e-06
-1.60031e-06;0.00254674;-3.63904e-06
-1.59939e-06;0.00260366;-3.63807e-06
-1.59821e-06;0.00255698;-3.63709e-06
-1.59734e-06;0.00276087;-3.63611e-06
-1.59644e-06;0.00292797;-3.63514e-06
-1.59554e-06;0.00286175;-3.63416e-06
-1.5948e-06;0.00262491;-3.63318e-06
-1.59373e-06;0.00275659;-3.63221e-06
-1.59277e-06;0.00274493;-3.63123e-06
-1.59214e-06;0.00287157;-3.63025e-06
-1.59063e-06;0.00274699;-3.62928e-06
-1.58989e-06;0.00289399;-3.6283e-06
-1.5888e-06;0.00279039;-3.62732e-06
-1.58772e-06;0.00281837;-3.62635e-06
-1.587e-06;0.00290869;-3.62537e-06
-1.58607e-06;0.00283146;-3.62439e-06
-1.58506e-06;0.00270998;-3.62342e-06
-1.58397e-06;0.00275696;-3.62244e-06
-1.58316e-06;0.00288626;-3.62146e-06
-1.58205e-06;0.00286043;-3.62049e-06
-1.58133e-06;0.00302328;-3.61951e-06
-1.58034e-06;0.00304582;-3.61853e-06
-1.57949e-06;0.00304069;-3.61756e-06
-1.57854e-06;0.00300875;-3.61658e-06
-1.57778e-06;0.00290942;-3.6156e-06
-1.57665e-06;0.00306457;-3.61463e-06
-1.57558e-06;0.00283083;-3.61365e-06
-1.57469e-06;0.0028527;-3.61267e-06
-1.57384e-06;0.00284514;-3.6117e-06
-1.57281e-06;0.00299871;-3.61072e-06
-1.57188e-06;0.003109;-3.60974e-06
-1.57102e-06;0.00313489;-3.60877e-06
-1.56983e-06;0.00298811;-3.60779e-06
-1.56885e-06;0.00321034;-3.60681e-06
-1.56785e-06;0.00309356;-3.60584e-06
-1.56691e-06;0.00303207;-3.60486e-06
-1.56597e-06;0.00312347;-3.60388e-06
-1.56505e-06;0.00324765;-3.60291e-06
-1.56391e-06;0.00322653;-3.60193e-06
-1.56284e-06;0.0032603;-3.60095e-06
-1.56209e-06;0.00303403;-3.59998e-06
-1.5612e-06;0.00332082;-3.599e-06
-1.56022e-06;0.00316208;-3.59802e-06
-1.55951e-06;0.00310073;-3.59705e-06
-1.55852e-06;0.00303527;-3.59607e-06
-1.55718e-06;0.00332272;-3.59509e-06
-1.55624e-06;0.00320958;-3.59412e-06
-1.55568e-06;0.00327371;-3.59314e-06
-1.55463e-06;0.00348289;-3.59216e-06
-1.55368e-06;0.00307141;-3.59119e-06
-1.55278e-06;0.00330294;-3.59021e-06
-1.55163e-06;0.00356596;-3.58923e-06
-1.55086e-06;0.00345629;-3.58826e-06
-1.55016e-06;0.00332214;-3.58728e-06
-1.5488e-06;0.00331007;-3.5863e-06
-1.54809e-06;0.0033793;-3.58533e-06
-1.54735e-06;0.00314586;-3.58435e-06
-1.54603e-06;0.00346154;-3.58337e-06
-1.54508e-06;0.00331195;-3.5824e-06
-1.54411e-06;0.00334909;-3.58142e-06
-1.54325e-06;0.00357073;-3.58044e-06
-1.54231e-06;0.00360839;-3.57947e-06
-1.54129e-06;0.00360143;-3.57849e-06
-1.54039e-06;0.00352755;-3.57751e-06
-1.53941e-06;0.0034355;-3.57654e-06
-1.53844e-06;0.00343502;-3.57556e-06
-1.53757e-06;0.00340017;-3.57458e-06
-1.5364e-06;0.0034873;-3.57361e-06
-1.53548e-06;0.00335276;-3.57263e-06
-1.53465e-06;0.00346646;-3.57165e-06
-1.53372e-06;0.00345988;-3.57068e-06
-1.53299e-06;0.00341505;-3.5697e-06
-1.5319e-06;0.00368301;-3.56872e-06
-1.5308e-06;0.00338459;-3.56775e-06
-1.52995e-06;0.00345009;-3.56677e-06
-1.52894e-06;0.00362575;-3.56579e-06
-1.52798e-06;0.00357002;-3.56482e-06
-1.52697e-06;0.00359934;-3.56384e-06
-1.52611e-06;0.00358954;-3.56286e-06
-1.52513e-06;0.00357926;-3.56189e-06
-1.52387e-06;0.00362197;-3.56091e-06
-1.52315e-06;0.00360139;-3.55993e-06
-1.52223e-06;0.00326118;-3.55896e-06
-1.52089e-06;0.0034816;-3.55798e-06
-1.52022e-06;0.00350194;-3.557e-06
-1.51952e-06;0.00377571;-3.55603e-06
-1.51823e-06;0.00364928;-3.55505e-06
-1.5176e-06;0.00363911;-3.55407e-06
-1.51677e-06;0.00366474;-3.5531e-06
-1.51546e-06;0.00362141;-3.55212e-06
-1.5145e-06;0.00348434;-3.55114e-06
-1.51339e-06;0.00348164;-3.55017e-06
-1.51257e-06;0.00357404;-3.54919e-06
-1.51166e-06;0.00360975;-3.54821e-06
-1.51056e-06;0.00347471;-3.54724e-06
-1.51011e-06;0.00380684;-3.54626e-06
-1.50872e-06;0.00344025;-3.54528e-06
-1.50764e-06;0.00367519;-3.54431e-06
-1.50697e-06;0.00358459;-3.54333e-06
-1.50564e-06;0.00366882;-3.54235e-06
-1.50449e-06;0.00356693;-3.54138e-06
-1.50411e-06;0.00376696;-3.5404e-06
-1.50295e-06;0.00379566;-3.53942e-06
-1.50204e-06;0.00374934;-3.53845e-06
-1.50095e-06;0.00384137;-3.53747e-06
-1.50031e-06;0.00376672;-3.53649e-06
-1.49927e-06;0.00398871;-3.53552e-06
-1.49805e-06;0.00377128;-3.53454e-06
-1.49754e-06;0.00383895;-3.53356e-06
-1.4963e-06;0.00388982;-3.53259e-06
-1.49519e-06;0.00374461;-3.53161e-06
-1.4943e-06;0.00378862;-3.53063e-06
-1.49337e-06;0.00379954;-3.52966e-06
-1.4923e-06;0.00417287;-3.52868e-06
-1.4913e-06;0.00364192;-3.5277e-06
-1.49057e-06;0.00419563;-3.52673e-06
-1.48911e-06;0.00399636;-3.52575e-06
-1.4882e-06;0.00425149;-3.52477e-06
-1.48757e-06;0.00424789;-3.5238e-06
-1.48663e-06;0.0036883;-3.52282e-06
-1.48547e-06;0.0039858;-3.52184e-06
-1.48495e-06;0.00365028;-3.52087e-06
-1.48349e-06;0.00419559;-3.51989e-06
-1.48256e-06;0.00394991;-3.51891e-06
-1.48193e-06;0.00424048;-3.51794e-06
-1.48075e-06;0.00401456;-3.51696e-06
-1.47998e-06;0.00402041;-3.51598e-06
-1.47858e-06;0.00416672;-3.51501e-06
-1.47778e-06;0.00394041;-3.51403e-06
-1.47695e-06;0.00426235;-3.51305e-06
-1.47599e-06;0.00396803;-3.51208e-06
-1.4749e-06;0.00422634;-3.5111e-06
-1.47407e-06;0.00380527;-3.51012e-06
-1.47301e-06;0.00440246;-3.50915e-06
-1.47195e-06;0.00368219;-3.50817e-06
-1.47108e-06;0.00392903;-3.50719e-06
-1.47025e-06;0.00389196;-3.50622e-06
-1.46898e-06;0.00377884;-3.50524e-06
-1.46812e-06;0.00382774;-3.50426e-06
-1.46737e-06;0.0039603;-3.50329e-06
-1.46609e-06;0.00422873;-3.50231e-06
-1.46541e-06;0.0038578;-3.50133e-06
-1.46422e-06;0.00399344;-3.50036e-06
-1.46341e-06;0.0041442;-3.49938e-06
-1.46247e-06;0.00397349;-3.4984e-06
-1.46155e-06;0.00401897;-3.49743e-06
-1.4606e-06;0.0040439;-3.49645e-06
-1.45939e-06;0.00421001;-3.49547e-06
-1.45854e-06;0.00388501;-3.4945e-06
-1.4575e-06;0.00414059;-3.49352e-06
-1.4567e-06;0.00382606;-3.49254e-06
-1.45547e-06;0.0041922;-3.49157e-06
-1.45468e-06;0.00387685;-3.49059e-06
-1.45381e-06;0.00439284;-3.48961e-06
-1.45277e-06;0.00426093;-3.48864e-06
-1.45191e-06;0.00411365;-3.48766e-06
-1.45112e-06;0.00427762;-3.48668e-06
-1.4493e-06;0.00405809;-3.48571e-06
-1.44891e-06;0.00416694;-3.48473e-06
-1.44803e-06;0.00395121;-3.48375e-06
-1.44675e-06;0.00428377;-3.48278e-06
-1.44599e-06;0.00412505;-3.4818e-06
-1.44519e-06;0.00408417;-3.48082e-06
-1.4439e-06;0.00409834;-3.47985e-06
-1.44279e-06;0.00434123;-3.47887e-06
-1.44196e-06;0.00428533;-3.47789e-06
-1.44125e-06;0.00417978;-3.47692e-06
-1.44013e-06;0.00442127;-3.47594e-06
-1.43906e-06;0.0037998;-3.47496e-06
-1.43849e-06;0.00418995;-3.47399e-06
-1.43715e-06;0.00408311;-3.47301e-06
-1.43631e-06;0.00431998;-3.47203e-06
-1.43523e-06;0.00399718;-3.47106e-06
-1.43411e-06;0.00426864;-3.47008e-06
-1.43285e-06;0.0042418;-3.4691e-06
-1.43226e-06;0.00402063;-3.46813e-06
-1.43093e-06;0.00421895;-3.46715e-06
-1.43019e-06;0.00421699;-3.46617e-06
-1.42938e-06;0.0041344;-3.4652e-06
-1.42787e-06;0.00402104;-3.46422e-06
-1.42727e-06;0.00433199;-3.46324e-06
-1.42651e-06;0.00418425;-3.46227e-06
-1.42556e-06;0.00423284;-3.46129e-06
-1.42445e-06;0.00431618;-3.46031e-06
-1.4232e-06;0.00428546;-3.45934e-06
-1.42217e-06;0.00419857;-3.45836e-06
-1.42138e-06;0.00398047;-3.45738e-06
-1.42042e-06;0.00436913;-3.45641e-06
-1.41984e-06;0.00417946;-3.45543e-06
-1.41858e-06;0.00436647;-3.45445e-06
-1.41772e-06;0.00409179;-3.45348e-06
-1.4168e-06;0.00439108;-3.4525e-06
-1.41555e-06;0.00427649;-3.45152e-06
-1.41506e-06;0.00438102;-3.45055e-06
-1.41393e-06;0.00434212;-3.44957e-06
-1.41259e-06;0.00416657;-3.44859e-06
-1.41189e-06;0.0043584;-3.44762e-06
-1.41094e-06;0.00426229;-3.44664e-06
-1.40982e-06;0.00442084;-3.44566e-06
-1.4088e-06;0.00429556;-3.44469e-06
-1.40782e-06;0.00430133;-3.44371e-06
-1.40695e-06;0.00433862;-3.44273e-06
-1.4058e-06;0.00434745;-3.44176e-06
-1.40482e-06;0.00440599;-3.44078e-06
-1.404e-06;0.00417149;-3.4398e-06
-1.40299e-06;0.0041255;-3.43883e-06
-1.40203e-06;0.00441246;-3.43785e-06
-1.40116e-06;0.00450861;-3.43687e-06
-1.39975e-06;0.00442354;-3.4359e-06
-1.399e-06;0.00445472;-3.43492e-06
-1.39804e-06;0.0042457;-3.43394e-06
-1.39706e-06;0.0043159;-3.43297e-06
-1.39586e-06;0.00441613;-3.43199e-06
-1.39502e-06;0.00435976;-3.43101e-06
-1.39418e-06;0.00474222;-3.43004e-06
-1.39313e-06;0.00439357;-3.42906e-06
-1.39229e-06;0.00447458;-3.42808e-06
-1.39137e-06;0.00445856;-3.42711e-06
-1.39049e-06;0.00450421;-3.42613e-06
-1.38906e-06;0.00432599;-3.42515e-06
-1.38819e-06;0.00430407;-3.42418e-06
-1.38719e-06;0.00456406;-3.4232e-06
-1.386e-06;0.00441842;-3.42222e-06
-1.38509e-06;0.00435369;-3.42125e-06
-1.38444e-06;0.00408154;-3.42027e-06
-1.38329e-06;0.00436183;-3.41929e-06
-1.38203e-06;0.00435511;-3.41832e-06
-1.38124e-06;0.00428099;-3.41734e-06
-1.38014e-06;0.00439016;-3.41636e-06
-1.37935e-06;0.00430238;-3.41539e-06
-1.37818e-06;0.0043687;-3.41441e-06
-1.37752e-06;0.0042749;-3.41343e-06
-1.37635e-06;0.00460001;-3.41246e-06
-1.37538e-06;0.00449844;-3.41148e-06
-1.37438e-06;0.00421483;-3.4105e-06
-1.3733e-06;0.00447705;-3.40953e-06
-1.37233e-06;0.00452098;-3.40855e-06
-1.37156e-06;0.00438009;-3.40757e-06
-1.37035e-06;0.00431428;-3.4066e-06
-1.36941e-06;0.0044906;-3.40562e-06
-1.36848e-06;0.00433715;-3.40464e-06
-1.36756e-06;0.00440613;-3.40367e-06
-1.36675e-06;0.00437513;-3.40269e-06
-1.36558e-06;0.00449333;-3.40171e-06
-1.36467e-06;0.00444235;-3.40074e-06
-1.36365e-06;0.00454443;-3.39976e-06
-1.36272e-06;0.00464836;-3.39878e-06
-1.36187e-06;0.00445029;-3.39781e-06
-1.36073e-06;0.00448741;-3.39683e-06
-1.3599e-06;0.00449495;-3.39585e-06
-1.35884e-06;0.00448112;-3.39488e-06
-1.35784e-06;0.00440434;-3.3939e-06
-1.35703e-06;0.00442695;-3.39292e-06
-1.35594e-06;0.00446403;-3.39195e-06
-1.35481e-06;0.00460258;-3.39097e-06
-1.35421e-06;0.00456272;-3.38999e-06
-1.35311e-06;0.00457374;-3.38902e-06
-1.35205e-06;0.00460245;-3.38804e-06
-1.35129e-06;0.00452262;-3.38706e-06
-1.35029e-06;0.00465479;-3.38609e-06
-1.34887e-06;0.0045694;-3.38511e-06
-1.34814e-06;0.00451846;-3.38413e-06
-1.3471e-06;0.0045353;-3.38316e-06
-1.34615e-06;0.00473466;-3.38218e-06
-1.34522e-06;0.00453681;-3.3812e-06
-1.34441e-06;0.00453685;-3.38023e-06
-1.34306e-06;0.00470329;-3.37925e-06
-1.34213e-06;0.00459513;-3.37827e-06
-1.34131e-06;0.00462532;-3.3773e-06
-1.34028e-06;0.00448421;-3.37632e-06
-1.3393e-06;0.00453781;-3.37534e-06
-1.33827e-06;0.00460526;-3.37437e-06
-1.33735e-06;0.00446443;-3.37339e-06
-1.3364e-06;0.00484031;-3.37241e-06
-1.33536e-06;0.00447566;-3.37144e-06
-1.33431e-06;0.00463143;-3.37046e-06
-1.33347e-06;0.00453012;-3.36948e-06
-1.33244e-06;0.0046977;-3.36851e-06
-1.33136e-06;0.00479722;-3.36753e-06
-1.33029e-06;0.00475973;-3.36655e-06
-1.32942e-06;0.00481946;-3.36558e-06
-1.32845e-06;0.00467461;-3.3646e-06
-1.32726e-06;0.00454862;-3.36362e-06
-1.32642e-06;0.00454201;-3.36265e-06
-1.32578e-06;0.00452405;-3.36167e-06
-1.32441e-06;0.00455901;-3.36069e-06
-1.32329e-06;0.00493297;-3.35972e-06
-1.32265e-06;0.00460988;-3.35874e-06
-1.32147e-06;0.00465168;-3.35776e-06
-1.32048e-06;0.00449278;-3.35679e-06
-1.31959e-06;0.00452239;-3.35581e-06
-1.31847e-06;0.00461588;-3.35483e-06
-1.31729e-06;0.00479184;-3.35386e-06
-1.31672e-06;0.00474;-3.35288e-06
-1.31565e-06;0.00447594;-3.3519e-06
-1.3145e-06;0.00452483;-3.35093e-06
-1.31349e-06;0.00446849;-3.34995e-06
-1.31244e-06;0.00464132;-3.34897e-06
-1.31173e-06;0.00444265;-3.348e-06
-1.31066e-06;0.00443094;-3.34702e-06
-1.30973e-06;0.00453984;-3.34604e-06
-1.30888e-06;0.00458641;-3.34507e-06
-1.30764e-06;0.00454286;-3.34409e-06
-1.30655e-06;0.00440447;-3.34311e-06
-1.30583e-06;0.00451997;-3.34214e-06
-1.30468e-06;0.00453968;-3.34116e-06
-1.30349e-06;0.00477955;-3.34018e-06
-1.3027e-06;0.00470344;-3.33921e-06
-1.30169e-06;0.00476414;-3.33823e-06
-1.30068e-06;0.00468299;-3.33725e-06
-1.29951e-06;0.00463205;-3.33628e-06
-1.29857e-06;0.00458358;-3.3353e-06
-1.29779e-06;0.00444668;-3.33432e-06
-1.29678e-06;0.00463948;-3.33335e-06
-1.29571e-06;0.00471944;-3.33237e-06
-1.29485e-06;0.00481611;-3.33139e-06
-1.29377e-06;0.00465199;-3.33042e-06
-1.29288e-06;0.00456944;-3.32944e-06
-1.292e-06;0.00466401;-3.32846e-06
-1.29103e-06;0.00433456;-3.32749e-06
-1.28996e-06;0.00460072;-3.32651e-06
-1.28889e-06;0.004468;-3.32553e-06
-1.28801e-06;0.00456978;-3.32456e-06
-1.287e-06;0.00460077;-3.32358e-06
-1.28618e-06;0.00463601;-3.3226e-06
-1.28505e-06;0.00485189;-3.32163e-06
-1.28415e-06;0.00453848;-3.32065e-06
-1.28303e-06;0.00489635;-3.31967e-06
-1.28197e-06;0.00477705;-3.3187e-06
-1.28093e-06;0.0046644;-3.31772e-06
-1.27981e-06;0.00461999;-3.31674e-06
-1.279e-06;0.00472084;-3.31577e-06
-1.2779e-06;0.00479577;-3.31479e-06
-1.27698e-06;0.00488801;-3.31381e-06
-1.27605e-06;0.0047658;-3.31284e-06
-1.27505e-06;0.00485312;-3.31186e-06
-1.27414e-06;0.00492079;-3.31088e-06
-1.27299e-06;0.00486588;-3.30991e-06
-1.27198e-06;0.00472779;-3.30893e-06
