#Filename=G:\File_Exchange\Raoul_Paula\pdms_35t1_afm_041124\Image_00031_20241104.nid
#Date=04-11-2024
#Controller=096-20-046
#Scanhead=75-21-266.hed
#Cantilever=CP-qp-CONT-BSG-B-5
#Spring-Constant=0.125959N/m
#Deflection-Sensitivity=5e-09m/V
#SpecMode=Map
#SpecMap-Dim=-1e-05;1e-05;-1e-05;1e-05
#SpecMap-Size=3;3;0;0
#SpecMap-CurIndex=4
#SpecMap-PhaseCount=2

#Spec-Phase=0
#Spec-Name=Spec forward
#Spec-Points=10240
#Spec-SampleRate=0Hz
#Spec-Data=Z-Axis Sensor [m];Deflection [N];Z-Axis-Out [m]
-1.72125e-06;0.0017318;-3.73378e-06
-1.72029e-06;0.00161918;-3.7328e-06
-1.7195e-06;0.00172233;-3.73182e-06
-1.71848e-06;0.00170684;-3.73085e-06
-1.71742e-06;0.00175832;-3.72987e-06
-1.71671e-06;0.00170393;-3.72889e-06
-1.71605e-06;0.00170084;-3.72792e-06
-1.71535e-06;0.00174515;-3.72694e-06
-1.71425e-06;0.00174858;-3.72596e-06
-1.71343e-06;0.00171572;-3.72499e-06
-1.71258e-06;0.0016447;-3.72401e-06
-1.71142e-06;0.00191609;-3.72303e-06
-1.71063e-06;0.00187434;-3.72206e-06
-1.70985e-06;0.0018739;-3.72108e-06
-1.70867e-06;0.00191165;-3.7201e-06
-1.7078e-06;0.00187319;-3.71913e-06
-1.70697e-06;0.00206964;-3.71815e-06
-1.70629e-06;0.00203675;-3.71717e-06
-1.70515e-06;0.00207217;-3.7162e-06
-1.70428e-06;0.00195565;-3.71522e-06
-1.70353e-06;0.00191154;-3.71424e-06
-1.70255e-06;0.00199098;-3.71327e-06
-1.70165e-06;0.00192726;-3.71229e-06
-1.70062e-06;0.00217283;-3.71131e-06
-1.6997e-06;0.00203187;-3.71034e-06
-1.69899e-06;0.00216324;-3.70936e-06
-1.69844e-06;0.00212191;-3.70838e-06
-1.69731e-06;0.00211144;-3.70741e-06
-1.69639e-06;0.00215827;-3.70643e-06
-1.69542e-06;0.00227131;-3.70545e-06
-1.6948e-06;0.00224438;-3.70448e-06
-1.69376e-06;0.00211569;-3.7035e-06
-1.69286e-06;0.00231255;-3.70252e-06
-1.69192e-06;0.00208529;-3.70155e-06
-1.69086e-06;0.00224141;-3.70057e-06
-1.68986e-06;0.00243049;-3.69959e-06
-1.68917e-06;0.00210567;-3.69862e-06
-1.68832e-06;0.00219565;-3.69764e-06
-1.68719e-06;0.00231374;-3.69666e-06
-1.68664e-06;0.00224225;-3.69569e-06
-1.68534e-06;0.00214618;-3.69471e-06
-1.68445e-06;0.00237567;-3.69373e-06
-1.6836e-06;0.00234302;-3.69276e-06
-1.68247e-06;0.00234228;-3.69178e-06
-1.68203e-06;0.002323;-3.6908e-06
-1.68093e-06;0.00243152;-3.68983e-06
-1.67991e-06;0.00231808;-3.68885e-06
-1.67933e-06;0.00236904;-3.68787e-06
-1.67812e-06;0.00261894;-3.6869e-06
-1.67706e-06;0.00249568;-3.68592e-06
-1.67612e-06;0.00236429;-3.68494e-06
-1.67516e-06;0.00230895;-3.68397e-06
-1.67464e-06;0.00241963;-3.68299e-06
-1.67355e-06;0.00215327;-3.68201e-06
-1.6727e-06;0.00234472;-3.68104e-06
-1.67195e-06;0.00236772;-3.68006e-06
-1.67082e-06;0.00238661;-3.67908e-06
-1.67008e-06;0.00240309;-3.67811e-06
-1.66883e-06;0.00236651;-3.67713e-06
-1.66783e-06;0.00240069;-3.67615e-06
-1.66728e-06;0.00239424;-3.67518e-06
-1.6661e-06;0.00227016;-3.6742e-06
-1.66555e-06;0.00225844;-3.67322e-06
-1.6641e-06;0.00235388;-3.67225e-06
-1.66321e-06;0.00249237;-3.67127e-06
-1.6625e-06;0.00236092;-3.67029e-06
-1.66122e-06;0.00242887;-3.66932e-06
-1.66082e-06;0.00262875;-3.66834e-06
-1.6602e-06;0.00246538;-3.66736e-06
-1.65857e-06;0.00252955;-3.66639e-06
-1.65813e-06;0.00255343;-3.66541e-06
-1.65727e-06;0.00261646;-3.66444e-06
-1.65589e-06;0.00244891;-3.66346e-06
-1.65509e-06;0.00272328;-3.66248e-06
-1.65409e-06;0.00264961;-3.66151e-06
-1.65319e-06;0.00255391;-3.66053e-06
-1.65246e-06;0.0025316;-3.65955e-06
-1.65123e-06;0.00279488;-3.65858e-06
-1.65019e-06;0.00286469;-3.6576e-06
-1.64944e-06;0.00267668;-3.65662e-06
-1.64856e-06;0.00266314;-3.65565e-06
-1.6477e-06;0.00274047;-3.65467e-06
-1.64649e-06;0.00269931;-3.65369e-06
-1.64559e-06;0.00296988;-3.65272e-06
-1.64479e-06;0.00309784;-3.65174e-06
-1.64362e-06;0.00277443;-3.65076e-06
-1.64292e-06;0.00286454;-3.64979e-06
-1.64209e-06;0.00295762;-3.64881e-06
-1.641e-06;0.00273954;-3.64783e-06
-1.64014e-06;0.00291374;-3.64686e-06
-1.63929e-06;0.002885;-3.64588e-06
-1.63794e-06;0.0030175;-3.6449e-06
-1.63689e-06;0.00309041;-3.64393e-06
-1.63615e-06;0.00294346;-3.64295e-06
-1.63522e-06;0.00292812;-3.64197e-06
-1.634e-06;0.00297016;-3.641e-06
-1.63341e-06;0.00295568;-3.64002e-06
-1.63247e-06;0.00294987;-3.63904e-06
-1.63173e-06;0.0029395;-3.63807e-06
-1.63064e-06;0.00291137;-3.63709e-06
-1.62963e-06;0.00294436;-3.63611e-06
-1.62862e-06;0.00316855;-3.63514e-06
-1.62791e-06;0.00296349;-3.63416e-06
-1.62686e-06;0.00300683;-3.63318e-06
-1.62597e-06;0.00293316;-3.63221e-06
-1.62501e-06;0.00320293;-3.63123e-06
-1.62409e-06;0.00302233;-3.63025e-06
-1.62282e-06;0.00307299;-3.62928e-06
-1.62218e-06;0.00311904;-3.6283e-06
-1.62107e-06;0.00311896;-3.62732e-06
-1.62011e-06;0.00318468;-3.62635e-06
-1.61906e-06;0.00336945;-3.62537e-06
-1.61822e-06;0.00341928;-3.62439e-06
-1.6175e-06;0.00332667;-3.62342e-06
-1.61632e-06;0.00323238;-3.62244e-06
-1.61563e-06;0.00314361;-3.62146e-06
-1.61467e-06;0.00319744;-3.62049e-06
-1.6134e-06;0.00322469;-3.61951e-06
-1.61249e-06;0.00342192;-3.61853e-06
-1.61174e-06;0.00338916;-3.61756e-06
-1.61052e-06;0.00334054;-3.61658e-06
-1.60987e-06;0.00328595;-3.6156e-06
-1.60892e-06;0.00322124;-3.61463e-06
-1.60787e-06;0.00333781;-3.61365e-06
-1.60703e-06;0.00331363;-3.61267e-06
-1.60624e-06;0.00332333;-3.6117e-06
-1.60512e-06;0.00336526;-3.61072e-06
-1.60401e-06;0.00334943;-3.60974e-06
-1.60319e-06;0.00340618;-3.60877e-06
-1.6022e-06;0.00350881;-3.60779e-06
-1.60142e-06;0.0032972;-3.60681e-06
-1.60064e-06;0.00327379;-3.60584e-06
-1.59947e-06;0.00327747;-3.60486e-06
-1.59847e-06;0.00336399;-3.60388e-06
-1.59737e-06;0.00345009;-3.60291e-06
-1.59683e-06;0.00344386;-3.60193e-06
-1.59555e-06;0.00331277;-3.60095e-06
-1.59446e-06;0.00343334;-3.59998e-06
-1.59346e-06;0.00334602;-3.599e-06
-1.59265e-06;0.00324488;-3.59802e-06
-1.59167e-06;0.00339875;-3.59705e-06
-1.59067e-06;0.00333548;-3.59607e-06
-1.58993e-06;0.00323888;-3.59509e-06
-1.58881e-06;0.00330864;-3.59412e-06
-1.58784e-06;0.00326319;-3.59314e-06
-1.58706e-06;0.00330674;-3.59216e-06
-1.58622e-06;0.00358716;-3.59119e-06
-1.58503e-06;0.00366325;-3.59021e-06
-1.58417e-06;0.00351789;-3.58923e-06
-1.58303e-06;0.00352072;-3.58826e-06
-1.58205e-06;0.00370231;-3.58728e-06
-1.58132e-06;0.00352191;-3.5863e-06
-1.58022e-06;0.00338119;-3.58533e-06
-1.57918e-06;0.0035781;-3.58435e-06
-1.57827e-06;0.00360385;-3.58337e-06
-1.57737e-06;0.00348833;-3.5824e-06
-1.57633e-06;0.00365269;-3.58142e-06
-1.57546e-06;0.00351986;-3.58044e-06
-1.57449e-06;0.00354203;-3.57947e-06
-1.5733e-06;0.00364309;-3.57849e-06
-1.57233e-06;0.00361253;-3.57751e-06
-1.57142e-06;0.0036397;-3.57654e-06
-1.57077e-06;0.00374122;-3.57556e-06
-1.56957e-06;0.00358835;-3.57458e-06
-1.56869e-06;0.00356644;-3.57361e-06
-1.56805e-06;0.00382414;-3.57263e-06
-1.56679e-06;0.00365058;-3.57165e-06
-1.56585e-06;0.00383878;-3.57068e-06
-1.56476e-06;0.00362838;-3.5697e-06
-1.5639e-06;0.00362255;-3.56872e-06
-1.56314e-06;0.00346612;-3.56775e-06
-1.5621e-06;0.00362018;-3.56677e-06
-1.56084e-06;0.003848;-3.56579e-06
-1.56025e-06;0.00365501;-3.56482e-06
-1.55917e-06;0.0037412;-3.56384e-06
-1.55814e-06;0.00370104;-3.56286e-06
-1.55721e-06;0.00378637;-3.56189e-06
-1.55634e-06;0.00386195;-3.56091e-06
-1.55518e-06;0.00388134;-3.55993e-06
-1.55467e-06;0.00396665;-3.55896e-06
-1.55376e-06;0.00394799;-3.55798e-06
-1.55256e-06;0.00389576;-3.557e-06
-1.55173e-06;0.00381244;-3.55603e-06
-1.55051e-06;0.00372591;-3.55505e-06
-1.54964e-06;0.00378369;-3.55407e-06
-1.54865e-06;0.00395097;-3.5531e-06
-1.54739e-06;0.00384912;-3.55212e-06
-1.54687e-06;0.00380773;-3.55114e-06
-1.5457e-06;0.003749;-3.55017e-06
-1.54495e-06;0.00372712;-3.54919e-06
-1.54404e-06;0.00371879;-3.54821e-06
-1.54299e-06;0.00388065;-3.54724e-06
-1.54206e-06;0.00381729;-3.54626e-06
-1.54142e-06;0.00356464;-3.54528e-06
-1.54015e-06;0.00368334;-3.54431e-06
-1.53896e-06;0.00374621;-3.54333e-06
-1.53822e-06;0.00361541;-3.54235e-06
-1.53719e-06;0.00359356;-3.54138e-06
-1.53626e-06;0.00352956;-3.5404e-06
-1.53558e-06;0.00370363;-3.53942e-06
-1.53401e-06;0.0037512;-3.53845e-06
-1.53328e-06;0.00372015;-3.53747e-06
-1.53224e-06;0.00374355;-3.53649e-06
-1.53128e-06;0.00378063;-3.53552e-06
-1.5304e-06;0.00386827;-3.53454e-06
-1.52961e-06;0.00378447;-3.53356e-06
-1.52851e-06;0.00377659;-3.53259e-06
-1.52746e-06;0.00381;-3.53161e-06
-1.52667e-06;0.00389276;-3.53063e-06
-1.52559e-06;0.00402393;-3.52966e-06
-1.52469e-06;0.00399528;-3.52868e-06
-1.52372e-06;0.00373263;-3.5277e-06
-1.52288e-06;0.00366408;-3.52673e-06
-1.52189e-06;0.00395984;-3.52575e-06
-1.52084e-06;0.00415595;-3.52477e-06
-1.52021e-06;0.00390161;-3.5238e-06
-1.51877e-06;0.00406502;-3.52282e-06
-1.51807e-06;0.00397703;-3.52184e-06
-1.51724e-06;0.00383051;-3.52087e-06
-1.51627e-06;0.00411896;-3.51989e-06
-1.51546e-06;0.00382809;-3.51891e-06
-1.51478e-06;0.00400907;-3.51794e-06
-1.51343e-06;0.00388935;-3.51696e-06
-1.51256e-06;0.00388404;-3.51598e-06
-1.51142e-06;0.0041268;-3.51501e-06
-1.51059e-06;0.00416244;-3.51403e-06
-1.50949e-06;0.00408804;-3.51305e-06
-1.50839e-06;0.003934;-3.51208e-06
-1.50774e-06;0.00396039;-3.5111e-06
-1.50622e-06;0.00389161;-3.51012e-06
-1.50571e-06;0.00384303;-3.50915e-06
-1.50476e-06;0.00392132;-3.50817e-06
-1.50355e-06;0.00396086;-3.50719e-06
-1.50253e-06;0.00395686;-3.50622e-06
-1.50172e-06;0.00377797;-3.50524e-06
-1.50044e-06;0.00386674;-3.50426e-06
-1.49976e-06;0.00405984;-3.50329e-06
-1.49845e-06;0.00411812;-3.50231e-06
-1.49763e-06;0.00406012;-3.50133e-06
-1.49688e-06;0.00388904;-3.50036e-06
-1.49562e-06;0.00383308;-3.49938e-06
-1.49491e-06;0.00408584;-3.4984e-06
-1.49383e-06;0.00392996;-3.49743e-06
-1.49295e-06;0.00394726;-3.49645e-06
-1.49187e-06;0.00382321;-3.49547e-06
-1.49072e-06;0.00386039;-3.4945e-06
-1.48993e-06;0.00379203;-3.49352e-06
-1.48897e-06;0.00375817;-3.49254e-06
-1.48799e-06;0.00389809;-3.49157e-06
-1.48723e-06;0.00401193;-3.49059e-06
-1.48614e-06;0.00399554;-3.48961e-06
-1.48526e-06;0.0040626;-3.48864e-06
-1.48401e-06;0.00422729;-3.48766e-06
-1.48296e-06;0.00413785;-3.48668e-06
-1.48233e-06;0.00416219;-3.48571e-06
-1.48101e-06;0.00413509;-3.48473e-06
-1.48002e-06;0.00389304;-3.48375e-06
-1.4794e-06;0.00404578;-3.48278e-06
-1.47801e-06;0.00389811;-3.4818e-06
-1.47719e-06;0.00384282;-3.48082e-06
-1.47625e-06;0.00402231;-3.47985e-06
-1.47499e-06;0.00389421;-3.47887e-06
-1.4742e-06;0.00405112;-3.47789e-06
-1.4732e-06;0.00397071;-3.47692e-06
-1.47209e-06;0.0039174;-3.47594e-06
-1.47135e-06;0.00393139;-3.47496e-06
-1.47019e-06;0.00400972;-3.47399e-06
-1.46917e-06;0.00378024;-3.47301e-06
-1.46826e-06;0.0039007;-3.47203e-06
-1.46733e-06;0.0039901;-3.47106e-06
-1.46649e-06;0.00399875;-3.47008e-06
-1.46546e-06;0.00384644;-3.4691e-06
-1.46419e-06;0.00408452;-3.46813e-06
-1.46362e-06;0.00385055;-3.46715e-06
-1.46241e-06;0.00404984;-3.46617e-06
-1.46144e-06;0.003994;-3.4652e-06
-1.4606e-06;0.00413859;-3.46422e-06
-1.45953e-06;0.00409359;-3.46324e-06
-1.45851e-06;0.00430711;-3.46227e-06
-1.45776e-06;0.00411147;-3.46129e-06
-1.45648e-06;0.00415891;-3.46031e-06
-1.45566e-06;0.00422644;-3.45934e-06
-1.45483e-06;0.0041802;-3.45836e-06
-1.45403e-06;0.00412107;-3.45738e-06
-1.45304e-06;0.00425367;-3.45641e-06
-1.45196e-06;0.00425996;-3.45543e-06
-1.45101e-06;0.00414291;-3.45445e-06
-1.44986e-06;0.00414575;-3.45348e-06
-1.44907e-06;0.0039798;-3.4525e-06
-1.44789e-06;0.00396887;-3.45152e-06
-1.44726e-06;0.004321;-3.45055e-06
-1.44612e-06;0.004186;-3.44957e-06
-1.44511e-06;0.00407934;-3.44859e-06
-1.44421e-06;0.0042312;-3.44762e-06
-1.44324e-06;0.00442484;-3.44664e-06
-1.44234e-06;0.00417912;-3.44566e-06
-1.44128e-06;0.00413742;-3.44469e-06
-1.44007e-06;0.00427237;-3.44371e-06
-1.43934e-06;0.0042616;-3.44273e-06
-1.4382e-06;0.00422366;-3.44176e-06
-1.43716e-06;0.00422305;-3.44078e-06
-1.43618e-06;0.00434106;-3.4398e-06
-1.43541e-06;0.00404598;-3.43883e-06
-1.43404e-06;0.00427781;-3.43785e-06
-1.43318e-06;0.00435;-3.43687e-06
-1.43249e-06;0.00413593;-3.4359e-06
-1.43152e-06;0.00414506;-3.43492e-06
-1.43035e-06;0.00425575;-3.43394e-06
-1.42953e-06;0.0041233;-3.43297e-06
-1.42836e-06;0.00415027;-3.43199e-06
-1.4274e-06;0.00419604;-3.43101e-06
-1.42657e-06;0.004039;-3.43004e-06
-1.42582e-06;0.00414206;-3.42906e-06
-1.4246e-06;0.00429731;-3.42808e-06
-1.42356e-06;0.00398154;-3.42711e-06
-1.4227e-06;0.00403095;-3.42613e-06
-1.42155e-06;0.00416031;-3.42515e-06
-1.42076e-06;0.00414785;-3.42418e-06
-1.41973e-06;0.00394967;-3.4232e-06
-1.41862e-06;0.00405319;-3.42222e-06
-1.41759e-06;0.00410451;-3.42125e-06
-1.41671e-06;0.00425335;-3.42027e-06
-1.41578e-06;0.00434842;-3.41929e-06
-1.41472e-06;0.00410549;-3.41832e-06
-1.41379e-06;0.00426568;-3.41734e-06
-1.41274e-06;0.00413882;-3.41636e-06
-1.41157e-06;0.00424691;-3.41539e-06
-1.41107e-06;0.00437573;-3.41441e-06
-1.40996e-06;0.00396995;-3.41343e-06
-1.40883e-06;0.0044363;-3.41246e-06
-1.40785e-06;0.00438999;-3.41148e-06
-1.40682e-06;0.00438389;-3.4105e-06
-1.40629e-06;0.00428356;-3.40953e-06
-1.40494e-06;0.00418821;-3.40855e-06
-1.40426e-06;0.00407349;-3.40757e-06
-1.40308e-06;0.00408808;-3.4066e-06
-1.40198e-06;0.0041143;-3.40562e-06
-1.40101e-06;0.00406943;-3.40464e-06
-1.40012e-06;0.00400264;-3.40367e-06
-1.39904e-06;0.00416303;-3.40269e-06
-1.39829e-06;0.0043924;-3.40171e-06
-1.39701e-06;0.00406208;-3.40074e-06
-1.39618e-06;0.00425713;-3.39976e-06
-1.39529e-06;0.00424836;-3.39878e-06
-1.39407e-06;0.00425452;-3.39781e-06
-1.3934e-06;0.00430716;-3.39683e-06
-1.392e-06;0.00417926;-3.39585e-06
-1.3912e-06;0.00434503;-3.39488e-06
-1.39022e-06;0.00442254;-3.3939e-06
-1.38892e-06;0.00424732;-3.39292e-06
-1.38834e-06;0.00433346;-3.39195e-06
-1.38737e-06;0.00440395;-3.39097e-06
-1.386e-06;0.00427399;-3.38999e-06
-1.38533e-06;0.00433119;-3.38902e-06
-1.38435e-06;0.00449732;-3.38804e-06
-1.38337e-06;0.00437062;-3.38706e-06
-1.38242e-06;0.00443082;-3.38609e-06
-1.38182e-06;0.00442257;-3.38511e-06
-1.38041e-06;0.00433663;-3.38413e-06
-1.37955e-06;0.00453135;-3.38316e-06
-1.37813e-06;0.00454931;-3.38218e-06
-1.37737e-06;0.00455868;-3.3812e-06
-1.37634e-06;0.00459425;-3.38023e-06
-1.37526e-06;0.00443604;-3.37925e-06
-1.37443e-06;0.00432031;-3.37827e-06
-1.37348e-06;0.00441795;-3.3773e-06
-1.37266e-06;0.00445375;-3.37632e-06
-1.37155e-06;0.00448542;-3.37534e-06
-1.37052e-06;0.00448154;-3.37437e-06
-1.36939e-06;0.00444638;-3.37339e-06
-1.36856e-06;0.00449026;-3.37241e-06
-1.36745e-06;0.00448231;-3.37144e-06
-1.36679e-06;0.00438722;-3.37046e-06
-1.36576e-06;0.00443628;-3.36948e-06
-1.36456e-06;0.00448564;-3.36851e-06
-1.36353e-06;0.00459364;-3.36753e-06
-1.36248e-06;0.00467314;-3.36655e-06
-1.36174e-06;0.00439145;-3.36558e-06
-1.36089e-06;0.00463806;-3.3646e-06
-1.36004e-06;0.00462463;-3.36362e-06
-1.35873e-06;0.00455326;-3.36265e-06
-1.35786e-06;0.00480147;-3.36167e-06
-1.35699e-06;0.00470931;-3.36069e-06
-1.35596e-06;0.00467585;-3.35972e-06
-1.3549e-06;0.00467056;-3.35874e-06
-1.35395e-06;0.00473948;-3.35776e-06
-1.35277e-06;0.00452651;-3.35679e-06
-1.35175e-06;0.0047067;-3.35581e-06
-1.35069e-06;0.00453336;-3.35483e-06
-1.34969e-06;0.00475286;-3.35386e-06
-1.34872e-06;0.00456983;-3.35288e-06
-1.34793e-06;0.00460425;-3.3519e-06
-1.34654e-06;0.00454655;-3.35093e-06
-1.34592e-06;0.0047943;-3.34995e-06
-1.34493e-06;0.00460852;-3.34897e-06
-1.34412e-06;0.00465516;-3.348e-06
-1.34312e-06;0.00455406;-3.34702e-06
-1.34205e-06;0.00471054;-3.34604e-06
-1.34085e-06;0.00452565;-3.34507e-06
-1.33999e-06;0.00464523;-3.34409e-06
-1.33885e-06;0.0046693;-3.34311e-06
-1.33807e-06;0.00470955;-3.34214e-06
-1.33733e-06;0.0047541;-3.34116e-06
-1.33595e-06;0.00461478;-3.34018e-06
-1.33528e-06;0.00466276;-3.33921e-06
-1.33434e-06;0.00487749;-3.33823e-06
-1.33302e-06;0.00472996;-3.33725e-06
-1.33236e-06;0.00483999;-3.33628e-06
-1.33125e-06;0.00477586;-3.3353e-06
-1.33022e-06;0.00474434;-3.33432e-06
-1.3295e-06;0.00498898;-3.33335e-06
-1.32808e-06;0.00470642;-3.33237e-06
-1.3274e-06;0.00490323;-3.33139e-06
-1.32636e-06;0.00493435;-3.33042e-06
-1.32531e-06;0.00502113;-3.32944e-06
-1.3244e-06;0.00520004;-3.32846e-06
-1.32375e-06;0.00488866;-3.32749e-06
-1.32291e-06;0.00494102;-3.32651e-06
-1.32176e-06;0.00510603;-3.32553e-06
-1.32048e-06;0.00501273;-3.32456e-06
-1.31961e-06;0.0049259;-3.32358e-06
-1.31836e-06;0.00486493;-3.3226e-06
-1.31741e-06;0.00490267;-3.32163e-06
-1.31661e-06;0.00480335;-3.32065e-06
-1.31533e-06;0.00486253;-3.31967e-06
-1.31462e-06;0.00495531;-3.3187e-06
-1.31361e-06;0.00496861;-3.31772e-06
-1.3128e-06;0.00517385;-3.31674e-06
-1.31151e-06;0.00505745;-3.31577e-06
-1.31072e-06;0.00514748;-3.31479e-06
-1.30969e-06;0.00521801;-3.31381e-06
-1.30858e-06;0.00514384;-3.31284e-06
-1.30727e-06;0.00524929;-3.31186e-06
-1.30662e-06;0.00506209;-3.31088e-06
-1.30562e-06;0.00516694;-3.30991e-06
-1.30472e-06;0.00527129;-3.30893e-06
