
// =============================================================================================================================================
// 2024-10-09, 17:12:54
// Ref. Stiffness: Inf N/m
//           Index          Time [s] Displacement [um]        Pos X [um]        Pos Y [um]        Pos Z [um]      Force A [uN]      Force B [uN]
// =============================================================================================================================================
           1.00100           0.00000          -0.00100        4046.43700        4404.75900         -78.42100           0.04501           0.00413
           1.00100           0.07000           0.29800        4046.43700        4404.76000         -78.72000          -0.10162          -0.00288
           1.00100           0.15800           0.41600        4046.43600        4404.75900         -78.83800          -0.13350          -0.00479
           1.00100           0.24700           0.50500        4046.43600        4404.76000         -78.92700           0.28089           0.00158
           1.00100           0.31900           0.57100        4046.43700        4404.75900         -78.99300           0.15339          -0.00288
           1.00100           0.38900           0.63000        4046.43700        4404.76000         -79.05200           0.12151           0.00986
           1.00100           0.45800           0.68200        4046.43600        4404.75900         -79.10400           0.28727          -0.00288
           1.00100           0.52800           0.73100        4046.43600        4404.76000         -79.15300          -0.01874           0.00795
           1.00100           0.59900           0.78000        4046.43600        4404.76000         -79.20200           0.26176          -0.00734
           1.00100           0.68000           0.82700        4046.43700        4404.76000         -79.24900          -0.17812           0.00667
           1.00100           0.76400           0.87200        4046.43600        4404.76000         -79.29400           0.24901           0.00858
           1.00100           0.83700           0.91900        4046.43600        4404.75900         -79.34100           0.06413          -0.01116
           1.00100           0.92200           0.96700        4046.43700        4404.76000         -79.38900          -0.13987          -0.00797
           1.00100           1.00400           1.01500        4046.43700        4404.75900         -79.43700           0.03226           0.01814
           1.00100           1.09300           1.06300        4046.43700        4404.75900         -79.48500           0.17889          -0.00861
           1.00100           1.18400           1.10900        4046.43700        4404.75900         -79.53100           0.22989          -0.00352
           1.00100           1.25900           1.15700        4046.43600        4404.76000         -79.57900           0.17889           0.01113
           1.00100           1.34000           1.20600        4046.43700        4404.75900         -79.62800           0.17251           0.00476
           1.00100           1.40900           1.25500        4046.43700        4404.75900         -79.67700          -0.10162           0.00795
           1.00100           1.48900           1.30300        4046.43700        4404.76000         -79.72500           0.14064           0.00667
