#Filename=G:\File_Exchange\Raoul_Paula\pdms_35t1_afm_041124\Image_00031_20241104.nid
#Date=04-11-2024
#Controller=096-20-046
#Scanhead=75-21-266.hed
#Cantilever=CP-qp-CONT-BSG-B-5
#Spring-Constant=0.125959N/m
#Deflection-Sensitivity=5e-09m/V
#SpecMode=Map
#SpecMap-Dim=-1e-05;1e-05;-1e-05;1e-05
#SpecMap-Size=3;3;0;0
#SpecMap-CurIndex=8
#SpecMap-PhaseCount=2

#Spec-Phase=0
#Spec-Name=Spec forward
#Spec-Points=10240
#Spec-SampleRate=0Hz
#Spec-Data=Z-Axis Sensor [m];Deflection [N];Z-Axis-Out [m]
-1.75367e-06;0.000420772;-3.81582e-06
-1.75228e-06;0.000370611;-3.81484e-06
-1.75182e-06;0.00043884;-3.81386e-06
-1.75119e-06;0.000637677;-3.81289e-06
-1.75043e-06;0.000367873;-3.81191e-06
-1.7496e-06;0.000567269;-3.81093e-06
-1.74854e-06;0.000426826;-3.80996e-06
-1.74771e-06;0.000264571;-3.80898e-06
-1.74708e-06;0.000282098;-3.808e-06
-1.7459e-06;0.00043735;-3.80703e-06
-1.74515e-06;0.000303966;-3.80605e-06
-1.74426e-06;0.000328348;-3.80507e-06
-1.74361e-06;0.000446607;-3.8041e-06
-1.7427e-06;0.000648164;-3.80312e-06
-1.74187e-06;0.000327547;-3.80214e-06
-1.74108e-06;0.000467953;-3.80117e-06
-1.74024e-06;0.000512247;-3.80019e-06
-1.73946e-06;0.000502561;-3.79921e-06
-1.73857e-06;0.000428689;-3.79824e-06
-1.73772e-06;0.000519269;-3.79726e-06
-1.73662e-06;0.000452009;-3.79628e-06
-1.73602e-06;0.000480601;-3.79531e-06
-1.73512e-06;0.000506137;-3.79433e-06
-1.73416e-06;0.000618529;-3.79335e-06
-1.7334e-06;0.000390393;-3.79238e-06
-1.73241e-06;0.000669994;-3.7914e-06
-1.73174e-06;0.00059696;-3.79042e-06
-1.73105e-06;0.000443683;-3.78945e-06
-1.73007e-06;0.000604131;-3.78847e-06
-1.7291e-06;0.000421033;-3.78749e-06
-1.72813e-06;0.000505895;-3.78652e-06
-1.72791e-06;0.000481811;-3.78554e-06
-1.72667e-06;0.000393559;-3.78456e-06
-1.7256e-06;0.000417364;-3.78359e-06
-1.72552e-06;0.000698511;-3.78261e-06
-1.72421e-06;0.000742861;-3.78163e-06
-1.72345e-06;0.000566338;-3.78066e-06
-1.72263e-06;0.000555833;-3.77968e-06
-1.72117e-06;0.000548811;-3.7787e-06
-1.72062e-06;0.000634697;-3.77773e-06
-1.71996e-06;0.000528564;-3.77675e-06
-1.71899e-06;0.000584704;-3.77577e-06
-1.7182e-06;0.000674036;-3.7748e-06
-1.71725e-06;0.000837278;-3.77382e-06
-1.71629e-06;0.000514296;-3.77284e-06
-1.71571e-06;0.00088405;-3.77187e-06
-1.71474e-06;0.000662618;-3.77089e-06
-1.71385e-06;0.000546352;-3.76991e-06
-1.71301e-06;0.000574031;-3.76894e-06
-1.71211e-06;0.000659023;-3.76796e-06
-1.71138e-06;0.000633114;-3.76698e-06
-1.71054e-06;0.000775476;-3.76601e-06
-1.70962e-06;0.000793003;-3.76503e-06
-1.7089e-06;0.000598078;-3.76405e-06
-1.70765e-06;0.000598301;-3.76308e-06
-1.70722e-06;0.000828729;-3.7621e-06
-1.70624e-06;0.000629761;-3.76112e-06
-1.70517e-06;0.000703112;-3.76015e-06
-1.7045e-06;0.00076702;-3.75917e-06
-1.70388e-06;0.000734237;-3.75819e-06
-1.70273e-06;0.00074396;-3.75722e-06
-1.70177e-06;0.000857321;-3.75624e-06
-1.70114e-06;0.000646674;-3.75526e-06
-1.70017e-06;0.000883435;-3.75429e-06
-1.69915e-06;0.00071386;-3.75331e-06
-1.69833e-06;0.000636131;-3.75233e-06
-1.69733e-06;0.000754782;-3.75136e-06
-1.69657e-06;0.000833441;-3.75038e-06
-1.69579e-06;0.000734833;-3.7494e-06
-1.69487e-06;0.000664891;-3.74843e-06
-1.69378e-06;0.000786633;-3.74745e-06
-1.69304e-06;0.00074504;-3.74647e-06
-1.69203e-06;0.000761879;-3.7455e-06
-1.69126e-06;0.000836757;-3.74452e-06
-1.69061e-06;0.000842755;-3.74354e-06
-1.68961e-06;0.00104157;-3.74257e-06
-1.6887e-06;0.000890997;-3.74159e-06
-1.68789e-06;0.000740048;-3.74061e-06
-1.68669e-06;0.000653007;-3.73964e-06
-1.68618e-06;0.00079345;-3.73866e-06
-1.68499e-06;0.000869223;-3.73768e-06
-1.68417e-06;0.000788235;-3.73671e-06
-1.68334e-06;0.000700057;-3.73573e-06
-1.68257e-06;0.00084119;-3.73475e-06
-1.68161e-06;0.000737534;-3.73378e-06
-1.68085e-06;0.000769199;-3.7328e-06
-1.68008e-06;0.000835863;-3.73182e-06
-1.67892e-06;0.000787639;-3.73085e-06
-1.67828e-06;0.000575502;-3.72987e-06
-1.67709e-06;0.000701063;-3.72889e-06
-1.67645e-06;0.000589938;-3.72792e-06
-1.67577e-06;0.000669789;-3.72694e-06
-1.67493e-06;0.000784696;-3.72596e-06
-1.67363e-06;0.000625943;-3.72499e-06
-1.67316e-06;0.000742433;-3.72401e-06
-1.67188e-06;0.000548382;-3.72303e-06
-1.67135e-06;0.000697878;-3.72206e-06
-1.67025e-06;0.000738149;-3.72108e-06
-1.6692e-06;0.000760649;-3.7201e-06
-1.66859e-06;0.000932236;-3.71913e-06
-1.6674e-06;0.000650027;-3.71815e-06
-1.66632e-06;0.00084756;-3.71717e-06
-1.66586e-06;0.000984707;-3.7162e-06
-1.66467e-06;0.000731629;-3.71522e-06
-1.66381e-06;0.000818745;-3.71424e-06
-1.66296e-06;0.000948832;-3.71327e-06
-1.66207e-06;0.000829884;-3.71229e-06
-1.66112e-06;0.000848827;-3.71131e-06
-1.66038e-06;0.000893288;-3.71034e-06
-1.65939e-06;0.00100238;-3.70936e-06
-1.65828e-06;0.000932162;-3.70838e-06
-1.65762e-06;0.00102833;-3.70741e-06
-1.65665e-06;0.000953712;-3.70643e-06
-1.65574e-06;0.000822321;-3.70545e-06
-1.65494e-06;0.000918024;-3.70448e-06
-1.65399e-06;0.000981633;-3.7035e-06
-1.65296e-06;0.00106422;-3.70252e-06
-1.65247e-06;0.000917037;-3.70155e-06
-1.6513e-06;0.000876543;-3.70057e-06
-1.65046e-06;0.00109511;-3.69959e-06
-1.64966e-06;0.00110325;-3.69862e-06
-1.64866e-06;0.00110297;-3.69764e-06
-1.64759e-06;0.00102466;-3.69666e-06
-1.64675e-06;0.000952669;-3.69569e-06
-1.64579e-06;0.0009113;-3.69471e-06
-1.64485e-06;0.00111487;-3.69373e-06
-1.64387e-06;0.00113718;-3.69276e-06
-1.64307e-06;0.000854582;-3.69178e-06
-1.64206e-06;0.000996851;-3.6908e-06
-1.64104e-06;0.00119073;-3.68983e-06
-1.64017e-06;0.000861418;-3.68885e-06
-1.63913e-06;0.000869987;-3.68787e-06
-1.6385e-06;0.000966881;-3.6869e-06
-1.63737e-06;0.000993089;-3.68592e-06
-1.63653e-06;0.00107888;-3.68494e-06
-1.63562e-06;0.00109339;-3.68397e-06
-1.63448e-06;0.000912399;-3.68299e-06
-1.63399e-06;0.00104033;-3.68201e-06
-1.63281e-06;0.00111796;-3.68104e-06
-1.63194e-06;0.00115736;-3.68006e-06
-1.63132e-06;0.0011465;-3.67908e-06
-1.63018e-06;0.00101179;-3.67811e-06
-1.62923e-06;0.00110621;-3.67713e-06
-1.62835e-06;0.00110688;-3.67615e-06
-1.62744e-06;0.000879486;-3.67518e-06
-1.62622e-06;0.000887887;-3.6742e-06
-1.62549e-06;0.00100261;-3.67322e-06
-1.6247e-06;0.00115268;-3.67225e-06
-1.62368e-06;0.00104567;-3.67127e-06
-1.62256e-06;0.00105402;-3.67029e-06
-1.62174e-06;0.00126135;-3.66932e-06
-1.62093e-06;0.00110962;-3.66834e-06
-1.62018e-06;0.00108834;-3.66736e-06
-1.61925e-06;0.00130572;-3.66639e-06
-1.61813e-06;0.00109995;-3.66541e-06
-1.61702e-06;0.001068;-3.66444e-06
-1.61641e-06;0.0012056;-3.66346e-06
-1.61544e-06;0.00119619;-3.66248e-06
-1.61416e-06;0.00116274;-3.66151e-06
-1.61344e-06;0.00121873;-3.66053e-06
-1.61239e-06;0.0012378;-3.65955e-06
-1.61125e-06;0.00119126;-3.65858e-06
-1.61069e-06;0.00131231;-3.6576e-06
-1.60969e-06;0.00133814;-3.65662e-06
-1.60856e-06;0.00140341;-3.65565e-06
-1.60774e-06;0.00120755;-3.65467e-06
-1.60698e-06;0.00127781;-3.65369e-06
-1.60572e-06;0.00105215;-3.65272e-06
-1.60492e-06;0.00120001;-3.65174e-06
-1.60409e-06;0.00124298;-3.65076e-06
-1.60315e-06;0.0013243;-3.64979e-06
-1.6025e-06;0.001345;-3.64881e-06
-1.60134e-06;0.00114175;-3.64783e-06
-1.60001e-06;0.00127707;-3.64686e-06
-1.59904e-06;0.00101857;-3.64588e-06
-1.59827e-06;0.00108577;-3.6449e-06
-1.59745e-06;0.00138231;-3.64393e-06
-1.59635e-06;0.00130868;-3.64295e-06
-1.59542e-06;0.00129793;-3.64197e-06
-1.59465e-06;0.00105424;-3.641e-06
-1.59356e-06;0.0012059;-3.64002e-06
-1.59266e-06;0.00122989;-3.63904e-06
-1.59147e-06;0.00127014;-3.63807e-06
-1.59047e-06;0.00137987;-3.63709e-06
-1.5899e-06;0.00117218;-3.63611e-06
-1.58895e-06;0.00106251;-3.63514e-06
-1.5879e-06;0.00117643;-3.63416e-06
-1.58692e-06;0.00128508;-3.63318e-06
-1.58611e-06;0.00129622;-3.63221e-06
-1.58531e-06;0.001349;-3.63123e-06
-1.58419e-06;0.0012162;-3.63025e-06
-1.58338e-06;0.00139931;-3.62928e-06
-1.58234e-06;0.00126032;-3.6283e-06
-1.58136e-06;0.00127871;-3.62732e-06
-1.58065e-06;0.00150731;-3.62635e-06
-1.5795e-06;0.00136811;-3.62537e-06
-1.57824e-06;0.00140179;-3.62439e-06
-1.57753e-06;0.00163442;-3.62342e-06
-1.57651e-06;0.00137335;-3.62244e-06
-1.57559e-06;0.00135789;-3.62146e-06
-1.57475e-06;0.00144517;-3.62049e-06
-1.57349e-06;0.0016563;-3.61951e-06
-1.57283e-06;0.00155993;-3.61853e-06
-1.57179e-06;0.00165593;-3.61756e-06
-1.57062e-06;0.0015121;-3.61658e-06
-1.5696e-06;0.00162939;-3.6156e-06
-1.56872e-06;0.00169505;-3.61463e-06
-1.56796e-06;0.00168832;-3.61365e-06
-1.56664e-06;0.00177099;-3.61267e-06
-1.56581e-06;0.00174986;-3.6117e-06
-1.56519e-06;0.00165211;-3.61072e-06
-1.56407e-06;0.00185363;-3.60974e-06
-1.56303e-06;0.00179242;-3.60877e-06
-1.56205e-06;0.00187593;-3.60779e-06
-1.56131e-06;0.00182392;-3.60681e-06
-1.56004e-06;0.00164969;-3.60584e-06
-1.55946e-06;0.00188593;-3.60486e-06
-1.55851e-06;0.00187697;-3.60388e-06
-1.55749e-06;0.00192003;-3.60291e-06
-1.55654e-06;0.00186868;-3.60193e-06
-1.55562e-06;0.00193676;-3.60095e-06
-1.55454e-06;0.00186108;-3.59998e-06
-1.55353e-06;0.00191284;-3.599e-06
-1.55301e-06;0.00187162;-3.59802e-06
-1.55163e-06;0.00174586;-3.59705e-06
-1.55089e-06;0.00179233;-3.59607e-06
-1.54988e-06;0.00179516;-3.59509e-06
-1.54872e-06;0.00188088;-3.59412e-06
-1.54765e-06;0.00197424;-3.59314e-06
-1.54676e-06;0.00182122;-3.59216e-06
-1.54618e-06;0.00186341;-3.59119e-06
-1.54504e-06;0.00197528;-3.59021e-06
-1.54401e-06;0.00185669;-3.58923e-06
-1.54327e-06;0.00216721;-3.58826e-06
-1.54215e-06;0.00204789;-3.58728e-06
-1.54134e-06;0.00204388;-3.5863e-06
-1.54052e-06;0.00205658;-3.58533e-06
-1.53949e-06;0.00201063;-3.58435e-06
-1.53829e-06;0.00202157;-3.58337e-06
-1.53748e-06;0.00208385;-3.5824e-06
-1.5364e-06;0.00200978;-3.58142e-06
-1.53517e-06;0.00215855;-3.58044e-06
-1.53442e-06;0.00216438;-3.57947e-06
-1.53336e-06;0.00213003;-3.57849e-06
-1.53214e-06;0.00220237;-3.57751e-06
-1.53144e-06;0.00218736;-3.57654e-06
-1.53094e-06;0.00234373;-3.57556e-06
-1.52977e-06;0.00252776;-3.57458e-06
-1.52888e-06;0.00220718;-3.57361e-06
-1.52773e-06;0.0021128;-3.57263e-06
-1.52689e-06;0.00244282;-3.57165e-06
-1.52578e-06;0.00249392;-3.57068e-06
-1.52505e-06;0.00237776;-3.5697e-06
-1.5239e-06;0.0023992;-3.56872e-06
-1.52297e-06;0.00233255;-3.56775e-06
-1.52193e-06;0.00243705;-3.56677e-06
-1.52112e-06;0.00231391;-3.56579e-06
-1.52024e-06;0.00258178;-3.56482e-06
-1.51893e-06;0.00233129;-3.56384e-06
-1.51851e-06;0.00250105;-3.56286e-06
-1.51742e-06;0.002358;-3.56189e-06
-1.51613e-06;0.00236185;-3.56091e-06
-1.51525e-06;0.00217024;-3.55993e-06
-1.5142e-06;0.00254698;-3.55896e-06
-1.5133e-06;0.00224125;-3.55798e-06
-1.51258e-06;0.00214975;-3.557e-06
-1.51149e-06;0.00246063;-3.55603e-06
-1.51052e-06;0.00246191;-3.55505e-06
-1.50972e-06;0.002492;-3.55407e-06
-1.50827e-06;0.00248477;-3.5531e-06
-1.50761e-06;0.0025354;-3.55212e-06
-1.50646e-06;0.00227472;-3.55114e-06
-1.50571e-06;0.00256339;-3.55017e-06
-1.50485e-06;0.00272976;-3.54919e-06
-1.50373e-06;0.00250232;-3.54821e-06
-1.50284e-06;0.00266969;-3.54724e-06
-1.50178e-06;0.0025543;-3.54626e-06
-1.50072e-06;0.00245577;-3.54528e-06
-1.50012e-06;0.00249466;-3.54431e-06
-1.49893e-06;0.00254802;-3.54333e-06
-1.49825e-06;0.00250198;-3.54235e-06
-1.49717e-06;0.00246704;-3.54138e-06
-1.49611e-06;0.00247328;-3.5404e-06
-1.49525e-06;0.00271967;-3.53942e-06
-1.49411e-06;0.0027434;-3.53845e-06
-1.49317e-06;0.00296461;-3.53747e-06
-1.49244e-06;0.00267699;-3.53649e-06
-1.49127e-06;0.0028041;-3.53552e-06
-1.49044e-06;0.00281729;-3.53454e-06
-1.48959e-06;0.00282554;-3.53356e-06
-1.48829e-06;0.00279896;-3.53259e-06
-1.48765e-06;0.00294231;-3.53161e-06
-1.48644e-06;0.00286734;-3.53063e-06
-1.48529e-06;0.0028785;-3.52966e-06
-1.48463e-06;0.00281349;-3.52868e-06
-1.48376e-06;0.00298059;-3.5277e-06
-1.48273e-06;0.00283582;-3.52673e-06
-1.48174e-06;0.00280157;-3.52575e-06
-1.48058e-06;0.00299303;-3.52477e-06
-1.47978e-06;0.00283897;-3.5238e-06
-1.4788e-06;0.0030802;-3.52282e-06
-1.47775e-06;0.00288464;-3.52184e-06
-1.47669e-06;0.00291616;-3.52087e-06
-1.4757e-06;0.00308393;-3.51989e-06
-1.4749e-06;0.00307823;-3.51891e-06
-1.47393e-06;0.00304675;-3.51794e-06
-1.47295e-06;0.00305988;-3.51696e-06
-1.47192e-06;0.00317438;-3.51598e-06
-1.47114e-06;0.00303045;-3.51501e-06
-1.47011e-06;0.00305161;-3.51403e-06
-1.46911e-06;0.0030319;-3.51305e-06
-1.46802e-06;0.00319313;-3.51208e-06
-1.46719e-06;0.00313092;-3.5111e-06
-1.4662e-06;0.00330545;-3.51012e-06
-1.46525e-06;0.00313446;-3.50915e-06
-1.46449e-06;0.00334097;-3.50817e-06
-1.46343e-06;0.00320327;-3.50719e-06
-1.46261e-06;0.00345506;-3.50622e-06
-1.46163e-06;0.00331137;-3.50524e-06
-1.46061e-06;0.00330109;-3.50426e-06
-1.4597e-06;0.0033911;-3.50329e-06
-1.4585e-06;0.00351478;-3.50231e-06
-1.45738e-06;0.00340039;-3.50133e-06
-1.45681e-06;0.0032771;-3.50036e-06
-1.45562e-06;0.0033742;-3.49938e-06
-1.45479e-06;0.00351843;-3.4984e-06
-1.45391e-06;0.00341226;-3.49743e-06
-1.45264e-06;0.00352515;-3.49645e-06
-1.4516e-06;0.00324257;-3.49547e-06
-1.45091e-06;0.00328193;-3.4945e-06
-1.4498e-06;0.00350446;-3.49352e-06
-1.44884e-06;0.00358064;-3.49254e-06
-1.44794e-06;0.00320967;-3.49157e-06
-1.44681e-06;0.00352876;-3.49059e-06
-1.446e-06;0.00348816;-3.48961e-06
-1.44507e-06;0.00334529;-3.48864e-06
-1.44441e-06;0.00360664;-3.48766e-06
-1.44331e-06;0.00340639;-3.48668e-06
-1.4418e-06;0.00357369;-3.48571e-06
-1.44129e-06;0.00386642;-3.48473e-06
-1.44014e-06;0.00373591;-3.48375e-06
-1.43897e-06;0.00355719;-3.48278e-06
-1.43849e-06;0.00379242;-3.4818e-06
-1.43731e-06;0.0037095;-3.48082e-06
-1.43581e-06;0.00380986;-3.47985e-06
-1.43522e-06;0.00388282;-3.47887e-06
-1.43435e-06;0.00384824;-3.47789e-06
-1.43316e-06;0.00370266;-3.47692e-06
-1.4324e-06;0.00380097;-3.47594e-06
-1.43153e-06;0.00349812;-3.47496e-06
-1.43008e-06;0.00369456;-3.47399e-06
-1.42938e-06;0.0036769;-3.47301e-06
-1.42842e-06;0.00360778;-3.47203e-06
-1.42707e-06;0.00344085;-3.47106e-06
-1.42648e-06;0.00376135;-3.47008e-06
-1.42523e-06;0.00361543;-3.4691e-06
-1.4243e-06;0.00370514;-3.46813e-06
-1.42339e-06;0.00376174;-3.46715e-06
-1.42249e-06;0.00369305;-3.46617e-06
-1.42159e-06;0.00390643;-3.4652e-06
-1.42047e-06;0.00381043;-3.46422e-06
-1.41955e-06;0.00387546;-3.46324e-06
-1.41879e-06;0.00385722;-3.46227e-06
-1.41722e-06;0.00385847;-3.46129e-06
-1.41662e-06;0.00400247;-3.46031e-06
-1.41575e-06;0.00376195;-3.45934e-06
-1.41446e-06;0.00392459;-3.45836e-06
-1.41388e-06;0.00378236;-3.45738e-06
-1.41281e-06;0.00380214;-3.45641e-06
-1.41153e-06;0.00409307;-3.45543e-06
-1.41107e-06;0.00398172;-3.45445e-06
-1.40992e-06;0.00400139;-3.45348e-06
-1.40867e-06;0.00405122;-3.4525e-06
-1.40788e-06;0.00408497;-3.45152e-06
-1.40698e-06;0.00423856;-3.45055e-06
-1.40599e-06;0.0040935;-3.44957e-06
-1.40516e-06;0.00417868;-3.44859e-06
-1.40444e-06;0.00416562;-3.44762e-06
-1.40294e-06;0.00397774;-3.44664e-06
-1.40216e-06;0.00404319;-3.44566e-06
-1.40107e-06;0.00417382;-3.44469e-06
-1.39979e-06;0.00434158;-3.44371e-06
-1.39906e-06;0.00403054;-3.44273e-06
-1.39837e-06;0.0041645;-3.44176e-06
-1.39692e-06;0.00421872;-3.44078e-06
-1.3962e-06;0.00392938;-3.4398e-06
-1.3952e-06;0.00392191;-3.43883e-06
-1.3942e-06;0.00415556;-3.43785e-06
-1.39346e-06;0.00395358;-3.43687e-06
-1.39225e-06;0.00412226;-3.4359e-06
-1.39131e-06;0.00411246;-3.43492e-06
-1.39083e-06;0.00408677;-3.43394e-06
-1.38944e-06;0.00415858;-3.43297e-06
-1.3884e-06;0.00425646;-3.43199e-06
-1.38789e-06;0.00411337;-3.43101e-06
-1.38675e-06;0.00410555;-3.43004e-06
-1.38579e-06;0.00443995;-3.42906e-06
-1.38471e-06;0.00429722;-3.42808e-06
-1.38366e-06;0.00453705;-3.42711e-06
-1.3826e-06;0.00424149;-3.42613e-06
-1.38172e-06;0.00405982;-3.42515e-06
-1.38083e-06;0.00410196;-3.42418e-06
-1.37972e-06;0.00417251;-3.4232e-06
-1.37886e-06;0.00414739;-3.42222e-06
-1.37782e-06;0.00409573;-3.42125e-06
-1.37685e-06;0.00434037;-3.42027e-06
-1.37599e-06;0.00436202;-3.41929e-06
-1.37458e-06;0.00439596;-3.41832e-06
-1.37369e-06;0.00440016;-3.41734e-06
-1.37295e-06;0.00453159;-3.41636e-06
-1.37208e-06;0.00451855;-3.41539e-06
-1.371e-06;0.00453705;-3.41441e-06
-1.36992e-06;0.00429101;-3.41343e-06
-1.36873e-06;0.00445068;-3.41246e-06
-1.36797e-06;0.00455432;-3.41148e-06
-1.36681e-06;0.00440376;-3.4105e-06
-1.36587e-06;0.004541;-3.40953e-06
-1.36506e-06;0.00462491;-3.40855e-06
-1.36394e-06;0.00468168;-3.40757e-06
-1.36314e-06;0.00451326;-3.4066e-06
-1.36209e-06;0.00460573;-3.40562e-06
-1.36119e-06;0.00466395;-3.40464e-06
-1.36022e-06;0.00445562;-3.40367e-06
-1.35899e-06;0.00449453;-3.40269e-06
-1.35833e-06;0.00441171;-3.40171e-06
-1.35738e-06;0.00457445;-3.40074e-06
-1.35635e-06;0.00441773;-3.39976e-06
-1.35551e-06;0.00441514;-3.39878e-06
-1.35422e-06;0.0043649;-3.39781e-06
-1.35338e-06;0.00454355;-3.39683e-06
-1.35239e-06;0.00454469;-3.39585e-06
-1.35145e-06;0.00446031;-3.39488e-06
-1.3506e-06;0.00449134;-3.3939e-06
-1.34933e-06;0.00460913;-3.39292e-06
-1.34863e-06;0.00464732;-3.39195e-06
-1.34736e-06;0.00464594;-3.39097e-06
-1.34632e-06;0.00464724;-3.38999e-06
-1.34531e-06;0.00464192;-3.38902e-06
-1.34437e-06;0.00486676;-3.38804e-06
-1.34344e-06;0.0046316;-3.38706e-06
-1.3425e-06;0.00466114;-3.38609e-06
-1.34144e-06;0.00469407;-3.38511e-06
-1.34044e-06;0.00484329;-3.38413e-06
-1.33948e-06;0.00473293;-3.38316e-06
-1.33875e-06;0.00473771;-3.38218e-06
-1.3375e-06;0.00472779;-3.3812e-06
-1.33667e-06;0.0045933;-3.38023e-06
-1.33546e-06;0.00468154;-3.37925e-06
-1.33454e-06;0.00461467;-3.37827e-06
-1.33343e-06;0.00455668;-3.3773e-06
-1.33256e-06;0.00475781;-3.37632e-06
-1.33182e-06;0.00458622;-3.37534e-06
-1.33062e-06;0.00482103;-3.37437e-06
-1.32962e-06;0.00481619;-3.37339e-06
-1.3288e-06;0.00495831;-3.37241e-06
-1.32762e-06;0.00486618;-3.37144e-06
-1.32659e-06;0.00489194;-3.37046e-06
-1.32557e-06;0.0047935;-3.36948e-06
-1.3244e-06;0.00461711;-3.36851e-06
-1.32381e-06;0.00470696;-3.36753e-06
-1.32287e-06;0.0047249;-3.36655e-06
-1.32161e-06;0.00476308;-3.36558e-06
-1.32071e-06;0.00492588;-3.3646e-06
-1.3197e-06;0.00472738;-3.36362e-06
-1.31865e-06;0.00486622;-3.36265e-06
-1.31759e-06;0.00483977;-3.36167e-06
-1.31665e-06;0.00471896;-3.36069e-06
-1.31574e-06;0.00483969;-3.35972e-06
-1.31472e-06;0.00470275;-3.35874e-06
-1.3136e-06;0.00472188;-3.35776e-06
-1.31264e-06;0.00450753;-3.35679e-06
-1.31175e-06;0.0045421;-3.35581e-06
-1.31078e-06;0.00471369;-3.35483e-06
-1.30977e-06;0.0049174;-3.35386e-06
-1.30865e-06;0.00471424;-3.35288e-06
-1.30786e-06;0.00496527;-3.3519e-06
-1.30682e-06;0.00467537;-3.35093e-06
-1.30596e-06;0.00476258;-3.34995e-06
-1.30476e-06;0.00484523;-3.34897e-06
-1.30381e-06;0.00480412;-3.348e-06
-1.30329e-06;0.00475351;-3.34702e-06
-1.30206e-06;0.00500461;-3.34604e-06
-1.30109e-06;0.00499226;-3.34507e-06
-1.29973e-06;0.00491064;-3.34409e-06
-1.29901e-06;0.00505887;-3.34311e-06
-1.29807e-06;0.00512386;-3.34214e-06
-1.29697e-06;0.00498355;-3.34116e-06
-1.29611e-06;0.00524717;-3.34018e-06
-1.29511e-06;0.0051032;-3.33921e-06
-1.29404e-06;0.00510875;-3.33823e-06
-1.29309e-06;0.00500605;-3.33725e-06
-1.29218e-06;0.00507014;-3.33628e-06
-1.29139e-06;0.00504371;-3.3353e-06
-1.29029e-06;0.00487289;-3.33432e-06
-1.28913e-06;0.0048415;-3.33335e-06
-1.28806e-06;0.0049383;-3.33237e-06
-1.2871e-06;0.00493502;-3.33139e-06
-1.28622e-06;0.00507711;-3.33042e-06
-1.28524e-06;0.00507377;-3.32944e-06
-1.2842e-06;0.00489043;-3.32846e-06
-1.28339e-06;0.00511641;-3.32749e-06
-1.28259e-06;0.00506228;-3.32651e-06
-1.2812e-06;0.00487838;-3.32553e-06
-1.28036e-06;0.00495633;-3.32456e-06
-1.27919e-06;0.00503497;-3.32358e-06
-1.27845e-06;0.00499923;-3.3226e-06
-1.27724e-06;0.00505146;-3.32163e-06
-1.27631e-06;0.00491964;-3.32065e-06
-1.27524e-06;0.00493715;-3.31967e-06
-1.27431e-06;0.00487855;-3.3187e-06
-1.27328e-06;0.00491291;-3.31772e-06
-1.27251e-06;0.00484722;-3.31674e-06
-1.27134e-06;0.00518985;-3.31577e-06
-1.27034e-06;0.00506658;-3.31479e-06
-1.26934e-06;0.00509106;-3.31381e-06
-1.26821e-06;0.00486931;-3.31284e-06
-1.26741e-06;0.00494307;-3.31186e-06
-1.26632e-06;0.00509583;-3.31088e-06
-1.26504e-06;0.00504274;-3.30991e-06
-1.26442e-06;0.00507761;-3.30893e-06
