#Filename=G:\File_Exchange\Raoul_Paula\pdms_35t1_afm_041124\Image_00031_20241104.nid
#Date=04-11-2024
#Controller=096-20-046
#Scanhead=75-21-266.hed
#Cantilever=CP-qp-CONT-BSG-B-5
#Spring-Constant=0.125959N/m
#Deflection-Sensitivity=5e-09m/V
#SpecMode=Map
#SpecMap-Dim=-1e-05;1e-05;-1e-05;1e-05
#SpecMap-Size=3;3;0;0
#SpecMap-CurIndex=6
#SpecMap-PhaseCount=2

#Spec-Phase=0
#Spec-Name=Spec forward
#Spec-Points=10240
#Spec-SampleRate=0Hz
#Spec-Data=Z-Axis Sensor [m];Deflection [N];Z-Axis-Out [m]
-1.73281e-06;0.00118077;-3.77382e-06
-1.73201e-06;0.00102069;-3.77284e-06
-1.73118e-06;0.00120647;-3.77187e-06
-1.73029e-06;0.00134448;-3.77089e-06
-1.72922e-06;0.00144502;-3.76991e-06
-1.72847e-06;0.0011218;-3.76894e-06
-1.72766e-06;0.00130482;-3.76796e-06
-1.72683e-06;0.00123933;-3.76698e-06
-1.7262e-06;0.00117024;-3.76601e-06
-1.7251e-06;0.0012992;-3.76503e-06
-1.72426e-06;0.00124637;-3.76405e-06
-1.72332e-06;0.00117729;-3.76308e-06
-1.72264e-06;0.00141358;-3.7621e-06
-1.72185e-06;0.00125662;-3.76112e-06
-1.72079e-06;0.00114687;-3.76015e-06
-1.72005e-06;0.00133662;-3.75917e-06
-1.71895e-06;0.00112875;-3.75819e-06
-1.71834e-06;0.00134192;-3.75722e-06
-1.71769e-06;0.0013114;-3.75624e-06
-1.71687e-06;0.0011994;-3.75526e-06
-1.71588e-06;0.00106325;-3.75429e-06
-1.71516e-06;0.00150353;-3.75331e-06
-1.71407e-06;0.00134952;-3.75233e-06
-1.71309e-06;0.00127882;-3.75136e-06
-1.71241e-06;0.00139656;-3.75038e-06
-1.71151e-06;0.00141289;-3.7494e-06
-1.71061e-06;0.00142289;-3.74843e-06
-1.70963e-06;0.00130763;-3.74745e-06
-1.70871e-06;0.00130009;-3.74647e-06
-1.70783e-06;0.00116861;-3.7455e-06
-1.70689e-06;0.0014857;-3.74452e-06
-1.70613e-06;0.00153348;-3.74354e-06
-1.70561e-06;0.00129847;-3.74257e-06
-1.70468e-06;0.0014347;-3.74159e-06
-1.70369e-06;0.00153458;-3.74061e-06
-1.70289e-06;0.00140738;-3.73964e-06
-1.70218e-06;0.00127742;-3.73866e-06
-1.7011e-06;0.00144595;-3.73768e-06
-1.70034e-06;0.00148812;-3.73671e-06
-1.69921e-06;0.0015251;-3.73573e-06
-1.69842e-06;0.00132119;-3.73475e-06
-1.69734e-06;0.00145521;-3.73378e-06
-1.69652e-06;0.00125865;-3.7328e-06
-1.69525e-06;0.00120923;-3.73182e-06
-1.69494e-06;0.00144649;-3.73085e-06
-1.69398e-06;0.00144363;-3.72987e-06
-1.69303e-06;0.0014971;-3.72889e-06
-1.6921e-06;0.00154564;-3.72792e-06
-1.69141e-06;0.00166463;-3.72694e-06
-1.69054e-06;0.00147926;-3.72596e-06
-1.68969e-06;0.00131017;-3.72499e-06
-1.68877e-06;0.00148796;-3.72401e-06
-1.68793e-06;0.00130851;-3.72303e-06
-1.68691e-06;0.00175215;-3.72206e-06
-1.68624e-06;0.00132907;-3.72108e-06
-1.68519e-06;0.00155248;-3.7201e-06
-1.68419e-06;0.00160631;-3.71913e-06
-1.68315e-06;0.00160545;-3.71815e-06
-1.6825e-06;0.00149647;-3.71717e-06
-1.68146e-06;0.00160301;-3.7162e-06
-1.68041e-06;0.00135578;-3.71522e-06
-1.67969e-06;0.00146715;-3.71424e-06
-1.67866e-06;0.00148639;-3.71327e-06
-1.67783e-06;0.00169434;-3.71229e-06
-1.67716e-06;0.00146901;-3.71131e-06
-1.67614e-06;0.00132987;-3.71034e-06
-1.67523e-06;0.00141738;-3.70936e-06
-1.67457e-06;0.0015912;-3.70838e-06
-1.67339e-06;0.00130089;-3.70741e-06
-1.6725e-06;0.00141554;-3.70643e-06
-1.67178e-06;0.00145704;-3.70545e-06
-1.67076e-06;0.00122858;-3.70448e-06
-1.66992e-06;0.00157727;-3.7035e-06
-1.66919e-06;0.00144186;-3.70252e-06
-1.66829e-06;0.00144705;-3.70155e-06
-1.66711e-06;0.00137899;-3.70057e-06
-1.66651e-06;0.001346;-3.69959e-06
-1.66558e-06;0.00163615;-3.69862e-06
-1.66458e-06;0.00151347;-3.69764e-06
-1.66365e-06;0.00150973;-3.69666e-06
-1.66235e-06;0.00147825;-3.69569e-06
-1.6618e-06;0.00138957;-3.69471e-06
-1.66094e-06;0.0016447;-3.69373e-06
-1.6597e-06;0.00144312;-3.69276e-06
-1.65928e-06;0.00162201;-3.69178e-06
-1.658e-06;0.00149332;-3.6908e-06
-1.65708e-06;0.00164252;-3.68983e-06
-1.65638e-06;0.00163786;-3.68885e-06
-1.65508e-06;0.00159536;-3.68787e-06
-1.65439e-06;0.00163699;-3.6869e-06
-1.6536e-06;0.00160607;-3.68592e-06
-1.65236e-06;0.00170091;-3.68494e-06
-1.65159e-06;0.00155771;-3.68397e-06
-1.65046e-06;0.00138607;-3.68299e-06
-1.64949e-06;0.00154065;-3.68201e-06
-1.64888e-06;0.00150926;-3.68104e-06
-1.64777e-06;0.00153294;-3.68006e-06
-1.64686e-06;0.0015934;-3.67908e-06
-1.64596e-06;0.00153851;-3.67811e-06
-1.64541e-06;0.00145506;-3.67713e-06
-1.64447e-06;0.00145502;-3.67615e-06
-1.64335e-06;0.00162959;-3.67518e-06
-1.64238e-06;0.00152031;-3.6742e-06
-1.64121e-06;0.00167905;-3.67322e-06
-1.64027e-06;0.00175396;-3.67225e-06
-1.63939e-06;0.00183029;-3.67127e-06
-1.63847e-06;0.00165271;-3.67029e-06
-1.63765e-06;0.00156295;-3.66932e-06
-1.63672e-06;0.00192076;-3.66834e-06
-1.63591e-06;0.00175027;-3.66736e-06
-1.6348e-06;0.00187082;-3.66639e-06
-1.63388e-06;0.00172878;-3.66541e-06
-1.63287e-06;0.00165558;-3.66444e-06
-1.63187e-06;0.0016968;-3.66346e-06
-1.63081e-06;0.00183674;-3.66248e-06
-1.62999e-06;0.00161823;-3.66151e-06
-1.62913e-06;0.00173001;-3.66053e-06
-1.6283e-06;0.00174038;-3.65955e-06
-1.62744e-06;0.00173878;-3.65858e-06
-1.62631e-06;0.00164718;-3.6576e-06
-1.62534e-06;0.00193309;-3.65662e-06
-1.62458e-06;0.00201486;-3.65565e-06
-1.62346e-06;0.0017166;-3.65467e-06
-1.62238e-06;0.0020073;-3.65369e-06
-1.62171e-06;0.00171045;-3.65272e-06
-1.62094e-06;0.00183769;-3.65174e-06
-1.6198e-06;0.00179254;-3.65076e-06
-1.61855e-06;0.00181824;-3.64979e-06
-1.61788e-06;0.00193883;-3.64881e-06
-1.61694e-06;0.00192132;-3.64783e-06
-1.61609e-06;0.00183072;-3.64686e-06
-1.61524e-06;0.00178302;-3.64588e-06
-1.61413e-06;0.0018253;-3.6449e-06
-1.61358e-06;0.00171956;-3.64393e-06
-1.61268e-06;0.00197461;-3.64295e-06
-1.61147e-06;0.00167821;-3.64197e-06
-1.61069e-06;0.00165895;-3.641e-06
-1.60966e-06;0.00196304;-3.64002e-06
-1.60841e-06;0.00172649;-3.63904e-06
-1.60737e-06;0.00165876;-3.63807e-06
-1.60669e-06;0.00180774;-3.63709e-06
-1.60564e-06;0.00169454;-3.63611e-06
-1.60455e-06;0.00179697;-3.63514e-06
-1.60393e-06;0.00188435;-3.63416e-06
-1.60309e-06;0.00194319;-3.63318e-06
-1.60198e-06;0.00168713;-3.63221e-06
-1.60081e-06;0.00185622;-3.63123e-06
-1.60018e-06;0.00166951;-3.63025e-06
-1.59925e-06;0.00183692;-3.62928e-06
-1.59837e-06;0.00171037;-3.6283e-06
-1.59736e-06;0.00182347;-3.62732e-06
-1.59632e-06;0.00174152;-3.62635e-06
-1.59515e-06;0.00201358;-3.62537e-06
-1.59429e-06;0.00193263;-3.62439e-06
-1.59338e-06;0.00186734;-3.62342e-06
-1.59258e-06;0.00174709;-3.62244e-06
-1.59171e-06;0.00195315;-3.62146e-06
-1.5903e-06;0.0017486;-3.62049e-06
-1.58973e-06;0.00198172;-3.61951e-06
-1.58873e-06;0.00215238;-3.61853e-06
-1.58746e-06;0.00185259;-3.61756e-06
-1.58677e-06;0.0018901;-3.61658e-06
-1.58564e-06;0.00188222;-3.6156e-06
-1.58488e-06;0.0017814;-3.61463e-06
-1.584e-06;0.0017596;-3.61365e-06
-1.58279e-06;0.00185844;-3.61267e-06
-1.58205e-06;0.00170313;-3.6117e-06
-1.58145e-06;0.00193872;-3.61072e-06
-1.58026e-06;0.00161957;-3.60974e-06
-1.57923e-06;0.00180826;-3.60877e-06
-1.57844e-06;0.00180742;-3.60779e-06
-1.57719e-06;0.00171259;-3.60681e-06
-1.57658e-06;0.00181336;-3.60584e-06
-1.57527e-06;0.00184821;-3.60486e-06
-1.57467e-06;0.00192113;-3.60388e-06
-1.57355e-06;0.00186777;-3.60291e-06
-1.57273e-06;0.00178194;-3.60193e-06
-1.57159e-06;0.00173349;-3.60095e-06
-1.57096e-06;0.00182385;-3.59998e-06
-1.57004e-06;0.00205306;-3.599e-06
-1.569e-06;0.00187714;-3.59802e-06
-1.56796e-06;0.00194607;-3.59705e-06
-1.56719e-06;0.00174753;-3.59607e-06
-1.56654e-06;0.00181723;-3.59509e-06
-1.56529e-06;0.00194516;-3.59412e-06
-1.56432e-06;0.00175759;-3.59314e-06
-1.56339e-06;0.00179621;-3.59216e-06
-1.56273e-06;0.00206677;-3.59119e-06
-1.56148e-06;0.00203775;-3.59021e-06
-1.56037e-06;0.0020295;-3.58923e-06
-1.5596e-06;0.00176691;-3.58826e-06
-1.5585e-06;0.00190102;-3.58728e-06
-1.55768e-06;0.00193285;-3.5863e-06
-1.55643e-06;0.00190368;-3.58533e-06
-1.55563e-06;0.00197131;-3.58435e-06
-1.55462e-06;0.0020989;-3.58337e-06
-1.55362e-06;0.00202194;-3.5824e-06
-1.55239e-06;0.00209836;-3.58142e-06
-1.55182e-06;0.0019188;-3.58044e-06
-1.55072e-06;0.00194347;-3.57947e-06
-1.5499e-06;0.00186123;-3.57849e-06
-1.54866e-06;0.00168648;-3.57751e-06
-1.54769e-06;0.00162028;-3.57654e-06
-1.54687e-06;0.00185739;-3.57556e-06
-1.5459e-06;0.00187196;-3.57458e-06
-1.54509e-06;0.00193391;-3.57361e-06
-1.54375e-06;0.00206037;-3.57263e-06
-1.54288e-06;0.0020309;-3.57165e-06
-1.5421e-06;0.00202153;-3.57068e-06
-1.54109e-06;0.00188215;-3.5697e-06
-1.54031e-06;0.00200223;-3.56872e-06
-1.53924e-06;0.00165405;-3.56775e-06
-1.53826e-06;0.00177611;-3.56677e-06
-1.53745e-06;0.0019482;-3.56579e-06
-1.53658e-06;0.00192115;-3.56482e-06
-1.53569e-06;0.00198184;-3.56384e-06
-1.53439e-06;0.00185283;-3.56286e-06
-1.53347e-06;0.00191942;-3.56189e-06
-1.53271e-06;0.00187475;-3.56091e-06
-1.53162e-06;0.00200231;-3.55993e-06
-1.53053e-06;0.0019259;-3.55896e-06
-1.52963e-06;0.00203641;-3.55798e-06
-1.52873e-06;0.00198383;-3.557e-06
-1.52788e-06;0.00209853;-3.55603e-06
-1.52687e-06;0.00209443;-3.55505e-06
-1.5258e-06;0.00202691;-3.55407e-06
-1.52468e-06;0.00199564;-3.5531e-06
-1.52411e-06;0.00199514;-3.55212e-06
-1.52319e-06;0.00199137;-3.55114e-06
-1.52194e-06;0.00194714;-3.55017e-06
-1.52105e-06;0.00200657;-3.54919e-06
-1.52017e-06;0.00197083;-3.54821e-06
-1.51915e-06;0.00219744;-3.54724e-06
-1.51828e-06;0.00190873;-3.54626e-06
-1.517e-06;0.00195583;-3.54528e-06
-1.51621e-06;0.00212029;-3.54431e-06
-1.51539e-06;0.0020056;-3.54333e-06
-1.51457e-06;0.00190459;-3.54235e-06
-1.51339e-06;0.00191087;-3.54138e-06
-1.51236e-06;0.00198927;-3.5404e-06
-1.51146e-06;0.00208847;-3.53942e-06
-1.51052e-06;0.00208777;-3.53845e-06
-1.50951e-06;0.00196822;-3.53747e-06
-1.50849e-06;0.00193505;-3.53649e-06
-1.5076e-06;0.00208251;-3.53552e-06
-1.50679e-06;0.00236455;-3.53454e-06
-1.50575e-06;0.00217328;-3.53356e-06
-1.50459e-06;0.0020645;-3.53259e-06
-1.5037e-06;0.00218039;-3.53161e-06
-1.50253e-06;0.00208365;-3.53063e-06
-1.50171e-06;0.00205176;-3.52966e-06
-1.50077e-06;0.00217319;-3.52868e-06
-1.50017e-06;0.00208296;-3.5277e-06
-1.49928e-06;0.00187595;-3.52673e-06
-1.49798e-06;0.00217097;-3.52575e-06
-1.49691e-06;0.00203125;-3.52477e-06
-1.49598e-06;0.00236895;-3.5238e-06
-1.49484e-06;0.00199802;-3.52282e-06
-1.49391e-06;0.00221958;-3.52184e-06
-1.49311e-06;0.00232292;-3.52087e-06
-1.49202e-06;0.00210464;-3.51989e-06
-1.49082e-06;0.00224024;-3.51891e-06
-1.48976e-06;0.00216046;-3.51794e-06
-1.48895e-06;0.00207838;-3.51696e-06
-1.48814e-06;0.0022275;-3.51598e-06
-1.48695e-06;0.00225442;-3.51501e-06
-1.48634e-06;0.00207996;-3.51403e-06
-1.48532e-06;0.00207935;-3.51305e-06
-1.48405e-06;0.00224479;-3.51208e-06
-1.48328e-06;0.00219602;-3.5111e-06
-1.48236e-06;0.00211647;-3.51012e-06
-1.48113e-06;0.00219924;-3.50915e-06
-1.48051e-06;0.0022186;-3.50817e-06
-1.47926e-06;0.0021648;-3.50719e-06
-1.47828e-06;0.00203464;-3.50622e-06
-1.47751e-06;0.00210501;-3.50524e-06
-1.47647e-06;0.00228483;-3.50426e-06
-1.47515e-06;0.00204071;-3.50329e-06
-1.47449e-06;0.00217319;-3.50231e-06
-1.47353e-06;0.00198405;-3.50133e-06
-1.47249e-06;0.00225289;-3.50036e-06
-1.47149e-06;0.00211464;-3.49938e-06
-1.47057e-06;0.00222538;-3.4984e-06
-1.46934e-06;0.0022205;-3.49743e-06
-1.46864e-06;0.00235215;-3.49645e-06
-1.46811e-06;0.00221668;-3.49547e-06
-1.46699e-06;0.00233179;-3.4945e-06
-1.46577e-06;0.00220765;-3.49352e-06
-1.46477e-06;0.00227433;-3.49254e-06
-1.46382e-06;0.00226932;-3.49157e-06
-1.46284e-06;0.00223525;-3.49059e-06
-1.46192e-06;0.00219038;-3.48961e-06
-1.46104e-06;0.0020187;-3.48864e-06
-1.46039e-06;0.00234798;-3.48766e-06
-1.45892e-06;0.00224602;-3.48668e-06
-1.4582e-06;0.00234082;-3.48571e-06
-1.45717e-06;0.00244392;-3.48473e-06
-1.45618e-06;0.00219237;-3.48375e-06
-1.4551e-06;0.00239356;-3.48278e-06
-1.4543e-06;0.00231996;-3.4818e-06
-1.45317e-06;0.00225004;-3.48082e-06
-1.45255e-06;0.0020482;-3.47985e-06
-1.45144e-06;0.00218961;-3.47887e-06
-1.45058e-06;0.00225412;-3.47789e-06
-1.44954e-06;0.00245167;-3.47692e-06
-1.44876e-06;0.00236999;-3.47594e-06
-1.44744e-06;0.00247141;-3.47496e-06
-1.44674e-06;0.00247613;-3.47399e-06
-1.44563e-06;0.00238381;-3.47301e-06
-1.4446e-06;0.00257125;-3.47203e-06
-1.44371e-06;0.00248609;-3.47106e-06
-1.44287e-06;0.00225647;-3.47008e-06
-1.4418e-06;0.00246847;-3.4691e-06
-1.44085e-06;0.0024713;-3.46813e-06
-1.43985e-06;0.00260469;-3.46715e-06
-1.43877e-06;0.00248015;-3.46617e-06
-1.43785e-06;0.00248181;-3.4652e-06
-1.43692e-06;0.00239017;-3.46422e-06
-1.43592e-06;0.00244899;-3.46324e-06
-1.43484e-06;0.00260644;-3.46227e-06
-1.43367e-06;0.00267875;-3.46129e-06
-1.43276e-06;0.00250774;-3.46031e-06
-1.43197e-06;0.00271641;-3.45934e-06
-1.43108e-06;0.00271397;-3.45836e-06
-1.43011e-06;0.00260433;-3.45738e-06
-1.42906e-06;0.00251619;-3.45641e-06
-1.42798e-06;0.00255199;-3.45543e-06
-1.42727e-06;0.00252586;-3.45445e-06
-1.4262e-06;0.00249695;-3.45348e-06
-1.42512e-06;0.00253217;-3.4525e-06
-1.42424e-06;0.00247046;-3.45152e-06
-1.42305e-06;0.00245651;-3.45055e-06
-1.42232e-06;0.00248004;-3.44957e-06
-1.42097e-06;0.00239071;-3.44859e-06
-1.42004e-06;0.00253406;-3.44762e-06
-1.41923e-06;0.00266271;-3.44664e-06
-1.41816e-06;0.00253242;-3.44566e-06
-1.41715e-06;0.00237398;-3.44469e-06
-1.41633e-06;0.00238154;-3.44371e-06
-1.41551e-06;0.00257216;-3.44273e-06
-1.41449e-06;0.00259057;-3.44176e-06
-1.41334e-06;0.00240233;-3.44078e-06
-1.41265e-06;0.00265345;-3.4398e-06
-1.41156e-06;0.00256214;-3.43883e-06
-1.41059e-06;0.00270862;-3.43785e-06
-1.40962e-06;0.00268664;-3.43687e-06
-1.40861e-06;0.00254115;-3.4359e-06
-1.40733e-06;0.00247991;-3.43492e-06
-1.40667e-06;0.00260202;-3.43394e-06
-1.40591e-06;0.00267455;-3.43297e-06
-1.40459e-06;0.00262536;-3.43199e-06
-1.40361e-06;0.00273747;-3.43101e-06
-1.40237e-06;0.00260105;-3.43004e-06
-1.40152e-06;0.00258379;-3.42906e-06
-1.40068e-06;0.00276106;-3.42808e-06
-1.39946e-06;0.00297604;-3.42711e-06
-1.3988e-06;0.00281997;-3.42613e-06
-1.39757e-06;0.00276836;-3.42515e-06
-1.39668e-06;0.00294145;-3.42418e-06
-1.39563e-06;0.00288846;-3.4232e-06
-1.3947e-06;0.00278339;-3.42222e-06
-1.3939e-06;0.00267297;-3.42125e-06
-1.39297e-06;0.00281163;-3.42027e-06
-1.39176e-06;0.00291929;-3.41929e-06
-1.39107e-06;0.00292445;-3.41832e-06
-1.39002e-06;0.00291828;-3.41734e-06
-1.38891e-06;0.00283778;-3.41636e-06
-1.38815e-06;0.00303648;-3.41539e-06
-1.38709e-06;0.00287034;-3.41441e-06
-1.38594e-06;0.00275372;-3.41343e-06
-1.38539e-06;0.00282044;-3.41246e-06
-1.38402e-06;0.00286611;-3.41148e-06
-1.3832e-06;0.00277843;-3.4105e-06
-1.38211e-06;0.00287619;-3.40953e-06
-1.3811e-06;0.00294244;-3.40855e-06
-1.38024e-06;0.00296813;-3.40757e-06
-1.37919e-06;0.00299238;-3.4066e-06
-1.37796e-06;0.00285395;-3.40562e-06
-1.37713e-06;0.0030507;-3.40464e-06
-1.37609e-06;0.0031499;-3.40367e-06
-1.375e-06;0.00298446;-3.40269e-06
-1.37441e-06;0.00303332;-3.40171e-06
-1.37334e-06;0.00315666;-3.40074e-06
-1.37247e-06;0.00334255;-3.39976e-06
-1.37147e-06;0.00294514;-3.39878e-06
-1.37026e-06;0.0031268;-3.39781e-06
-1.36946e-06;0.00330346;-3.39683e-06
-1.36826e-06;0.00307284;-3.39585e-06
-1.36729e-06;0.00298964;-3.39488e-06
-1.36644e-06;0.00309615;-3.3939e-06
-1.36547e-06;0.00320196;-3.39292e-06
-1.36416e-06;0.00315713;-3.39195e-06
-1.36354e-06;0.00315296;-3.39097e-06
-1.36248e-06;0.00318283;-3.38999e-06
-1.36162e-06;0.00340866;-3.38902e-06
-1.36088e-06;0.0033694;-3.38804e-06
-1.35979e-06;0.00321502;-3.38706e-06
-1.35884e-06;0.00307513;-3.38609e-06
-1.35769e-06;0.00329476;-3.38511e-06
-1.35647e-06;0.00330594;-3.38413e-06
-1.35577e-06;0.00335945;-3.38316e-06
-1.35472e-06;0.00307214;-3.38218e-06
-1.35384e-06;0.00342429;-3.3812e-06
-1.35283e-06;0.00336645;-3.38023e-06
-1.35178e-06;0.0035128;-3.37925e-06
-1.35095e-06;0.00321124;-3.37827e-06
-1.34966e-06;0.00315858;-3.3773e-06
-1.34871e-06;0.00334805;-3.37632e-06
-1.34791e-06;0.00325555;-3.37534e-06
-1.34638e-06;0.00327705;-3.37437e-06
-1.34588e-06;0.00326164;-3.37339e-06
-1.34482e-06;0.00345737;-3.37241e-06
-1.34362e-06;0.00351148;-3.37144e-06
-1.34283e-06;0.00329554;-3.37046e-06
-1.34181e-06;0.00333253;-3.36948e-06
-1.34087e-06;0.00333672;-3.36851e-06
-1.33983e-06;0.00363009;-3.36753e-06
-1.33861e-06;0.00366598;-3.36655e-06
-1.33781e-06;0.0035841;-3.36558e-06
-1.33686e-06;0.00340371;-3.3646e-06
-1.33593e-06;0.00349552;-3.36362e-06
-1.33499e-06;0.00362858;-3.36265e-06
-1.33405e-06;0.00356179;-3.36167e-06
-1.33308e-06;0.0036075;-3.36069e-06
-1.3321e-06;0.00352951;-3.35972e-06
-1.33101e-06;0.00354812;-3.35874e-06
-1.32998e-06;0.00345755;-3.35776e-06
-1.32882e-06;0.00361221;-3.35679e-06
-1.32792e-06;0.0036918;-3.35581e-06
-1.32697e-06;0.00354618;-3.35483e-06
-1.32604e-06;0.00375291;-3.35386e-06
-1.32506e-06;0.00373157;-3.35288e-06
-1.32402e-06;0.00362968;-3.3519e-06
-1.32348e-06;0.00366721;-3.35093e-06
-1.32204e-06;0.00379911;-3.34995e-06
-1.321e-06;0.0037243;-3.34897e-06
-1.32005e-06;0.00367625;-3.348e-06
-1.31915e-06;0.00372021;-3.34702e-06
-1.31825e-06;0.0037365;-3.34604e-06
-1.317e-06;0.00372009;-3.34507e-06
-1.31611e-06;0.00360368;-3.34409e-06
-1.31508e-06;0.00370588;-3.34311e-06
-1.31434e-06;0.00382662;-3.34214e-06
-1.31301e-06;0.00354033;-3.34116e-06
-1.312e-06;0.00383496;-3.34018e-06
-1.31105e-06;0.00376193;-3.33921e-06
-1.31018e-06;0.00404013;-3.33823e-06
-1.30932e-06;0.00398664;-3.33725e-06
-1.30817e-06;0.0038223;-3.33628e-06
-1.30716e-06;0.00383204;-3.3353e-06
-1.30644e-06;0.00395322;-3.33432e-06
-1.30531e-06;0.0038424;-3.33335e-06
-1.30418e-06;0.0037263;-3.33237e-06
-1.30351e-06;0.0039999;-3.33139e-06
-1.30243e-06;0.00388268;-3.33042e-06
-1.30143e-06;0.00390794;-3.32944e-06
-1.30025e-06;0.00387969;-3.32846e-06
-1.29978e-06;0.00384035;-3.32749e-06
-1.29858e-06;0.00387894;-3.32651e-06
-1.2973e-06;0.00407528;-3.32553e-06
-1.29657e-06;0.00392981;-3.32456e-06
-1.29566e-06;0.00375411;-3.32358e-06
-1.29458e-06;0.00404175;-3.3226e-06
-1.29371e-06;0.00399066;-3.32163e-06
-1.29235e-06;0.00407305;-3.32065e-06
-1.29173e-06;0.00412814;-3.31967e-06
-1.29055e-06;0.00402751;-3.3187e-06
-1.28995e-06;0.00418557;-3.31772e-06
-1.28866e-06;0.00404693;-3.31674e-06
-1.28753e-06;0.00395587;-3.31577e-06
-1.28668e-06;0.00414448;-3.31479e-06
-1.28591e-06;0.00409404;-3.31381e-06
-1.2846e-06;0.00430407;-3.31284e-06
-1.28363e-06;0.00418983;-3.31186e-06
-1.28264e-06;0.00433395;-3.31088e-06
-1.28162e-06;0.00411971;-3.30991e-06
-1.28069e-06;0.00435324;-3.30893e-06
