#Filename=G:\File_Exchange\Raoul_Paula\pdms_35t1_afm_041124\Image_00031_20241104.nid
#Date=04-11-2024
#Controller=096-20-046
#Scanhead=75-21-266.hed
#Cantilever=CP-qp-CONT-BSG-B-5
#Spring-Constant=0.125959N/m
#Deflection-Sensitivity=5e-09m/V
#SpecMode=Map
#SpecMap-Dim=-1e-05;1e-05;-1e-05;1e-05
#SpecMap-Size=3;3;0;0
#SpecMap-CurIndex=2
#SpecMap-PhaseCount=2

#Spec-Phase=0
#Spec-Name=Spec forward
#Spec-Points=10240
#Spec-SampleRate=0Hz
#Spec-Data=Z-Axis Sensor [m];Deflection [N];Z-Axis-Out [m]
-1.77023e-06;0.00141744;-3.73475e-06
-1.7695e-06;0.00150863;-3.73378e-06
-1.7688e-06;0.00157723;-3.7328e-06
-1.76783e-06;0.001521;-3.73182e-06
-1.7672e-06;0.00157936;-3.73085e-06
-1.76611e-06;0.00153197;-3.72987e-06
-1.76508e-06;0.00162926;-3.72889e-06
-1.76467e-06;0.00154166;-3.72792e-06
-1.76347e-06;0.00156691;-3.72694e-06
-1.76269e-06;0.00168139;-3.72596e-06
-1.76173e-06;0.00153883;-3.72499e-06
-1.76081e-06;0.00164319;-3.72401e-06
-1.75972e-06;0.00133799;-3.72303e-06
-1.75889e-06;0.00145841;-3.72206e-06
-1.75818e-06;0.00150383;-3.72108e-06
-1.75705e-06;0.00156421;-3.7201e-06
-1.75619e-06;0.00165597;-3.71913e-06
-1.75532e-06;0.00148425;-3.71815e-06
-1.75446e-06;0.00162857;-3.71717e-06
-1.75374e-06;0.00165284;-3.7162e-06
-1.7528e-06;0.00163488;-3.71522e-06
-1.75184e-06;0.00156755;-3.71424e-06
-1.75092e-06;0.00167392;-3.71327e-06
-1.75022e-06;0.00170885;-3.71229e-06
-1.74907e-06;0.00169942;-3.71131e-06
-1.748e-06;0.00168927;-3.71034e-06
-1.74717e-06;0.00188759;-3.70936e-06
-1.74629e-06;0.00169011;-3.70838e-06
-1.74571e-06;0.00185093;-3.70741e-06
-1.7445e-06;0.00173479;-3.70643e-06
-1.74358e-06;0.00176944;-3.70545e-06
-1.74255e-06;0.00169043;-3.70448e-06
-1.74178e-06;0.00177087;-3.7035e-06
-1.74105e-06;0.00180282;-3.70252e-06
-1.73997e-06;0.00185451;-3.70155e-06
-1.73891e-06;0.00196818;-3.70057e-06
-1.73848e-06;0.00182847;-3.69959e-06
-1.73703e-06;0.00177145;-3.69862e-06
-1.73654e-06;0.00209384;-3.69764e-06
-1.73564e-06;0.0020753;-3.69666e-06
-1.73448e-06;0.00186181;-3.69569e-06
-1.73365e-06;0.00188857;-3.69471e-06
-1.73281e-06;0.00188282;-3.69373e-06
-1.7321e-06;0.00182595;-3.69276e-06
-1.73118e-06;0.00196716;-3.69178e-06
-1.73023e-06;0.00183862;-3.6908e-06
-1.72936e-06;0.00202801;-3.68983e-06
-1.72823e-06;0.00197608;-3.68885e-06
-1.72754e-06;0.00193501;-3.68787e-06
-1.72643e-06;0.00198204;-3.6869e-06
-1.72529e-06;0.00206148;-3.68592e-06
-1.72438e-06;0.00208203;-3.68494e-06
-1.72367e-06;0.00211332;-3.68397e-06
-1.72258e-06;0.00213446;-3.68299e-06
-1.72174e-06;0.00204438;-3.68201e-06
-1.72078e-06;0.00211999;-3.68104e-06
-1.72005e-06;0.00214169;-3.68006e-06
-1.71925e-06;0.00225296;-3.67908e-06
-1.71819e-06;0.00229899;-3.67811e-06
-1.71719e-06;0.00248481;-3.67713e-06
-1.71618e-06;0.00235137;-3.67615e-06
-1.71532e-06;0.00227772;-3.67518e-06
-1.71456e-06;0.00239341;-3.6742e-06
-1.71357e-06;0.00237973;-3.67322e-06
-1.71289e-06;0.00231475;-3.67225e-06
-1.7117e-06;0.00244502;-3.67127e-06
-1.71068e-06;0.00235099;-3.67029e-06
-1.7099e-06;0.00248637;-3.66932e-06
-1.70889e-06;0.00239093;-3.66834e-06
-1.70803e-06;0.00245683;-3.66736e-06
-1.70708e-06;0.00243535;-3.66639e-06
-1.70622e-06;0.0023425;-3.66541e-06
-1.70515e-06;0.00250928;-3.66444e-06
-1.70416e-06;0.00250014;-3.66346e-06
-1.7033e-06;0.00261787;-3.66248e-06
-1.70233e-06;0.00264136;-3.66151e-06
-1.7015e-06;0.00263004;-3.66053e-06
-1.70053e-06;0.00273563;-3.65955e-06
-1.6993e-06;0.00269417;-3.65858e-06
-1.69841e-06;0.00250451;-3.6576e-06
-1.69772e-06;0.00266381;-3.65662e-06
-1.69658e-06;0.00250278;-3.65565e-06
-1.69592e-06;0.00263659;-3.65467e-06
-1.69475e-06;0.00262862;-3.65369e-06
-1.69374e-06;0.00279181;-3.65272e-06
-1.69303e-06;0.00287164;-3.65174e-06
-1.69192e-06;0.00282951;-3.65076e-06
-1.69105e-06;0.00276296;-3.64979e-06
-1.68984e-06;0.00268389;-3.64881e-06
-1.6894e-06;0.00281528;-3.64783e-06
-1.68832e-06;0.00280608;-3.64686e-06
-1.68705e-06;0.00279805;-3.64588e-06
-1.68623e-06;0.00293838;-3.6449e-06
-1.68554e-06;0.00274483;-3.64393e-06
-1.6846e-06;0.0027078;-3.64295e-06
-1.68348e-06;0.00280053;-3.64197e-06
-1.68253e-06;0.00271048;-3.641e-06
-1.6816e-06;0.00270184;-3.64002e-06
-1.68084e-06;0.00280297;-3.63904e-06
-1.67954e-06;0.00294607;-3.63807e-06
-1.6786e-06;0.00292258;-3.63709e-06
-1.67791e-06;0.00296498;-3.63611e-06
-1.67677e-06;0.00310166;-3.63514e-06
-1.67632e-06;0.00296688;-3.63416e-06
-1.67526e-06;0.00316886;-3.63318e-06
-1.67407e-06;0.00296258;-3.63221e-06
-1.67318e-06;0.00295745;-3.63123e-06
-1.6722e-06;0.00301337;-3.63025e-06
-1.67117e-06;0.00315309;-3.62928e-06
-1.67023e-06;0.00318119;-3.6283e-06
-1.66934e-06;0.002934;-3.62732e-06
-1.66846e-06;0.002937;-3.62635e-06
-1.66716e-06;0.00306323;-3.62537e-06
-1.66649e-06;0.00287797;-3.62439e-06
-1.66572e-06;0.00317087;-3.62342e-06
-1.66474e-06;0.00319047;-3.62244e-06
-1.66396e-06;0.00311473;-3.62146e-06
-1.66271e-06;0.00302566;-3.62049e-06
-1.66172e-06;0.0031043;-3.61951e-06
-1.66094e-06;0.00295701;-3.61853e-06
-1.65983e-06;0.0029029;-3.61756e-06
-1.65912e-06;0.00301441;-3.61658e-06
-1.65798e-06;0.00303948;-3.6156e-06
-1.65719e-06;0.0029997;-3.61463e-06
-1.65622e-06;0.00309622;-3.61365e-06
-1.65488e-06;0.00302853;-3.61267e-06
-1.65419e-06;0.00302587;-3.6117e-06
-1.65327e-06;0.00321064;-3.61072e-06
-1.65225e-06;0.00322552;-3.60974e-06
-1.65159e-06;0.00304887;-3.60877e-06
-1.65053e-06;0.00318999;-3.60779e-06
-1.64961e-06;0.00327179;-3.60681e-06
-1.6484e-06;0.00316929;-3.60584e-06
-1.6476e-06;0.00313949;-3.60486e-06
-1.64651e-06;0.00319654;-3.60388e-06
-1.64529e-06;0.0032229;-3.60291e-06
-1.64437e-06;0.00336293;-3.60193e-06
-1.64369e-06;0.00330972;-3.60095e-06
-1.64248e-06;0.00330145;-3.59998e-06
-1.64186e-06;0.00306727;-3.599e-06
-1.6408e-06;0.00328582;-3.59802e-06
-1.63986e-06;0.00324788;-3.59705e-06
-1.63916e-06;0.00325309;-3.59607e-06
-1.63805e-06;0.00323696;-3.59509e-06
-1.63727e-06;0.00328595;-3.59412e-06
-1.63622e-06;0.00335014;-3.59314e-06
-1.63552e-06;0.00336925;-3.59216e-06
-1.63426e-06;0.00325995;-3.59119e-06
-1.63312e-06;0.00329131;-3.59021e-06
-1.63208e-06;0.00311807;-3.58923e-06
-1.63124e-06;0.00319406;-3.58826e-06
