#Filename=G:\File_Exchange\Raoul_Paula\pdms_35t1_afm_041124\Image_00029_20241104_154610.nid
#Date=04-11-2024
#Controller=096-20-046
#Scanhead=75-21-266.hed
#Cantilever=CP-qp-CONT-BSG-B-5
#Spring-Constant=0.125959N/m
#Deflection-Sensitivity=6.4e-08m/V
#SpecMode=Map
#SpecMap-Dim=0;2e-05;0;2e-05
#SpecMap-Size=3;3;0;0
#SpecMap-CurIndex=4
#SpecMap-PhaseCount=2

#Spec-Phase=0
#Spec-Name=Spec forward
#Spec-Points=6496
#Spec-SampleRate=0Hz
#Spec-Data=Z-Axis Sensor [m];Deflection [V];Z-Axis-Out [m]
-4.34711e-06;-9.36631e-05;-6.11874e-06
-4.3463e-06;8.02521e-05;-6.11777e-06
-4.34572e-06;0.000220304;-6.11679e-06
-4.34478e-06;0.000188267;-6.11581e-06
-4.34389e-06;0.00013533;-6.11484e-06
-4.34353e-06;0.000103274;-6.11386e-06
-4.3423e-06;9.94187e-05;-6.11288e-06
-4.3419e-06;-2.49501e-05;-6.11191e-06
-4.34114e-06;0.000188099;-6.11093e-06
-4.33969e-06;0.000129538;-6.10995e-06
-4.33926e-06;7.07153e-05;-6.10898e-06
-4.33844e-06;2.84519e-05;-6.108e-06
-4.3372e-06;-1.18185e-05;-6.10702e-06
-4.33659e-06;2.65427e-06;-6.10605e-06
-4.33593e-06;3.05194e-05;-6.10507e-06
-4.33519e-06;-6.3898e-05;-6.10409e-06
-4.33467e-06;0.000150772;-6.10312e-06
-4.33342e-06;0.000311108;-6.10214e-06
-4.33268e-06;6.54627e-05;-6.10116e-06
-4.33161e-06;0.000140602;-6.10019e-06
-4.33108e-06;0.000115735;-6.09921e-06
-4.3298e-06;1.42492e-06;-6.09823e-06
-4.32943e-06;0.000107596;-6.09726e-06
-4.32838e-06;0.000127731;-6.09628e-06
-4.32768e-06;6.12531e-05;-6.0953e-06
-4.32679e-06;0.000140844;-6.09433e-06
-4.32593e-06;0.000190316;-6.09335e-06
-4.32511e-06;9.01613e-05;-6.09237e-06
-4.32442e-06;0.000217455;-6.0914e-06
-4.32336e-06;0.000110539;-6.09042e-06
-4.32255e-06;7.68248e-05;-6.08944e-06
-4.32163e-06;0.000107018;-6.08847e-06
-4.32053e-06;0.000183107;-6.08749e-06
-4.31988e-06;0.000156881;-6.08651e-06
-4.31917e-06;0.000109812;-6.08554e-06
-4.3182e-06;1.18185e-05;-6.08456e-06
-4.3174e-06;-3.38536e-05;-6.08358e-06
-4.31664e-06;8.43871e-05;-6.08261e-06
-4.31575e-06;0.000114171;-6.08163e-06
-4.31512e-06;0.000247816;-6.08065e-06
-4.31433e-06;0.000162954;-6.07968e-06
-4.31326e-06;0.000124769;-6.0787e-06
-4.3123e-06;0.000154367;-6.07772e-06
-4.31173e-06;0.00039096;-6.07675e-06
-4.31092e-06;0.000215275;-6.07577e-06
-4.31011e-06;0.000199554;-6.07479e-06
-4.3093e-06;0.000281231;-6.07382e-06
-4.30795e-06;9.17632e-05;-6.07284e-06
-4.30741e-06;0.000142166;-6.07186e-06
-4.3065e-06;4.78793e-05;-6.07088e-06
-4.30539e-06;-7.28015e-05;-6.06991e-06
-4.30472e-06;7.98423e-05;-6.06893e-06
-4.30367e-06;0.000172416;-6.06795e-06
-4.3027e-06;0.000184691;-6.06698e-06
-4.30221e-06;0.000232039;-6.066e-06
-4.30125e-06;0.000258749;-6.06502e-06
-4.30034e-06;0.000219801;-6.06405e-06
-4.29955e-06;0.00013466;-6.06307e-06
-4.2986e-06;0.00016096;-6.06209e-06
-4.29804e-06;0.00021874;-6.06112e-06
-4.2971e-06;0.000320124;-6.06014e-06
-4.2961e-06;0.000251057;-6.05916e-06
-4.29525e-06;0.000151461;-6.05819e-06
-4.29418e-06;0.000193371;-6.05721e-06
-4.29355e-06;0.000251001;-6.05623e-06
-4.2924e-06;0.000149505;-6.05526e-06
-4.29168e-06;0.000127433;-6.05428e-06
-4.2908e-06;0.000177836;-6.0533e-06
-4.29013e-06;0.000283392;-6.05233e-06
-4.28916e-06;0.000105659;-6.05135e-06
-4.2885e-06;0.0002765;-6.05037e-06
-4.28722e-06;9.11113e-05;-6.0494e-06
-4.28649e-06;0.000239192;-6.04842e-06
-4.28562e-06;3.55672e-05;-6.04744e-06
-4.28478e-06;0.000186497;-6.04647e-06
-4.28383e-06;0.000260035;-6.04549e-06
-4.28319e-06;0.000265995;-6.04451e-06
-4.28218e-06;0.000310885;-6.04354e-06
-4.28106e-06;0.000332398;-6.04256e-06
-4.28041e-06;0.000188397;-6.04158e-06
-4.27973e-06;0.000260724;-6.04061e-06
-4.27883e-06;0.000215517;-6.03963e-06
-4.27772e-06;7.66572e-05;-6.03865e-06
-4.27697e-06;0.000208886;-6.03768e-06
-4.27607e-06;5.587e-05;-6.0367e-06
-4.27513e-06;0.000183629;-6.03572e-06
-4.27392e-06;0.000126185;-6.03475e-06
-4.27342e-06;0.000161612;-6.03377e-06
-4.27254e-06;8.43126e-05;-6.03279e-06
-4.27183e-06;0.000111004;-6.03182e-06
-4.271e-06;0.000162767;-6.03084e-06
-4.27006e-06;1.36252e-05;-6.02986e-06
-4.26906e-06;0.000243438;-6.02889e-06
-4.26842e-06;0.000162097;-6.02791e-06
-4.2675e-06;0.000122795;-6.02693e-06
-4.26638e-06;0.000193762;-6.02596e-06
-4.26577e-06;0.000157049;-6.02498e-06
-4.26509e-06;0.000219671;-6.024e-06
-4.26429e-06;0.000272272;-6.02303e-06
-4.2631e-06;0.000163624;-6.02205e-06
-4.26208e-06;8.39587e-05;-6.02107e-06
-4.26117e-06;0.000165598;-6.02009e-06
-4.26053e-06;-4.96395e-06;-6.01912e-06
-4.25985e-06;5.88689e-05;-6.01814e-06
-4.2589e-06;0.000143694;-6.01716e-06
-4.2579e-06;5.18467e-05;-6.01619e-06
-4.25696e-06;0.000112513;-6.01521e-06
-4.25594e-06;0.000154814;-6.01423e-06
-4.25537e-06;0.000331765;-6.01326e-06
-4.25443e-06;0.000141161;-6.01228e-06
-4.25324e-06;0.000192402;-6.0113e-06
-4.25285e-06;7.11065e-05;-6.01033e-06
-4.25171e-06;0.000125347;-6.00935e-06
-4.25105e-06;0.000156229;-6.00837e-06
-4.25019e-06;0.000123503;-6.0074e-06
-4.24892e-06;5.94463e-05;-6.00642e-06
-4.24822e-06;0.000105621;-6.00544e-06
-4.24726e-06;7.29505e-05;-6.00447e-06
-4.24658e-06;0.000132518;-6.00349e-06
-4.2456e-06;0.000247648;-6.00251e-06
-4.24462e-06;0.000187112;-6.00154e-06
-4.24389e-06;0.000106925;-6.00056e-06
-4.2429e-06;0.000232691;-5.99958e-06
-4.24198e-06;0.000275029;-5.99861e-06
-4.24134e-06;0.000289334;-5.99763e-06
-4.24028e-06;0.000144066;-5.99665e-06
-4.23953e-06;0.000192532;-5.99568e-06
-4.23849e-06;0.000168858;-5.9947e-06
-4.23765e-06;4.32972e-05;-5.99372e-06
-4.2369e-06;4.27011e-05;-5.99275e-06
-4.23587e-06;7.22799e-05;-5.99177e-06
-4.23517e-06;5.42868e-05;-5.99079e-06
-4.23394e-06;6.74371e-05;-5.98982e-06
-4.23296e-06;0.000242339;-5.98884e-06
-4.2324e-06;0.000195047;-5.98786e-06
-4.23108e-06;0.000242321;-5.98689e-06
-4.23047e-06;0.00020978;-5.98591e-06
-4.22955e-06;8.43685e-05;-5.98493e-06
-4.22869e-06;0.000222931;-5.98396e-06
-4.22795e-06;0.000344804;-5.98298e-06
-4.22665e-06;0.000342345;-5.982e-06
-4.22576e-06;0.000371868;-5.98103e-06
-4.22515e-06;0.000185641;-5.98005e-06
-4.22395e-06;0.000115028;-5.97907e-06
-4.22297e-06;0.000219783;-5.9781e-06
-4.22256e-06;8.50577e-05;-5.97712e-06
-4.22124e-06;0.000173142;-5.97614e-06
-4.22047e-06;0.000167815;-5.97517e-06
-4.21953e-06;0.000267019;-5.97419e-06
-4.21863e-06;0.00028952;-5.97321e-06
-4.21741e-06;0.00031014;-5.97224e-06
-4.21656e-06;0.000283876;-5.97126e-06
-4.21583e-06;0.000243029;-5.97028e-06
-4.21507e-06;0.000153324;-5.9693e-06
-4.21427e-06;0.000155969;-5.96833e-06
-4.21339e-06;0.000264449;-5.96735e-06
-4.2123e-06;0.000283653;-5.96637e-06
-4.21145e-06;0.000151163;-5.9654e-06
-4.21047e-06;0.000338359;-5.96442e-06
-4.20938e-06;0.000426741;-5.96344e-06
-4.20869e-06;0.000420855;-5.96247e-06
-4.20766e-06;0.000406625;-5.96149e-06
-4.20684e-06;0.000415286;-5.96051e-06
-4.2058e-06;0.000353018;-5.95954e-06
-4.20498e-06;0.000455277;-5.95856e-06
-4.20411e-06;0.000524772;-5.95758e-06
-4.20332e-06;0.000522817;-5.95661e-06
-4.20226e-06;0.000367789;-5.95563e-06
-4.20146e-06;0.000391332;-5.95465e-06
-4.20054e-06;0.000382019;-5.95368e-06
-4.19962e-06;0.000480274;-5.9527e-06
-4.19881e-06;0.000422029;-5.95172e-06
-4.19778e-06;0.00055139;-5.95075e-06
-4.19677e-06;0.000610286;-5.94977e-06
-4.19581e-06;0.000553681;-5.94879e-06
-4.1947e-06;0.000514416;-5.94782e-06
-4.19417e-06;0.000481727;-5.94684e-06
-4.19298e-06;0.000576088;-5.94586e-06
-4.19219e-06;0.000538593;-5.94489e-06
-4.19138e-06;0.000523152;-5.94391e-06
-4.1904e-06;0.000559045;-5.94293e-06
-4.18961e-06;0.000469713;-5.94196e-06
-4.18874e-06;0.000441866;-5.94098e-06
-4.18753e-06;0.000410052;-5.94e-06
-4.1867e-06;0.000237776;-5.93903e-06
-4.18589e-06;0.000469321;-5.93805e-06
-4.18498e-06;0.000572568;-5.93707e-06
-4.18395e-06;0.00030796;-5.9361e-06
-4.18297e-06;0.000510206;-5.93512e-06
-4.18193e-06;0.000342438;-5.93414e-06
-4.18084e-06;0.000471296;-5.93317e-06
-4.18005e-06;0.000390066;-5.93219e-06
-4.17943e-06;0.000455109;-5.93121e-06
-4.17839e-06;0.000510002;-5.93024e-06
-4.17742e-06;0.000519035;-5.92926e-06
-4.17671e-06;0.000395337;-5.92828e-06
-4.17575e-06;0.000607194;-5.92731e-06
-4.17474e-06;0.000577616;-5.92633e-06
-4.17372e-06;0.000616452;-5.92535e-06
-4.17281e-06;0.000443002;-5.92438e-06
-4.17195e-06;0.000557369;-5.9234e-06
-4.17128e-06;0.000512255;-5.92242e-06
-4.17051e-06;0.00044846;-5.92145e-06
-4.16931e-06;0.000513969;-5.92047e-06
-4.1684e-06;0.000590244;-5.91949e-06
-4.16762e-06;0.000617886;-5.91852e-06
-4.16635e-06;0.000597285;-5.91754e-06
-4.16549e-06;0.000551781;-5.91656e-06
-4.16452e-06;0.000655046;-5.91558e-06
-4.16352e-06;0.000569941;-5.91461e-06
-4.16277e-06;0.000639288;-5.91363e-06
-4.16189e-06;0.000672368;-5.91265e-06
-4.16057e-06;0.00035747;-5.91168e-06
-4.15981e-06;0.000509722;-5.9107e-06
-4.15879e-06;0.000530118;-5.90972e-06
-4.1578e-06;0.00058149;-5.90875e-06
-4.15698e-06;0.000632415;-5.90777e-06
-4.15658e-06;0.000672033;-5.90679e-06
-4.15542e-06;0.000598514;-5.90582e-06
-4.15461e-06;0.00057335;-5.90484e-06
-4.15362e-06;0.000515031;-5.90386e-06
-4.15272e-06;0.000625597;-5.90289e-06
-4.15171e-06;0.000645472;-5.90191e-06
-4.15075e-06;0.000669612;-5.90093e-06
-4.14992e-06;0.000846786;-5.89996e-06
-4.14872e-06;0.000853511;-5.89898e-06
-4.14769e-06;0.000890354;-5.898e-06
-4.147e-06;0.00091101;-5.89703e-06
-4.1458e-06;0.000897562;-5.89605e-06
-4.14492e-06;0.000790199;-5.89507e-06
-4.14413e-06;0.00081257;-5.8941e-06
-4.14332e-06;0.000836411;-5.89312e-06
-4.14232e-06;0.000924328;-5.89214e-06
-4.14142e-06;0.000830675;-5.89117e-06
-4.14056e-06;0.00074151;-5.89019e-06
-4.13961e-06;0.000853175;-5.88921e-06
-4.13865e-06;0.000884058;-5.88824e-06
-4.13764e-06;0.000858633;-5.88726e-06
-4.13654e-06;0.00100047;-5.88628e-06
-4.13578e-06;0.000902647;-5.88531e-06
-4.13472e-06;0.000875862;-5.88433e-06
-4.13378e-06;0.000865264;-5.88335e-06
-4.13299e-06;0.000822963;-5.88238e-06
-4.1317e-06;0.00106682;-5.8814e-06
-4.13141e-06;0.00102355;-5.88042e-06
-4.13043e-06;0.001088;-5.87945e-06
-4.12921e-06;0.00104741;-5.87847e-06
-4.12828e-06;0.00105162;-5.87749e-06
-4.12748e-06;0.000890223;-5.87652e-06
-4.12642e-06;0.00088702;-5.87554e-06
-4.12561e-06;0.000694999;-5.87456e-06
-4.12472e-06;0.000985926;-5.87359e-06
-4.12371e-06;0.000964953;-5.87261e-06
-4.12261e-06;0.000834977;-5.87163e-06
-4.12169e-06;0.000900971;-5.87066e-06
-4.12112e-06;0.000869324;-5.86968e-06
-4.11997e-06;0.000983244;-5.8687e-06
-4.11879e-06;0.00105827;-5.86773e-06
-4.11799e-06;0.00104892;-5.86675e-06
-4.11728e-06;0.00105453;-5.86577e-06
-4.11629e-06;0.00118476;-5.86479e-06
-4.11517e-06;0.00107995;-5.86382e-06
-4.11404e-06;0.00105361;-5.86284e-06
-4.11315e-06;0.00112356;-5.86186e-06
-4.11205e-06;0.00107025;-5.86089e-06
-4.11167e-06;0.000950294;-5.85991e-06
-4.11076e-06;0.000841813;-5.85893e-06
-4.10952e-06;0.000975439;-5.85796e-06
-4.10871e-06;0.0010704;-5.85698e-06
-4.10778e-06;0.0010251;-5.856e-06
-4.10689e-06;0.00128559;-5.85503e-06
-4.10634e-06;0.00122976;-5.85405e-06
-4.10488e-06;0.00122991;-5.85307e-06
-4.10409e-06;0.00116675;-5.8521e-06
-4.10302e-06;0.00118;-5.85112e-06
-4.10219e-06;0.00110953;-5.85014e-06
-4.10128e-06;0.00111568;-5.84917e-06
-4.10015e-06;0.00115241;-5.84819e-06
-4.0993e-06;0.00102741;-5.84721e-06
-4.0984e-06;0.00113512;-5.84624e-06
-4.09736e-06;0.00103767;-5.84526e-06
-4.09635e-06;0.00118029;-5.84428e-06
-4.09566e-06;0.00102161;-5.84331e-06
-4.09452e-06;0.00129913;-5.84233e-06
-4.09367e-06;0.000949083;-5.84135e-06
-4.09295e-06;0.00102376;-5.84038e-06
-4.09204e-06;0.000988701;-5.8394e-06
-4.0908e-06;0.00105322;-5.83842e-06
-4.09e-06;0.00107882;-5.83745e-06
-4.08876e-06;0.00100723;-5.83647e-06
-4.08795e-06;0.00095536;-5.83549e-06
-4.08729e-06;0.000999281;-5.83452e-06
-4.08589e-06;0.000952566;-5.83354e-06
-4.08527e-06;0.000965996;-5.83256e-06
-4.08401e-06;0.00105529;-5.83159e-06
-4.08308e-06;0.00106602;-5.83061e-06
-4.08264e-06;0.00106717;-5.82963e-06
-4.08139e-06;0.00111124;-5.82866e-06
-4.08019e-06;0.00112037;-5.82768e-06
-4.07967e-06;0.00111862;-5.8267e-06
-4.07835e-06;0.00100222;-5.82573e-06
-4.07778e-06;0.00113041;-5.82475e-06
-4.07675e-06;0.00106095;-5.82377e-06
-4.07578e-06;0.00104995;-5.8228e-06
-4.07509e-06;0.00107647;-5.82182e-06
-4.07407e-06;0.00106164;-5.82084e-06
-4.07287e-06;0.00121468;-5.81987e-06
-4.07216e-06;0.00120088;-5.81889e-06
-4.0712e-06;0.00120173;-5.81791e-06
-4.07022e-06;0.00116738;-5.81694e-06
-4.06937e-06;0.00102011;-5.81596e-06
-4.06848e-06;0.00121509;-5.81498e-06
-4.06736e-06;0.000996804;-5.814e-06
-4.06681e-06;0.00107142;-5.81303e-06
-4.06555e-06;0.00110614;-5.81205e-06
-4.06449e-06;0.00103808;-5.81107e-06
-4.06356e-06;0.00103123;-5.8101e-06
-4.06274e-06;0.00112603;-5.80912e-06
-4.06186e-06;0.00106676;-5.80814e-06
-4.06081e-06;0.00102771;-5.80717e-06
-4.05978e-06;0.00115025;-5.80619e-06
-4.05887e-06;0.00112713;-5.80521e-06
-4.05779e-06;0.00120371;-5.80424e-06
-4.05672e-06;0.00105203;-5.80326e-06
-4.05586e-06;0.00109077;-5.80228e-06
-4.05517e-06;0.00119393;-5.80131e-06
-4.05443e-06;0.00109716;-5.80033e-06
-4.05336e-06;0.00124793;-5.79935e-06
-4.05248e-06;0.0011696;-5.79838e-06
-4.05161e-06;0.00117102;-5.7974e-06
-4.05051e-06;0.00131321;-5.79642e-06
-4.04967e-06;0.0011864;-5.79545e-06
-4.04844e-06;0.0013139;-5.79447e-06
-4.04751e-06;0.00130461;-5.79349e-06
-4.04649e-06;0.00125577;-5.79252e-06
-4.04548e-06;0.00131899;-5.79154e-06
-4.04481e-06;0.00124806;-5.79056e-06
-4.04398e-06;0.00146479;-5.78959e-06
-4.04284e-06;0.00144721;-5.78861e-06
-4.04184e-06;0.00132405;-5.78763e-06
-4.04086e-06;0.0012516;-5.78666e-06
-4.04002e-06;0.00129771;-5.78568e-06
-4.03911e-06;0.0014777;-5.7847e-06
-4.03841e-06;0.00136745;-5.78373e-06
-4.03708e-06;0.00132295;-5.78275e-06
-4.03662e-06;0.00119981;-5.78177e-06
-4.03548e-06;0.00137324;-5.7808e-06
-4.03451e-06;0.00134506;-5.77982e-06
-4.03364e-06;0.00135086;-5.77884e-06
-4.0327e-06;0.00141832;-5.77787e-06
-4.03182e-06;0.00148381;-5.77689e-06
-4.03116e-06;0.00143719;-5.77591e-06
-4.03003e-06;0.00144449;-5.77494e-06
-4.02895e-06;0.0013714;-5.77396e-06
-4.02785e-06;0.00154114;-5.77298e-06
-4.02698e-06;0.00147623;-5.77201e-06
-4.02598e-06;0.00155631;-5.77103e-06
-4.0246e-06;0.00158626;-5.77005e-06
-4.02381e-06;0.00150333;-5.76908e-06
-4.02298e-06;0.00151961;-5.7681e-06
-4.02191e-06;0.00149696;-5.76712e-06
-4.02093e-06;0.00148355;-5.76615e-06
-4.02022e-06;0.00158797;-5.76517e-06
-4.01942e-06;0.00150857;-5.76419e-06
-4.01846e-06;0.00165087;-5.76322e-06
-4.01737e-06;0.0015371;-5.76224e-06
-4.01625e-06;0.0015822;-5.76126e-06
-4.01545e-06;0.00166793;-5.76028e-06
-4.01447e-06;0.00159041;-5.75931e-06
-4.01324e-06;0.00154021;-5.75833e-06
-4.0127e-06;0.00160378;-5.75735e-06
-4.01165e-06;0.00167224;-5.75638e-06
-4.01062e-06;0.00165823;-5.7554e-06
-4.00979e-06;0.00148355;-5.75442e-06
-4.00852e-06;0.00151739;-5.75345e-06
-4.00765e-06;0.00164057;-5.75247e-06
-4.00697e-06;0.00167656;-5.75149e-06
-4.00603e-06;0.00162815;-5.75052e-06
-4.00487e-06;0.00167157;-5.74954e-06
-4.00385e-06;0.00156709;-5.74856e-06
-4.00331e-06;0.00170856;-5.74759e-06
-4.00221e-06;0.00170167;-5.74661e-06
-4.00093e-06;0.0017018;-5.74563e-06
-4.00039e-06;0.00152093;-5.74466e-06
-3.99958e-06;0.00145364;-5.74368e-06
-3.99832e-06;0.00160466;-5.7427e-06
-3.99772e-06;0.00162966;-5.74173e-06
-3.99657e-06;0.00175425;-5.74075e-06
-3.99542e-06;0.00165929;-5.73977e-06
-3.99438e-06;0.00161492;-5.7388e-06
-3.99372e-06;0.00177017;-5.73782e-06
-3.99288e-06;0.00161509;-5.73684e-06
-3.99205e-06;0.00178576;-5.73587e-06
-3.99056e-06;0.00183661;-5.73489e-06
-3.98966e-06;0.00179569;-5.73391e-06
-3.98891e-06;0.0017467;-5.73294e-06
-3.98771e-06;0.00181797;-5.73196e-06
-3.98695e-06;0.0017855;-5.73098e-06
-3.98593e-06;0.00181415;-5.73001e-06
-3.98504e-06;0.00178787;-5.72903e-06
-3.98439e-06;0.00177626;-5.72805e-06
-3.98306e-06;0.00180597;-5.72708e-06
-3.98237e-06;0.00184695;-5.7261e-06
-3.98127e-06;0.00188983;-5.72512e-06
-3.98025e-06;0.0020685;-5.72415e-06
-3.97958e-06;0.00201439;-5.72317e-06
-3.97838e-06;0.00200524;-5.72219e-06
-3.97732e-06;0.00192679;-5.72122e-06
-3.97643e-06;0.00184218;-5.72024e-06
-3.97532e-06;0.00178981;-5.71926e-06
-3.97462e-06;0.00175132;-5.71829e-06
-3.97348e-06;0.00197641;-5.71731e-06
-3.97267e-06;0.00185604;-5.71633e-06
-3.97203e-06;0.00193388;-5.71536e-06
-3.97085e-06;0.0018713;-5.71438e-06
-3.96993e-06;0.00194409;-5.7134e-06
-3.96895e-06;0.00184773;-5.71243e-06
-3.96775e-06;0.00194668;-5.71145e-06
-3.96682e-06;0.00195098;-5.71047e-06
-3.96604e-06;0.00174717;-5.70949e-06
-3.96498e-06;0.00187539;-5.70852e-06
-3.96384e-06;0.00191712;-5.70754e-06
-3.96328e-06;0.00184597;-5.70656e-06
-3.96228e-06;0.00176313;-5.70559e-06
-3.96133e-06;0.00181117;-5.70461e-06
-3.96042e-06;0.00170195;-5.70363e-06
-3.95955e-06;0.00184101;-5.70266e-06
-3.9585e-06;0.00180873;-5.70168e-06
-3.95768e-06;0.0018902;-5.7007e-06
-3.95661e-06;0.00193489;-5.69973e-06
-3.9557e-06;0.00209854;-5.69875e-06
-3.95465e-06;0.00201271;-5.69777e-06
-3.95379e-06;0.00182833;-5.6968e-06
-3.95274e-06;0.00208541;-5.69582e-06
-3.95173e-06;0.00192084;-5.69484e-06
-3.95093e-06;0.00180478;-5.69387e-06
-3.95002e-06;0.00206898;-5.69289e-06
-3.94872e-06;0.00206876;-5.69191e-06
-3.94806e-06;0.00186567;-5.69094e-06
-3.94715e-06;0.00194144;-5.68996e-06
-3.94589e-06;0.00207284;-5.68898e-06
-3.94505e-06;0.0020525;-5.68801e-06
-3.94415e-06;0.00195988;-5.68703e-06
-3.94316e-06;0.00198212;-5.68605e-06
-3.94231e-06;0.00204871;-5.68508e-06
-3.94128e-06;0.00181069;-5.6841e-06
-3.94052e-06;0.00181419;-5.68312e-06
-3.93928e-06;0.00178303;-5.68215e-06
-3.93837e-06;0.00205166;-5.68117e-06
-3.93735e-06;0.00189465;-5.68019e-06
-3.93633e-06;0.00201666;-5.67922e-06
-3.93528e-06;0.00190378;-5.67824e-06
-3.93434e-06;0.00201232;-5.67726e-06
-3.93361e-06;0.00193956;-5.67629e-06
-3.93247e-06;0.00201034;-5.67531e-06
-3.93166e-06;0.00203536;-5.67433e-06
-3.93056e-06;0.00200977;-5.67336e-06
-3.92978e-06;0.00198078;-5.67238e-06
-3.92869e-06;0.00212579;-5.6714e-06
-3.9277e-06;0.00209876;-5.67043e-06
-3.92682e-06;0.00192997;-5.66945e-06
-3.92562e-06;0.0020936;-5.66847e-06
-3.92477e-06;0.00209942;-5.6675e-06
-3.92365e-06;0.00218539;-5.66652e-06
-3.9225e-06;0.00212676;-5.66554e-06
-3.9221e-06;0.00204426;-5.66457e-06
-3.92094e-06;0.00198076;-5.66359e-06
-3.9201e-06;0.00198345;-5.66261e-06
-3.91866e-06;0.00201519;-5.66164e-06
-3.91777e-06;0.00195933;-5.66066e-06
-3.91679e-06;0.00218515;-5.65968e-06
-3.91611e-06;0.00207176;-5.6587e-06
-3.915e-06;0.00215492;-5.65773e-06
-3.91409e-06;0.00225888;-5.65675e-06
-3.91341e-06;0.00207105;-5.65577e-06
-3.91228e-06;0.00219454;-5.6548e-06
-3.91147e-06;0.00232575;-5.65382e-06
-3.91047e-06;0.00239792;-5.65284e-06
-3.90937e-06;0.00234406;-5.65187e-06
-3.90864e-06;0.00232453;-5.65089e-06
-3.90759e-06;0.00230624;-5.64991e-06
-3.90674e-06;0.00234214;-5.64894e-06
-3.90567e-06;0.00236665;-5.64796e-06
-3.90454e-06;0.00241448;-5.64698e-06
-3.90384e-06;0.00235357;-5.64601e-06
-3.90278e-06;0.00241815;-5.64503e-06
-3.90146e-06;0.00236859;-5.64405e-06
-3.90067e-06;0.00246254;-5.64308e-06
-3.89986e-06;0.00243966;-5.6421e-06
-3.89872e-06;0.00243128;-5.64112e-06
-3.89804e-06;0.00245281;-5.64015e-06
-3.89712e-06;0.00234068;-5.63917e-06
-3.89594e-06;0.00237183;-5.63819e-06
-3.89503e-06;0.00261617;-5.63722e-06
-3.89394e-06;0.00240472;-5.63624e-06
-3.89312e-06;0.00229799;-5.63526e-06
-3.89232e-06;0.00249288;-5.63429e-06
-3.89107e-06;0.00248943;-5.63331e-06
-3.89011e-06;0.00256955;-5.63233e-06
-3.8892e-06;0.00242372;-5.63136e-06
-3.88797e-06;0.00262889;-5.63038e-06
-3.88717e-06;0.00252501;-5.6294e-06
-3.88604e-06;0.00246475;-5.62843e-06
-3.8853e-06;0.00247587;-5.62745e-06
-3.88448e-06;0.00242104;-5.62647e-06
-3.88327e-06;0.00245216;-5.6255e-06
-3.88245e-06;0.00250672;-5.62452e-06
-3.88163e-06;0.00243749;-5.62354e-06
-3.88052e-06;0.00248539;-5.62257e-06
-3.8793e-06;0.00244777;-5.62159e-06
-3.87841e-06;0.00233703;-5.62061e-06
-3.87755e-06;0.00248617;-5.61964e-06
-3.87656e-06;0.00247558;-5.61866e-06
-3.87565e-06;0.0024395;-5.61768e-06
-3.87466e-06;0.00246179;-5.61671e-06
-3.8739e-06;0.0023027;-5.61573e-06
-3.87298e-06;0.00234448;-5.61475e-06
